rules,suppport,confidence,lift
"{service=b'ecr_i',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_diff_srv_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_rerror_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(134; Inf],service=b'ecr_i',dst_host_diff_srv_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',rerror_rate=[-Inf;0.07]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(134; Inf],protocol_type=b'icmp'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_count=(248.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_srv_serror_rate=[-Inf;0.52]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_same_srv_rate=(0.995; Inf],service=b'ecr_i',srv_count=(134; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_bytes=[-Inf;18.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',srv_serror_rate=[-Inf;0.525]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_count=(248.5; Inf],protocol_type=b'icmp'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',is_host_login=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',num_failed_logins=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',num_shells=0} => {labels=smurf.}",0.57,1.00,0.00 
"{hot=0,service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
