rules,suppport,confidence,lift
"{srv_rerror_rate=[-Inf;0.01],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_bytes=[-Inf;2],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_rerror_rate=[-Inf;0.005],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],duration=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{num_file_creations=[-Inf; Inf],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{flag=b'SF',wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_same_src_port_rate=(0.995; Inf],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_bytes=[-Inf;2],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],dst_host_diff_srv_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{serror_rate=[-Inf;0.01],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],diff_srv_rate=[-Inf;0.035],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_same_src_port_rate=(0.995; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_serror_rate=[-Inf;0.015],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{logged_in=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{is_guest_login=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{is_host_login=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
