rules,suppport,confidence,lift
"{service=b'ecr_i',same_srv_rate=(0.32; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',srv_diff_host_rate=[-Inf;0.01]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',duration=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_same_srv_rate=(0.995; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',protocol_type=b'icmp'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_same_srv_rate=(0.995; Inf],src_bytes=(484;1045.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_rerror_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',src_bytes=(484;1045.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',serror_rate=[-Inf;0.01]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(134; Inf],dst_bytes=[-Inf;17.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',num_compromised=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',num_outbound_cmds=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',num_file_creations=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',land=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',root_shell=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',is_host_login=0} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
