rules,suppport,confidence,lift
"{dst_host_count=(248.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_same_srv_rate=(0.995; Inf],service=b'ecr_i',srv_count=(134; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',srv_rerror_rate=[-Inf;0.015]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_bytes=[-Inf;17.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(134; Inf],service=b'ecr_i',protocol_type=b'icmp'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_srv_serror_rate=[-Inf;0.52]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_same_src_port_rate=(0.995; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(134; Inf],protocol_type=b'icmp'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',is_guest_login=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',num_compromised=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',num_outbound_cmds=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',num_file_creations=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',wrong_fragment=0} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
