rules,suppport,confidence,lift
"{dst_host_count=(254.5; Inf],service=b'ecr_i',num_compromised=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{flag=b'SF',dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_count=(254.5; Inf],duration=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{protocol_type=b'icmp',service=b'ecr_i',dst_host_count=(254.5; Inf],duration=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_count=(254.5; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_rerror_rate=[-Inf;0.005],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i',diff_srv_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{hot=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_rerror_rate=[-Inf;0.005],protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{protocol_type=b'icmp',hot=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{serror_rate=[-Inf;0.005],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{is_guest_login=0,protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_access_files=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_shells=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_count=(254.5; Inf],service=b'ecr_i',root_shell=0} => {labels=smurf.}",0.57,1.00,0.00 
"{su_attempted=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
