rules,suppport,confidence,lift
"{dst_host_srv_rerror_rate=[-Inf;0.005],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{rerror_rate=[-Inf;0.005],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],dst_host_diff_srv_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_same_srv_rate=(0.995; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i',protocol_type=b'icmp'} => {labels=smurf.}",0.56,1.00,0.00 
"{num_root=[-Inf; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf],service=b'ecr_i',same_srv_rate=(0.995; Inf]} => {labels=smurf.}",0.56,1.00,0.00 
"{service=b'ecr_i',dst_host_count=(254.5; Inf],dst_host_diff_srv_rate=[-Inf;0.005]} => {labels=smurf.}",0.56,1.00,0.00 
"{serror_rate=[-Inf;0.005],protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],service=b'ecr_i',num_compromised=[-Inf;0.5]} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_serror_rate=[-Inf;0.005],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{flag=b'SF',protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_same_src_port_rate=(0.995; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{num_outbound_cmds=0,dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{is_guest_login=0,dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{num_failed_logins=0,dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{su_attempted=0,dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],service=b'ecr_i',root_shell=0} => {labels=smurf.}",0.56,1.00,0.00 
"{logged_in=0,dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
