rules,suppport,confidence,lift
"{protocol_type=b'icmp',wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_host_srv_rerror_rate=[-Inf;0.005],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_bytes=[-Inf;2],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_diff_host_rate=[-Inf;0.005],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],duration=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{serror_rate=[-Inf;0.005],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{flag=b'SF',wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{serror_rate=[-Inf;0.005],srv_count=(323; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{protocol_type=b'icmp',srv_count=(323; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(323; Inf],dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_rerror_rate=[-Inf;0.005],srv_count=(323; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_serror_rate=[-Inf;0.005],srv_count=(323; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{logged_in=0,srv_count=(323; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i',root_shell=0} => {labels=smurf.}",0.57,1.00,0.00 
"{num_outbound_cmds=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{is_guest_login=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{logged_in=0,wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
