rules,suppport,confidence,lift
"{protocol_type=b'icmp',dst_host_count=(248.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_bytes=[-Inf;17.5],srv_count=(134; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{flag=b'SF',service=b'ecr_i',srv_count=(134; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{rerror_rate=[-Inf;0.07],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(134; Inf],dst_host_same_src_port_rate=(0.995; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',srv_count=(134; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',srv_diff_host_rate=[-Inf;0.01]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',srv_count=(134; Inf],dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_count=(248.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',dst_host_same_srv_rate=(0.995; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',is_guest_login=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',num_access_files=0} => {labels=smurf.}",0.57,1.00,0.00 
"{service=b'ecr_i',is_host_login=0} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
