rules,suppport,confidence,lift
"{dst_host_srv_count=(254.5; Inf],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{service=b'ecr_i',dst_host_count=(254.5; Inf],dst_host_diff_srv_rate=[-Inf;0.005]} => {labels=smurf.}",0.56,1.00,0.00 
"{service=b'ecr_i',dst_host_srv_count=(254.5; Inf],duration=[-Inf;0.5]} => {labels=smurf.}",0.56,1.00,0.00 
"{hot=[-Inf;0.5],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_same_src_port_rate=(0.995; Inf],protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],dst_host_diff_srv_rate=[-Inf;0.005],service=b'ecr_i',protocol_type=b'icmp'} => {labels=smurf.}",0.56,1.00,0.00 
"{protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf],service=b'ecr_i',dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.56,1.00,0.00 
"{srv_rerror_rate=[-Inf;0.01],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_same_srv_rate=(0.995; Inf],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_same_srv_rate=(0.995; Inf],dst_host_srv_count=(254.5; Inf],service=b'ecr_i',protocol_type=b'icmp'} => {labels=smurf.}",0.56,1.00,0.00 
"{protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf],service=b'ecr_i',same_srv_rate=(0.995; Inf]} => {labels=smurf.}",0.56,1.00,0.00 
"{service=b'ecr_i',dst_host_srv_count=(254.5; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=smurf.}",0.56,1.00,0.00 
"{flag=b'SF',protocol_type=b'icmp',dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_bytes=[-Inf;0.5],dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_srv_count=(254.5; Inf],service=b'ecr_i',root_shell=0} => {labels=smurf.}",0.56,1.00,0.00 
"{is_guest_login=0,dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{num_shells=0,dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{logged_in=0,dst_host_srv_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
