rules,suppport,confidence,lift
"{service=b'ecr_i',wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],num_access_files=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_serror_rate=[-Inf;0.005],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_shells=[-Inf; Inf],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],hot=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{dst_bytes=[-Inf;2],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{diff_srv_rate=[-Inf;0.025],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{same_srv_rate=(0.995; Inf],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{serror_rate=[-Inf;0.005],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{num_root=[-Inf;0.5],wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{flag=b'SF',wrong_fragment=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(328; Inf],count=(328.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{serror_rate=[-Inf;0.005],srv_count=(328; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(328; Inf],dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{flag=b'SF',srv_count=(328; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(328; Inf],srv_rerror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(328; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{wrong_fragment=[-Inf;0.5],urgent=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
