"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"83" "{srv_count=(323; Inf]} => {labels=smurf.}" 0.569037037037037 1 0.569037037037037 1.75655455077744 15364 1 1 15364 1
"3264" "{service=b'ecr_i',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}" 0.568777777777778 1 0.568777777777778 1.75655455077744 15357 2 1 6 1
"3183" "{service=b'ecr_i',src_bytes=(1031;1032.5]} => {labels=smurf.}" 0.460592592592593 1 0.460592592592593 1.75655455077744 12436 2 1 1 1
"2995" "{src_bytes=[-Inf;0.5],diff_srv_rate=(0.035;0.145]} => {labels=neptune.}" 0.213703703703704 1 0.213703703703704 4.61696306429549 5770 2 1 5770 1
"49880" "{flag=b'S0',land=0,dst_host_serror_rate=(0.9; Inf]} => {labels=neptune.}" 0.175777777777778 1 0.175777777777778 4.61696306429549 4746 3 1 78 1
"48084" "{service=b'http',hot=[-Inf;0.5],dst_host_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.120111111111111 1 0.120111111111111 5.09241795548849 3243 3 1 3243 1
"48111" "{service=b'http',hot=[-Inf;0.5],dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.116888888888889 1 0.116888888888889 5.09241795548849 3156 3 1 57 1
"2488" "{service=b'http',src_bytes=(28.5;333.5]} => {labels=normal.}" 0.105740740740741 1 0.105740740740741 5.09241795548849 2855 2 1 96 1
"47897" "{service=b'http',dst_host_srv_count=(254.5; Inf],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0995185185185185 1 0.0995185185185185 5.09241795548849 2687 3 1 6 1
"2532" "{src_bytes=(28.5;333.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.0977777777777778 1 0.0977777777777778 5.09241795548849 2640 2 1 60 1
