"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"86" "{srv_count=(313.5; Inf]} => {labels=smurf.}" 0.569074074074074 1 0.569074074074074 1.75655455077744 15365 1 1 15365 1
"3404" "{service=b'ecr_i',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}" 0.568703703703704 1 0.568703703703704 1.75655455077744 15355 2 1 5 1
"3323" "{service=b'ecr_i',src_bytes=(1031;1032.5]} => {labels=smurf.}" 0.460962962962963 1 0.460962962962963 1.75655455077744 12446 2 1 1 1
"3135" "{src_bytes=[-Inf;0.5],diff_srv_rate=(0.035;0.085]} => {labels=neptune.}" 0.211481481481481 1 0.211481481481481 4.61696306429549 5710 2 1 5710 1
"2796" "{dst_host_same_src_port_rate=[-Inf;0.005],dst_host_serror_rate=(0.9; Inf]} => {labels=neptune.}" 0.175037037037037 1 0.175037037037037 4.61696306429549 4726 2 1 121 1
"2791" "{same_srv_rate=(0.005;0.195],dst_host_serror_rate=(0.9; Inf]} => {labels=neptune.}" 0.167740740740741 1 0.167740740740741 4.61696306429549 4529 2 1 3 1
"2671" "{service=b'http',src_bytes=(28.5;333.5]} => {labels=normal.}" 0.106333333333333 1 0.106333333333333 5.09241795548849 2871 2 1 2871 1
"2715" "{src_bytes=(28.5;333.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.0983333333333333 1 0.0983333333333333 5.09241795548849 2655 2 1 62 1
"48301" "{flag=b'SF',dst_bytes=(2;1197.5],wrong_fragment=[-Inf;0.5]} => {labels=normal.}" 0.096962962962963 1 0.096962962962963 5.09241795548849 2618 3 1 1415 1
"2465" "{src_bytes=[-Inf;0.5],dst_host_diff_srv_rate=(0.065;0.075]} => {labels=neptune.}" 0.0933333333333333 1 0.0933333333333333 4.61696306429549 2520 2 1 2 1
"46531" "{duration=[-Inf;0.5],logged_in=1,dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0772962962962963 1 0.0772962962962963 5.09241795548849 2087 3 1 194 1
"46523" "{logged_in=1,dst_host_srv_diff_host_rate=(0.005;0.085],dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0755555555555556 1 0.0755555555555556 5.09241795548849 2040 3 1 6 1
"2418" "{service=b'http',dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0689259259259259 1 0.0689259259259259 5.09241795548849 1861 2 1 55 1
"2625" "{flag=b'S0',srv_count=(6.5;14.5]} => {labels=neptune.}" 0.0662962962962963 1 0.0662962962962963 4.61696306429549 1790 2 1 7 1
