"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"3215" "{service=b'ecr_i',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}" 0.561333333333333 1 0.561333333333333 1.78041543026706 10104 2 1 10104 1
"3173" "{service=b'ecr_i',srv_count=(351; Inf]} => {labels=smurf.}" 0.561 1 0.561 1.78041543026706 10098 2 1 6 1
"2914" "{diff_srv_rate=(0.045;0.085],dst_host_same_src_port_rate=[-Inf;0.005]} => {labels=neptune.}" 0.210888888888889 1 0.210888888888889 4.5766590389016 3796 2 1 3796 1
"49962" "{flag=b'S0',srv_diff_host_rate=[-Inf;0.005],dst_host_serror_rate=(0.965; Inf]} => {labels=neptune.}" 0.176722222222222 1 0.176722222222222 4.5766590389016 3181 3 1 134 1
"2742" "{count=(97.5;327.5],dst_host_diff_srv_rate=(0.055;0.085]} => {labels=neptune.}" 0.168555555555556 1 0.168555555555556 4.5766590389016 3034 2 1 1 1
"48119" "{service=b'http',hot=[-Inf;0.5],same_srv_rate=(0.995; Inf]} => {labels=normal.}" 0.125277777777778 1 0.125277777777778 4.96277915632754 2255 3 1 2255 1
"48090" "{service=b'http',flag=b'SF',num_compromised=[-Inf;0.5]} => {labels=normal.}" 0.114333333333333 1 0.114333333333333 4.96277915632754 2058 3 1 6 1
"2440" "{service=b'http',src_bytes=(28.5;333.5]} => {labels=normal.}" 0.106277777777778 1 0.106277777777778 4.96277915632754 1913 2 1 1 1
"2518" "{src_bytes=(28.5;333.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.0993888888888889 1 0.0993888888888889 4.96277915632754 1789 2 1 59 1
"47139" "{src_bytes=(28.5;333.5],dst_bytes=(0.5;2443.5],hot=[-Inf;0.5]} => {labels=normal.}" 0.098 1 0.098 4.96277915632754 1764 3 1 567 1
"47102" "{dst_bytes=(0.5;2443.5],hot=[-Inf;0.5],logged_in=1} => {labels=normal.}" 0.0892222222222222 1 0.0892222222222222 4.96277915632754 1606 3 1 360 1
"46647" "{src_bytes=[-Inf;0.5],srv_count=(12.5;20.5],dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=neptune.}" 0.0820555555555556 1 0.0820555555555556 4.5766590389016 1477 3 1 2 1
"2530" "{src_bytes=(28.5;333.5],dst_host_count=(254.5; Inf]} => {labels=normal.}" 0.0776666666666667 1 0.0776666666666667 4.96277915632754 1398 2 1 134 1
"2177" "{src_bytes=(28.5;333.5],dst_host_srv_diff_host_rate=(0.005;0.105]} => {labels=normal.}" 0.0666111111111111 1 0.0666111111111111 4.96277915632754 1199 2 1 30 1
"2405" "{dst_bytes=(0.5;2443.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.0659444444444444 1 0.0659444444444444 4.96277915632754 1187 2 1 1 1
"47560" "{dst_bytes=(0.5;2443.5],dst_host_count=(254.5; Inf],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0612222222222222 1 0.0612222222222222 4.96277915632754 1102 3 1 4 1
"37806" "{logged_in=1,num_compromised=[-Inf;0.5],count=(5.5;22.5]} => {labels=normal.}" 0.0598333333333333 1 0.0598333333333333 4.96277915632754 1077 3 1 44 1
"2516" "{src_bytes=(28.5;333.5],dst_host_same_src_port_rate=[-Inf;0.005]} => {labels=normal.}" 0.0594444444444444 1 0.0594444444444444 4.96277915632754 1070 2 1 5 1
"38001" "{num_compromised=[-Inf;0.5],count=(5.5;22.5],dst_host_same_srv_rate=(0.995; Inf]} => {labels=normal.}" 0.0587777777777778 1 0.0587777777777778 4.96277915632754 1058 3 1 2 1
"35681" "{=(11466;39727],wrong_fragment=[-Inf;0.5],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0567777777777778 1 0.0567777777777778 4.96277915632754 1022 3 1 23 1
"38702" "{hot=[-Inf;0.5],logged_in=1,dst_host_same_src_port_rate=(0.005;0.035]} => {labels=normal.}" 0.0547777777777778 1 0.0547777777777778 4.96277915632754 986 3 1 6 1
"1821" "{=(11466;39727],logged_in=1} => {labels=normal.}" 0.0543333333333333 1 0.0543333333333333 4.96277915632754 978 2 1 2 1
"2174" "{dst_bytes=(0.5;2443.5],dst_host_srv_diff_host_rate=(0.005;0.105]} => {labels=normal.}" 0.0533333333333333 1 0.0533333333333333 4.96277915632754 960 2 1 1 1
"2403" "{dst_bytes=(0.5;2443.5],dst_host_same_src_port_rate=[-Inf;0.005]} => {labels=normal.}" 0.0503333333333333 1 0.0503333333333333 4.96277915632754 906 2 1 2 1
"48609" "{hot=[-Inf;0.5],logged_in=1,dst_host_same_src_port_rate=[-Inf;0.005]} => {labels=normal.}" 0.0502222222222222 1 0.0502222222222222 4.96277915632754 904 3 1 1 1
"38557" "{serror_rate=[-Inf;0.005],dst_host_same_src_port_rate=(0.005;0.035],dst_host_srv_diff_host_rate=(0.005;0.105]} => {labels=normal.}" 0.0497222222222222 1 0.0497222222222222 4.96277915632754 895 3 1 1 1
"34306" "{logged_in=1,num_compromised=[-Inf;0.5],dst_host_count=(26.5;142.5]} => {labels=normal.}" 0.0478888888888889 1 0.0478888888888889 4.96277915632754 862 3 1 25 1
"1996" "{src_bytes=(28.5;333.5],dst_host_same_src_port_rate=(0.005;0.035]} => {labels=normal.}" 0.0472777777777778 1 0.0472777777777778 4.96277915632754 851 2 1 2 1
"1993" "{dst_bytes=(0.5;2443.5],dst_host_same_src_port_rate=(0.005;0.035]} => {labels=normal.}" 0.046 1 0.046 4.96277915632754 828 2 1 5 1
"34166" "{serror_rate=[-Inf;0.005],dst_host_count=(26.5;142.5],dst_host_srv_diff_host_rate=(0.005;0.105]} => {labels=normal.}" 0.0456666666666667 1 0.0456666666666667 4.96277915632754 822 3 1 5 1
"1778" "{src_bytes=(28.5;333.5],dst_host_count=(26.5;142.5]} => {labels=normal.}" 0.0368888888888889 1 0.0368888888888889 4.96277915632754 664 2 1 19 1
"1946" "{count=(5.5;22.5],dst_host_srv_diff_host_rate=(0.005;0.105]} => {labels=normal.}" 0.0356111111111111 1 0.0356111111111111 4.96277915632754 641 2 1 5 1
