"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"3722" "{service=b'ecr_i',dst_host_count=(254.5; Inf]} => {labels=smurf.}" 0.568777777777778 1 0.568777777777778 1.75772667350227 20476 2 1 20476 1
"3670" "{service=b'ecr_i',srv_count=(313.5; Inf]} => {labels=smurf.}" 0.568222222222222 1 0.568222222222222 1.75772667350227 20456 2 1 5 1
"3404" "{src_bytes=[-Inf;0.5],diff_srv_rate=(0.045;0.075]} => {labels=neptune.}" 0.204055555555556 1 0.204055555555556 4.59242250287026 7346 2 1 7346 1
"3146" "{same_srv_rate=(0.005;0.105],dst_host_same_src_port_rate=[-Inf;0.005]} => {labels=neptune.}" 0.174972222222222 1 0.174972222222222 4.59242250287026 6299 2 1 323 1
"3280" "{flag=b'S0',dst_host_same_srv_rate=(0.015;0.085]} => {labels=neptune.}" 0.143111111111111 1 0.143111111111111 4.59242250287026 5152 2 1 127 1
"3100" "{flag=b'S0',dst_host_srv_count=(6.5;21.5]} => {labels=neptune.}" 0.119083333333333 1 0.119083333333333 4.59242250287026 4287 2 1 1 1
"2954" "{dst_bytes=(2;2196.5],dst_host_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.113694444444444 1 0.113694444444444 5.10710739111931 4093 2 1 4093 1
"2983" "{service=b'http',src_bytes=(28.5;333.5]} => {labels=normal.}" 0.101388888888889 1 0.101388888888889 5.10710739111931 3650 2 1 1615 1
"2903" "{count=(198.5;301.5],serror_rate=(0.875; Inf]} => {labels=neptune.}" 0.0973888888888889 1 0.0973888888888889 4.59242250287026 3506 2 1 3 1
"3061" "{src_bytes=(28.5;333.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.0939444444444444 1 0.0939444444444444 5.10710739111931 3382 2 1 3 1
"2687" "{count=(91.5;153.5],dst_host_same_srv_rate=(0.015;0.085]} => {labels=neptune.}" 0.0718055555555556 1 0.0718055555555556 4.59242250287026 2585 2 1 5 1
"2729" "{flag=b'S0',dst_host_diff_srv_rate=(0.065;0.075]} => {labels=neptune.}" 0.0706388888888889 1 0.0706388888888889 4.59242250287026 2543 2 1 2 1
"2682" "{count=(91.5;153.5],dst_host_serror_rate=(0.94; Inf]} => {labels=neptune.}" 0.0691666666666667 1 0.0691666666666667 4.59242250287026 2490 2 1 4 1
"49998" "{hot=[-Inf;0.5],logged_in=1,dst_host_same_src_port_rate=(0.005;0.085]} => {labels=normal.}" 0.0671388888888889 1 0.0671388888888889 5.10710739111931 2417 3 1 151 1
"2643" "{service=b'http',dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0663055555555556 1 0.0663055555555556 5.10710739111931 2387 2 1 95 1
"2942" "{service=b'http',dst_bytes=(2;2196.5]} => {labels=normal.}" 0.0656944444444444 1 0.0656944444444444 5.10710739111931 2365 2 1 3 1
"49992" "{logged_in=1,dst_host_same_src_port_rate=(0.005;0.085],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0636388888888889 1 0.0636388888888889 5.10710739111931 2291 3 1 9 1
"2573" "{src_bytes=[-Inf;0.5],srv_count=(14.5;20.5]} => {labels=neptune.}" 0.0622777777777778 1 0.0622777777777778 4.59242250287026 2242 2 1 3 1
"2645" "{src_bytes=(28.5;333.5],dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0616388888888889 1 0.0616388888888889 5.10710739111931 2219 2 1 69 1
"2773" "{srv_count=(7.5;14.5],dst_host_serror_rate=(0.94; Inf]} => {labels=neptune.}" 0.0596111111111111 1 0.0596111111111111 4.59242250287026 2146 2 1 2 1
"49849" "{diff_srv_rate=[-Inf;0.005],dst_host_same_src_port_rate=(0.005;0.085],dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0590833333333333 1 0.0590833333333333 5.10710739111931 2127 3 1 2 1
"46450" "{src_bytes=[-Inf;0.5],dst_host_diff_srv_rate=(0.055;0.065],dst_host_same_src_port_rate=[-Inf;0.005]} => {labels=neptune.}" 0.055 1 0.055 4.59242250287026 1980 3 1 3 1
"49917" "{flag=b'SF',dst_bytes=(2;2196.5],dst_host_same_src_port_rate=(0.005;0.085]} => {labels=normal.}" 0.0528333333333333 1 0.0528333333333333 5.10710739111931 1902 3 1 4 1
