"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"3197" "{service=b'ecr_i',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}" 0.561444444444444 1 0.561444444444444 1.78041543026706 10106 2 1 10106 1
"79" "{srv_count=(351; Inf]} => {labels=smurf.}" 0.561111111111111 1 0.561111111111111 1.78041543026706 10100 1 1 4 1
"2896" "{diff_srv_rate=(0.045;0.085],dst_host_same_src_port_rate=[-Inf;0.005]} => {labels=neptune.}" 0.211222222222222 1 0.211222222222222 4.57549567869853 3802 2 1 3802 1
"2763" "{src_bytes=[-Inf;0.5],dst_host_same_srv_rate=(0.015;0.105]} => {labels=neptune.}" 0.182944444444444 1 0.182944444444444 4.57549567869853 3293 2 1 99 1
"2589" "{dst_host_same_src_port_rate=[-Inf;0.005],dst_host_serror_rate=(0.965; Inf]} => {labels=neptune.}" 0.176888888888889 1 0.176888888888889 4.57549567869853 3184 2 1 24 1
"2586" "{count=(97.5;327.5],dst_host_serror_rate=(0.965; Inf]} => {labels=neptune.}" 0.170944444444444 1 0.170944444444444 4.57549567869853 3077 2 1 3 1
"2658" "{diff_srv_rate=(0.045;0.085],dst_host_srv_serror_rate=(0.715; Inf]} => {labels=neptune.}" 0.170833333333333 1 0.170833333333333 4.57549567869853 3075 2 1 3 1
"2656" "{dst_host_srv_count=(2.5;20.5],dst_host_srv_serror_rate=(0.715; Inf]} => {labels=neptune.}" 0.1495 1 0.1495 4.57549567869853 2691 2 1 1 1
"47964" "{service=b'http',hot=[-Inf;0.5],same_srv_rate=(0.995; Inf]} => {labels=normal.}" 0.126333333333333 1 0.126333333333333 4.96277915632754 2274 3 1 2274 1
"47935" "{service=b'http',flag=b'SF',num_compromised=[-Inf;0.5]} => {labels=normal.}" 0.115222222222222 1 0.115222222222222 4.96277915632754 2074 3 1 5 1
"2422" "{service=b'http',src_bytes=(28.5;333.5]} => {labels=normal.}" 0.106888888888889 1 0.106888888888889 4.96277915632754 1924 2 1 1 1
"2543" "{src_bytes=(28.5;333.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.100444444444444 1 0.100444444444444 4.96277915632754 1808 2 1 61 1
"46985" "{src_bytes=(28.5;333.5],dst_bytes=(0.5;2443.5],hot=[-Inf;0.5]} => {labels=normal.}" 0.0980555555555556 1 0.0980555555555556 4.96277915632754 1765 3 1 554 1
"46948" "{dst_bytes=(0.5;2443.5],hot=[-Inf;0.5],logged_in=1} => {labels=normal.}" 0.0895 1 0.0895 4.96277915632754 1611 3 1 354 1
"2555" "{src_bytes=(28.5;333.5],dst_host_count=(254.5; Inf]} => {labels=normal.}" 0.0766666666666667 1 0.0766666666666667 4.96277915632754 1380 2 1 134 1
"2159" "{src_bytes=(28.5;333.5],dst_host_srv_diff_host_rate=(0.005;0.105]} => {labels=normal.}" 0.0678888888888889 1 0.0678888888888889 4.96277915632754 1222 2 1 32 1
"38526" "{logged_in=1,num_compromised=[-Inf;0.5],count=(5.5;31.5]} => {labels=normal.}" 0.0673333333333333 1 0.0673333333333333 4.96277915632754 1212 3 1 40 1
"38721" "{num_compromised=[-Inf;0.5],count=(5.5;31.5],dst_host_same_srv_rate=(0.995; Inf]} => {labels=normal.}" 0.0663888888888889 1 0.0663888888888889 4.96277915632754 1195 3 1 1 1
