"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"84" "{srv_count=(323; Inf]} => {labels=smurf.}" 0.569111111111111 1 0.569111111111111 1.75644028103044 15366 1 1 15366 1
"3303" "{service=b'ecr_i',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}" 0.568888888888889 1 0.568888888888889 1.75644028103044 15360 2 1 6 1
"3034" "{src_bytes=[-Inf;0.5],diff_srv_rate=(0.035;0.085]} => {labels=neptune.}" 0.211222222222222 1 0.211222222222222 4.61696306429549 5703 2 1 5703 1
"2653" "{dst_host_same_src_port_rate=[-Inf;0.005],dst_host_serror_rate=(0.9; Inf]} => {labels=neptune.}" 0.174851851851852 1 0.174851851851852 4.61696306429549 4721 2 1 127 1
"2866" "{count=(94.5;323.5],dst_host_diff_srv_rate=(0.055;0.095]} => {labels=neptune.}" 0.173555555555556 1 0.173555555555556 4.61696306429549 4686 2 1 6 1
"2865" "{same_srv_rate=(0.005;0.195],dst_host_diff_srv_rate=(0.055;0.095]} => {labels=neptune.}" 0.172407407407407 1 0.172407407407407 4.61696306429549 4655 2 1 3 1
"2646" "{dst_host_diff_srv_rate=(0.055;0.095],dst_host_serror_rate=(0.9; Inf]} => {labels=neptune.}" 0.140851851851852 1 0.140851851851852 4.61696306429549 3803 2 1 1 1
"48942" "{service=b'http',hot=[-Inf;0.5],dst_host_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.120296296296296 1 0.120296296296296 5.09241795548849 3248 3 1 3248 1
"48969" "{service=b'http',hot=[-Inf;0.5],dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.117 1 0.117 5.09241795548849 3159 3 1 58 1
"2527" "{service=b'http',src_bytes=(28.5;333.5]} => {labels=normal.}" 0.106111111111111 1 0.106111111111111 5.09241795548849 2865 2 1 93 1
"48755" "{service=b'http',dst_host_srv_count=(254.5; Inf],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.100037037037037 1 0.100037037037037 5.09241795548849 2701 3 1 7 1
"2571" "{src_bytes=(28.5;333.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.098 1 0.098 5.09241795548849 2646 2 1 60 1
"45306" "{flag=b'SF',dst_bytes=(2;1197.5],wrong_fragment=[-Inf;0.5]} => {labels=normal.}" 0.0969259259259259 1 0.0969259259259259 5.09241795548849 2617 3 1 1312 1
"48184" "{src_bytes=[-Inf;0.5],srv_count=(6.5;14.5],dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=neptune.}" 0.082037037037037 1 0.082037037037037 4.61696306429549 2215 3 1 4 1
"44442" "{duration=[-Inf;0.5],logged_in=1,dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0771111111111111 1 0.0771111111111111 5.09241795548849 2082 3 1 105 1
"44434" "{logged_in=1,dst_host_srv_diff_host_rate=(0.005;0.085],dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0757037037037037 1 0.0757037037037037 5.09241795548849 2044 3 1 7 1
"2317" "{service=b'http',dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.069037037037037 1 0.069037037037037 5.09241795548849 1864 2 1 1 1
"2480" "{flag=b'S0',srv_count=(6.5;14.5]} => {labels=neptune.}" 0.0660740740740741 1 0.0660740740740741 4.61696306429549 1784 2 1 1 1
"2318" "{src_bytes=(28.5;333.5],dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.065037037037037 1 0.065037037037037 5.09241795548849 1756 2 1 27 1
"2287" "{src_bytes=[-Inf;0.5],srv_count=(14.5;20.5]} => {labels=neptune.}" 0.0637777777777778 1 0.0637777777777778 4.61696306429549 1722 2 1 1 1
"40777" "{hot=[-Inf;0.5],logged_in=1,dst_host_same_src_port_rate=(0.005;0.035]} => {labels=normal.}" 0.0530740740740741 1 0.0530740740740741 5.09241795548849 1433 3 1 15 1
"39912" "{logged_in=1,num_compromised=[-Inf;0.5],count=(7.5;30.5]} => {labels=normal.}" 0.0524074074074074 1 0.0524074074074074 5.09241795548849 1415 3 1 21 1
"40072" "{num_compromised=[-Inf;0.5],count=(7.5;30.5],dst_host_same_srv_rate=(0.995; Inf]} => {labels=normal.}" 0.0513703703703704 1 0.0513703703703704 5.09241795548849 1387 3 1 2 1
"2095" "{src_bytes=(28.5;333.5],count=(7.5;30.5]} => {labels=normal.}" 0.0482222222222222 1 0.0482222222222222 5.09241795548849 1302 2 1 3 1
"40731" "{flag=b'SF',src_bytes=(28.5;333.5],dst_host_same_src_port_rate=(0.005;0.035]} => {labels=normal.}" 0.0451111111111111 1 0.0451111111111111 5.09241795548849 1218 3 1 48 1
"49334" "{src_bytes=(28.5;333.5],logged_in=1,dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=normal.}" 0.0426296296296296 1 0.0426296296296296 5.09241795548849 1151 3 1 7 1
"40895" "{hot=[-Inf;0.5],dst_host_same_srv_rate=(0.995; Inf],dst_host_same_src_port_rate=(0.005;0.035]} => {labels=normal.}" 0.0417407407407407 1 0.0417407407407407 5.09241795548849 1127 3 1 1 1
"1796" "{dst_host_count=(8.5;71.5],dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0414814814814815 1 0.0414814814814815 5.09241795548849 1120 2 1 6 1
"33271" "{hot=[-Inf;0.5],logged_in=1,dst_host_count=(71.5;254.5]} => {labels=normal.}" 0.0405185185185185 1 0.0405185185185185 5.09241795548849 1094 3 1 22 1
"25625" "{flag=b'SF',num_compromised=[-Inf;0.5],srv_diff_host_rate=(0.005;0.325]} => {labels=normal.}" 0.0394814814814815 1 0.0394814814814815 5.09241795548849 1066 3 1 6 1
"1433" "{=(19383.5;39720.5],flag=b'SF'} => {labels=normal.}" 0.0394444444444444 1 0.0394444444444444 5.09241795548849 1065 2 1 9 1
"33265" "{logged_in=1,dst_host_count=(71.5;254.5],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0364814814814815 1 0.0364814814814815 5.09241795548849 985 3 1 4 1
"34097" "{flag=b'SF',src_bytes=(28.5;333.5],dst_host_count=(8.5;71.5]} => {labels=normal.}" 0.0362962962962963 1 0.0362962962962963 5.09241795548849 980 3 1 19 1
"33130" "{serror_rate=[-Inf;0.005],dst_host_count=(71.5;254.5],dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0356296296296296 1 0.0356296296296296 5.09241795548849 962 3 1 12 1
"47448" "{logged_in=1,num_compromised=[-Inf;0.5],srv_count=(6.5;14.5]} => {labels=normal.}" 0.0348888888888889 1 0.0348888888888889 5.09241795548849 942 3 1 1 1
"40643" "{dst_bytes=(2;1197.5],hot=[-Inf;0.5],dst_host_same_src_port_rate=(0.005;0.035]} => {labels=normal.}" 0.0343703703703704 1 0.0343703703703704 5.09241795548849 928 3 1 1 1
"39133" "{hot=[-Inf;0.5],dst_host_diff_srv_rate=[-Inf;0.005],dst_host_same_src_port_rate=(0.035;0.995]} => {labels=normal.}" 0.0337407407407407 1 0.0337407407407407 5.09241795548849 911 3 1 3 1
"38892" "{wrong_fragment=[-Inf;0.5],dst_host_same_src_port_rate=(0.035;0.995],dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0334074074074074 1 0.0334074074074074 5.09241795548849 902 3 1 1 1
"2475" "{src_bytes=(28.5;333.5],srv_count=(6.5;14.5]} => {labels=normal.}" 0.0323333333333333 1 0.0323333333333333 5.09241795548849 873 2 1 1 1
"1251" "{src_bytes=(28.5;333.5],dst_host_srv_count=(165.5;254.5]} => {labels=normal.}" 0.0268888888888889 1 0.0268888888888889 5.09241795548849 726 2 1 49 1
"33361" "{hot=[-Inf;0.5],dst_host_count=(71.5;254.5],dst_host_diff_srv_rate=[-Inf;0.005]} => {labels=normal.}" 0.0263703703703704 1 0.0263703703703704 5.09241795548849 712 3 1 12 1
"1116" "{src_bytes=(28.5;333.5],count=(2.5;5.5]} => {labels=normal.}" 0.0254814814814815 1 0.0254814814814815 5.09241795548849 688 2 1 32 1
"930" "{dst_bytes=(1202.5;2439],hot=[-Inf;0.5]} => {labels=normal.}" 0.0241111111111111 1 0.0241111111111111 5.09241795548849 651 2 1 1 1
"18700" "{src_bytes=(28.5;333.5],dst_host_count=(254.5; Inf],dst_host_diff_srv_rate=(0.005;0.015]} => {labels=normal.}" 0.0237037037037037 1 0.0237037037037037 5.09241795548849 640 3 1 19 1
"40564" "{count=[-Inf;1.5],dst_host_same_src_port_rate=(0.005;0.035],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0192222222222222 1 0.0192222222222222 5.09241795548849 519 3 1 2 1
"33096" "{count=[-Inf;1.5],dst_host_count=(71.5;254.5],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0163703703703704 1 0.0163703703703704 5.09241795548849 442 3 1 14 1
"1676" "{srv_count=(2.5;4.5],srv_serror_rate=(0.54; Inf]} => {labels=neptune.}" 0.0162222222222222 1 0.0162222222222222 4.61696306429549 438 2 1 1 1
"1155" "{srv_count=(4.5;6.5],dst_host_serror_rate=(0.9; Inf]} => {labels=neptune.}" 0.0161851851851852 1 0.0161851851851852 4.61696306429549 437 2 1 1 1
"652" "{=(11491;19288],wrong_fragment=[-Inf;0.5]} => {labels=normal.}" 0.0161481481481481 1 0.0161481481481481 5.09241795548849 436 2 1 2 1
"618" "{dst_bytes=(8317.5;5141875.5],num_root=[-Inf;0.5]} => {labels=normal.}" 0.0160740740740741 1 0.0160740740740741 5.09241795548849 434 2 1 7 1
"546" "{=[-Inf;7750],num_compromised=[-Inf;0.5]} => {labels=normal.}" 0.0156666666666667 1 0.0156666666666667 5.09241795548849 423 2 1 1 1
"608" "{dst_bytes=(8317.5;5141875.5],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.015 1 0.015 5.09241795548849 405 2 1 1 1
"14244" "{hot=[-Inf;0.5],logged_in=1,dst_host_diff_srv_rate=(0.015;0.045]} => {labels=normal.}" 0.0142222222222222 1 0.0142222222222222 5.09241795548849 384 3 1 5 1
"9583" "{protocol_type=b'tcp',hot=[-Inf;0.5],dst_host_srv_count=(101.5;165.5]} => {labels=normal.}" 0.0132592592592593 1 0.0132592592592593 5.09241795548849 358 3 1 2 1
"729" "{service=b'smtp',dst_host_same_src_port_rate=(0.005;0.035]} => {labels=normal.}" 0.012962962962963 1 0.012962962962963 5.09241795548849 350 2 1 1 1
"269" "{=(449785;455749],serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0125185185185185 1 0.0125185185185185 5.09241795548849 338 2 1 12 1
"696" "{=(74062.5;82880],src_bytes=(28.5;333.5]} => {labels=normal.}" 0.0115925925925926 1 0.0115925925925926 5.09241795548849 313 2 1 1 1
"38835" "{src_bytes=(28.5;333.5],count=[-Inf;1.5],dst_host_same_src_port_rate=(0.035;0.995]} => {labels=normal.}" 0.0114814814814815 1 0.0114814814814815 5.09241795548849 310 3 1 15 1
"4" "{service=b'domain_u'} => {labels=normal.}" 0.0112592592592593 1 0.0112592592592593 5.09241795548849 304 1 1 1 1
"4901" "{wrong_fragment=[-Inf;0.5],srv_rerror_rate=[-Inf;0.005],srv_diff_host_rate=(0.325;0.93]} => {labels=normal.}" 0.0111111111111111 1 0.0111111111111111 5.09241795548849 300 3 1 1 1
"19320" "{flag=b'SF',dst_bytes=(2453.5;8313],dst_host_same_src_port_rate=(0.005;0.035]} => {labels=normal.}" 0.0106666666666667 1 0.0106666666666667 5.09241795548849 288 3 1 1 1
"38944" "{wrong_fragment=[-Inf;0.5],srv_count=(6.5;14.5],dst_host_same_src_port_rate=(0.035;0.995]} => {labels=normal.}" 0.0101111111111111 1 0.0101111111111111 5.09241795548849 273 3 1 3 1
"2583" "{src_bytes=(28.5;333.5],dst_host_count=(254.5; Inf]} => {labels=normal.}" 0.0735555555555556 0.999496728736789 0.0735925925925926 5.08985508787124 1986 2 0.916666666666667 11 0.999962284076337
"49533" "{src_bytes=(28.5;333.5],hot=[-Inf;0.5],dst_host_same_srv_rate=(0.995; Inf]} => {labels=normal.}" 0.107037037037037 0.999308437067773 0.107111111111111 5.08889622799507 2890 3 0.5 2 0.999886869296327
"49812" "{src_bytes=(28.5;333.5],rerror_rate=[-Inf;0.04],dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=normal.}" 0.0811851851851852 0.999088422971741 0.0812592592592593 5.08777582426198 2192 3 0.5 1 0.999849170437406
"34142" "{hot=[-Inf;0.5],logged_in=1,dst_host_count=(8.5;71.5]} => {labels=normal.}" 0.0425185185185185 0.997393570807993 0.0426296296296296 5.07914492867141 1148 3 0.4 2 0.999736098020735
"20462" "{hot=[-Inf;0.5],count=(2.5;5.5],dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0265555555555556 0.995833333333333 0.0266666666666667 5.07119954734063 717 3 0.25 1 0.999623054016359
"12751" "{=(74062.5;82880],protocol_type=b'tcp',serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0140740740740741 0.994764397905759 0.0141481481481481 5.06575608137599 380 3 0.333333333333333 1 0.999547715965626
"3" "{=(480560;485164]} => {labels=normal.}" 0.0101111111111111 0.992727272727273 0.0101851851851852 5.05538218853949 273 1 0.333333333333333 1 0.999472394950066
"0" "{} => {labels=back.}" 0.00437037037037037 0.00437037037037037 1 1 118 0 0.253763440860215 118 0.98662962962963
