"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"87" "{srv_count=(323; Inf]} => {labels=smurf.}" 0.569037037037037 1 0.569037037037037 1.75655455077744 15364 1 1 15364 1
"3389" "{service=b'ecr_i',dst_host_srv_count=(254.5; Inf]} => {labels=smurf.}" 0.568814814814815 1 0.568814814814815 1.75655455077744 15358 2 1 6 1
"3308" "{service=b'ecr_i',src_bytes=(1031;1032.5]} => {labels=smurf.}" 0.461259259259259 1 0.461259259259259 1.75655455077744 12454 2 1 1 1
"3120" "{src_bytes=[-Inf;0.5],diff_srv_rate=(0.035;0.085]} => {labels=neptune.}" 0.210925925925926 1 0.210925925925926 4.61696306429549 5695 2 1 5695 1
"2739" "{dst_host_same_src_port_rate=[-Inf;0.005],dst_host_serror_rate=(0.9; Inf]} => {labels=neptune.}" 0.174851851851852 1 0.174851851851852 4.61696306429549 4721 2 1 134 1
"2915" "{count=(94.5;323.5],dst_host_diff_srv_rate=(0.055;0.085]} => {labels=neptune.}" 0.167481481481481 1 0.167481481481481 4.61696306429549 4522 2 1 6 1
"2734" "{same_srv_rate=(0.005;0.195],dst_host_serror_rate=(0.9; Inf]} => {labels=neptune.}" 0.167037037037037 1 0.167037037037037 4.61696306429549 4510 2 1 2 1
"2731" "{dst_host_diff_srv_rate=(0.055;0.085],dst_host_serror_rate=(0.9; Inf]} => {labels=neptune.}" 0.135444444444444 1 0.135444444444444 4.61696306429549 3657 2 1 1 1
"2613" "{service=b'http',src_bytes=(28.5;333.5]} => {labels=normal.}" 0.105814814814815 1 0.105814814814815 5.09241795548849 2857 2 1 2857 1
"49879" "{service=b'http',dst_host_srv_count=(254.5; Inf],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0991851851851852 1 0.0991851851851852 5.09241795548849 2678 3 1 238 1
"49881" "{service=b'http',dst_host_srv_count=(254.5; Inf],dst_host_srv_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0987777777777778 1 0.0987777777777778 5.09241795548849 2667 3 1 8 1
"2657" "{src_bytes=(28.5;333.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.0971111111111111 1 0.0971111111111111 5.09241795548849 2622 2 1 57 1
"46430" "{flag=b'SF',dst_bytes=(2;1197.5],wrong_fragment=[-Inf;0.5]} => {labels=normal.}" 0.0968888888888889 1 0.0968888888888889 5.09241795548849 2616 3 1 1314 1
"49308" "{src_bytes=[-Inf;0.5],srv_count=(6.5;14.5],dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=neptune.}" 0.0836666666666667 1 0.0836666666666667 4.61696306429549 2259 3 1 5 1
"45566" "{duration=[-Inf;0.5],logged_in=1,dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0770740740740741 1 0.0770740740740741 5.09241795548849 2081 3 1 113 1
"45558" "{logged_in=1,dst_host_srv_diff_host_rate=(0.005;0.085],dst_host_srv_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0755185185185185 1 0.0755185185185185 5.09241795548849 2039 3 1 7 1
"2403" "{service=b'http',dst_host_srv_diff_host_rate=(0.005;0.085]} => {labels=normal.}" 0.0685925925925926 1 0.0685925925925926 5.09241795548849 1852 2 1 51 1
"2566" "{flag=b'S0',srv_count=(6.5;14.5]} => {labels=neptune.}" 0.0671851851851852 1 0.0671851851851852 4.61696306429549 1814 2 1 1 1
