"","rules","support","confidence","lift","laplace"
"1","{plas=[-Inf;99.5],mass=[-Inf;29.85],pedi=[-Inf;0.7185]} => {class=tested_negative}",0.114327062228654,1,1.53555555555556,0.987654320987654
"2","{plas=[-Inf;99.5],mass=[-Inf;29.85],age=[-Inf;28.5]} => {class=tested_negative}",0.0969609261939219,1,1.53555555555556,0.985507246376812
"3","{mass=[-Inf;29.85],age=[-Inf;28.5]} => {class=tested_negative}",0.204052098408104,0.972413793103448,1.49319540229885,0.965986394557823
"4","{preg=(6.5; Inf],plas=(159.5; Inf],insu=(121; Inf]} => {class=tested_positive}",0.0188133140376266,1,2.86721991701245,0.933333333333333
"5","{plas=[-Inf;99.5]} => {class=tested_negative}",0.246020260492041,0.92896174863388,1.42647237401336,0.924324324324324
"6","{preg=[-Inf;6.5],plas=(159.5; Inf],insu=[-Inf;14.5],mass=(29.85; Inf]} => {class=tested_positive}",0.0289435600578871,0.952380952380952,2.73068563524995,0.91304347826087
"7","{insu=(14.5;121]} => {class=tested_negative}",0.215629522431259,0.871345029239766,1.33799870045484,0.867052023121387
"8","{mass=[-Inf;29.85]} => {class=tested_negative}",0.322720694645441,0.851145038167939,1.30698049194232,0.848484848484849
"9","{plas=(159.5; Inf],age=(28.5; Inf]} => {class=tested_positive}",0.0839363241678727,0.852941176470588,2.4455699292165,0.842857142857143
"10","{plas=(127.5;159.5],mass=(29.85; Inf],pedi=(0.7185; Inf],age=(28.5; Inf]} => {class=tested_positive}",0.0217076700434153,0.882352941176471,2.52989992677569,0.842105263157895
"11","{plas=(159.5; Inf]} => {class=tested_positive}",0.114327062228654,0.849462365591398,2.43559541337617,0.842105263157895
"12","{preg=(6.5; Inf],plas=(127.5;159.5],mass=(29.85; Inf]} => {class=tested_positive}",0.0347322720694645,0.75,2.15041493775934,0.735294117647059
"13","{plas=(127.5;159.5],mass=(29.85; Inf]} => {class=tested_positive}",0.101302460202605,0.619469026548673,1.77615393089267,0.617391304347826
"14","{pedi=(0.7185; Inf]} => {class=tested_positive}",0.0969609261939219,0.553719008264463,1.58763416892425,0.552845528455285
"15","{} => {class=tested_negative}",0,0,0,0
