"","rules","support","confidence","lift","laplace"
"1","{word_freq_george=(0.005; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.135441815548044,1,1.65019920318725,0.998223801065719
"2","{word_freq_your=[-Inf;0.405],word_freq_george=(0.005; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.105987445678416,1,1.65019920318725,0.997732426303855
"3","{word_freq_hpl=(0.12; Inf],word_freq_650=(0.01; Inf]} => {class=0}",0.0811202317720908,1,1.65019920318725,0.997041420118343
"4","{word_freq_remove=[-Inf;0.01],word_freq_hpl=(0.12; Inf],X.char_freq_..21.=[-Inf;0.005],capital_run_length_longest=(9.5;18.5]} => {class=0}",0.0593915982617093,1,1.65019920318725,0.995967741935484
"5","{word_freq_meeting=(0.455; Inf]} => {class=0}",0.0540801545147272,1,1.65019920318725,0.995575221238938
"6","{word_freq_all=(0.235;1.93],word_freq_free=(0.095; Inf],X.char_freq_..21.=(0.3775; Inf],X.char_freq_..24.=(0.1475; Inf]} => {class=1}",0.0449058425881217,1,2.53799019607843,0.99468085106383
"7","{word_freq_money=(0.01; Inf],capital_run_length_average=(5.8895; Inf]} => {class=1}",0.0446644133268952,1,2.53799019607843,0.994652406417112
"8","{word_freq_hp=(1.495; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.0883631096088846,0.997275204359673,1.64570274759274,0.994579945799458
"9","{word_freq_remove=(0.01; Inf],word_freq_money=(0.01; Inf],X.char_freq_..24.=(0.1475; Inf]} => {class=1}",0.0427329792370835,1,2.53799019607843,0.994413407821229
"10","{word_freq_hp=(1.495; Inf]} => {class=0}",0.118783196523419,0.995951417004049,1.64351823475329,0.993951612903226
"11","{word_freq_george=(0.005; Inf],capital_run_length_average=[-Inf;1.193]} => {class=0}",0.0386286817962337,1,1.65019920318725,0.993827160493827
"12","{word_freq_internet=(0.045; Inf],word_freq_free=(0.095; Inf],X.char_freq_..21.=(0.3775; Inf]} => {class=1}",0.0369386769676485,1,2.53799019607843,0.993548387096774
"13","{word_freq_lab=(0.125; Inf]} => {class=0}",0.0731530661516176,0.996710526315789,1.64477091633466,0.993464052287582
"14","{word_freq_george=(0.005; Inf],capital_run_length_longest=(2.5;9.5]} => {class=0}",0.0362143891839691,1,1.65019920318725,0.993421052631579
"15","{word_freq_1999=(0.105; Inf],word_freq_edu=(0.125; Inf]} => {class=0}",0.0345243843553839,1,1.65019920318725,0.993103448275862
"16","{word_freq_free=[-Inf;0.095],word_freq_you=[-Inf;0.735],X.char_freq_..21.=[-Inf;0.005],capital_run_length_longest=(2.5;9.5],capital_run_length_total=[-Inf;14.5]} => {class=0}",0.0321100917431193,1,1.65019920318725,0.992592592592593
"17","{word_freq_you=[-Inf;0.735],word_freq_data=(0.6; Inf]} => {class=0}",0.0316272332206663,1,1.65019920318725,0.992481203007519
"18","{word_freq_your=(0.915;6.6],X.char_freq_..21.=(0.3775; Inf],X.char_freq_..24.=(0.1475; Inf]} => {class=1}",0.0632544664413327,0.996197718631179,2.52834004324163,0.992452830188679
"19","{word_freq_internet=(0.045; Inf],X.char_freq_..21.=(0.3775; Inf]} => {class=1}",0.0586673104780299,0.995901639344262,2.52758859691418,0.991869918699187
"20","{word_freq_hp=(0.12;1.495],word_freq_labs=(0.125; Inf]} => {class=0}",0.0284886528247224,1,1.65019920318725,0.991666666666667
"21","{word_freq_remove=(0.01; Inf],word_freq_000=(0.26; Inf]} => {class=1}",0.055045871559633,0.995633187772926,2.526907269458,0.991341991341991
"22","{word_freq_address=(0.075;1.77],word_freq_free=(0.095; Inf],X.char_freq_..21.=(0.3775; Inf]} => {class=1}",0.051907291163689,0.99537037037037,2.52624024146696,0.990825688073395
"23","{word_freq_cs=(0.01; Inf],word_freq_edu=(0.125; Inf]} => {class=0}",0.024625784645099,1,1.65019920318725,0.990384615384615
"24","{word_freq_remove=(0.01; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0741187831965234,0.993527508090615,2.52156307506822,0.990353697749196
"25","{word_freq_george=(0.005; Inf]} => {class=0}",0.167310478029937,0.991416309012876,1.63603440315989,0.990014265335235
"26","{word_freq_meeting=(0.455; Inf],capital_run_length_longest=(2.5;9.5]} => {class=0}",0.0229357798165138,1,1.65019920318725,0.989690721649485
"27","{word_freq_your=[-Inf;0.405],word_freq_650=[-Inf;0.01],word_freq_1999=(0.105; Inf],word_freq_edu=(0.125; Inf]} => {class=0}",0.0222114920328344,1,1.65019920318725,0.98936170212766
"28","{word_freq_hpl=(0.12; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.126026074360212,0.990512333965844,1.63454266425758,0.988657844990548
"29","{word_freq_000=(0.26; Inf],word_freq_money=(0.01; Inf]} => {class=1}",0.0608401738290681,0.992125984251968,2.51800602130616,0.98828125
"30","{word_freq_remove=(0.01; Inf],word_freq_mail=[-Inf;0.045],word_freq_free=(0.095; Inf]} => {class=1}",0.0391115403186866,0.993865030674847,2.52241970407795,0.987878787878788
