"","rules","support","confidence","lift","laplace"
"1","{K=[-Inf;0.055],Ba=(0.32; Inf]} => {Type=headlamps}",0.0989583333333333,1,7.38461538461539,0.8
"2","{Ca=(8.325;10.075],Ba=(0.32; Inf]} => {Type=headlamps}",0.0989583333333333,1,7.38461538461539,0.8
"3","{RI=(1.517335;1.517985],Al=[-Inf;1.42]} => {Type=build wind float}",0.140625,0.9,2.74285714285714,0.777777777777778
"4","{Ba=(0.32; Inf]} => {Type=headlamps}",0.119791666666667,0.92,6.79384615384615,0.774193548387097
"5","{Mg=(2.695; Inf],Al=(1.42;1.775],Ca=(7.02;8.325]} => {Type=build wind non-float}",0.125,0.888888888888889,2.50980392156863,0.757575757575758
"6","{RI=(1.517335;1.517985]} => {Type=build wind float}",0.15625,0.857142857142857,2.61224489795918,0.75609756097561
"7","{K=(0.055;0.745],Ca=(7.02;8.325]} => {Type=build wind non-float}",0.1875,0.782608695652174,2.20971867007673,0.711538461538462
"8","{RI=(1.517985; Inf],Ca=(7.02;8.325]} => {Type=build wind non-float}",0.0364583333333333,1,2.82352941176471,0.615384615384615
"9","{Na=(13.995; Inf],Mg=[-Inf;2.695],K=[-Inf;0.055],Ba=[-Inf;0.32]} => {Type=tableware}",0.0364583333333333,1,24,0.615384615384615
"10","{Al=[-Inf;1.42],Ca=(10.075; Inf]} => {Type=build wind non-float}",0.0520833333333333,0.833333333333333,2.35294117647059,0.611111111111111
"11","{Mg=(2.695; Inf],Al=(1.775; Inf],Ca=(7.02;8.325]} => {Type=build wind non-float}",0.03125,1,2.82352941176471,0.583333333333333
"12","{Al=(1.775; Inf],Ca=(7.02;8.325],Ba=[-Inf;0.32]} => {Type=build wind non-float}",0.03125,1,2.82352941176471,0.583333333333333
"13","{Al=[-Inf;1.42]} => {Type=build wind float}",0.296875,0.57,1.73714285714286,0.547169811320755
"14","{Na=[-Inf;13.995],Mg=[-Inf;2.695],Al=(1.42;1.775],Ca=(10.075; Inf]} => {Type=containers}",0.03125,0.857142857142857,13.7142857142857,0.538461538461538
"15","{Al=(1.42;1.775],Ca=(10.075; Inf]} => {Type=containers}",0.03125,0.857142857142857,13.7142857142857,0.538461538461538
"16","{RI=[-Inf;1.517335],Mg=[-Inf;2.695],Al=(1.775; Inf],K=(0.745; Inf]} => {Type=containers}",0.0208333333333333,1,16,0.5
"17","{Al=(1.42;1.775],K=[-Inf;0.055],Ba=[-Inf;0.32]} => {Type=tableware}",0.0208333333333333,1,24,0.5
"18","{RI=[-Inf;1.517335],Mg=(2.695; Inf],Al=[-Inf;1.42],Ca=(8.325;10.075]} => {Type=vehic wind float}",0.0260416666666667,0.454545454545455,5.81818181818182,0.352941176470588
"19","{K=(0.745; Inf]} => {Type=containers}",0.0260416666666667,0.416666666666667,6.66666666666667,0.333333333333333
"20","{K=(0.745; Inf],Ca=(8.325;10.075]} => {Type=headlamps}",0.0104166666666667,0.666666666666667,4.92307692307692,0.333333333333333
"21","{Ca=(10.075; Inf]} => {Type=containers}",0.0416666666666667,0.333333333333333,5.33333333333333,0.3
"22","{RI=(1.517335;1.517985],Al=(1.42;1.775],Ca=(8.325;10.075]} => {Type=vehic wind float}",0.0104166666666667,0.4,5.12,0.272727272727273
"23","{K=[-Inf;0.055]} => {Type=tableware}",0.0416666666666667,0.235294117647059,5.64705882352941,0.225
"24","{Ca=(8.325;10.075]} => {Type=vehic wind float}",0.078125,0.133928571428571,1.71428571428571,0.135593220338983
"25","{} => {Type=build wind non-float}",0,0,0,0
