"","rules","support","confidence","lift","laplace"
"1","{A1=b,A9=t,A10=t,A15=(492; Inf]} => {class=+}",0.0885668276972625,1,2.25,0.982456140350877
"2","{A9=f,A10=t,A13=g,A15=[-Inf;492]} => {class=-}",0.0837359098228663,1,1.8,0.981481481481482
"3","{A4=y,A8=[-Inf;1.02],A9=f,A13=g} => {class=-}",0.0789049919484702,1,1.8,0.980392156862745
"4","{A7=ff,A9=f,A13=g} => {class=-}",0.0531400966183575,1,1.8,0.971428571428571
"5","{A9=t,A10=t,A15=(492; Inf]} => {class=+}",0.143317230273752,0.978021978021978,2.20054945054945,0.967741935483871
"6","{A9=t,A15=(492; Inf]} => {class=+}",0.175523349436393,0.973214285714286,2.18973214285714,0.964912280701754
"7","{A9=t,A11=(2.5; Inf],A14=[-Inf;105]} => {class=+}",0.120772946859903,0.974025974025974,2.19155844155844,0.962025316455696
"8","{A6=aa,A9=f} => {class=-}",0.037037037037037,1,1.8,0.96
"9","{A6=x,A9=t,A10=t} => {class=+}",0.035426731078905,1,2.25,0.958333333333333
"10","{A6=cc,A9=t,A10=t} => {class=+}",0.0273752012882448,1,2.25,0.947368421052632
"11","{A6=i,A9=f} => {class=-}",0.0531400966183575,0.970588235294118,1.74705882352941,0.944444444444444
"12","{A9=f} => {class=-}",0.439613526570048,0.922297297297297,1.66013513513513,0.919463087248322
"13","{A9=t} => {class=+}",0.407407407407407,0.778461538461538,1.75153846153846,0.776758409785933
"14","{A1=a,A13=p} => {class=+}",0.00322061191626409,1,2.25,0.75
"15","{A4=l} => {class=+}",0.00322061191626409,1,2.25,0.75
"16","{} => {class=-}",0,0,0,0
