"","rules","support","confidence","lift","laplace"
"1","{attribute_12=(0.22505; Inf],attribute_48=(0.07585; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}",0.223404255319149,1,1.88,0.977272727272727
"2","{attribute_1=[-Inf;0.041],attribute_4=[-Inf;0.052],attribute_9=[-Inf;0.1164],attribute_11=[-Inf;0.19825],attribute_28=[-Inf;0.958]} => {Class=Rock}",0.212765957446809,1,2.13636363636364,0.976190476190476
"3","{attribute_12=[-Inf;0.22505],attribute_21=[-Inf;0.63745],attribute_49=[-Inf;0.04525]} => {Class=Rock}",0.180851063829787,1,2.13636363636364,0.972222222222222
"4","{attribute_13=[-Inf;0.2059],attribute_36=(0.5047; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}",0.143617021276596,1,2.13636363636364,0.96551724137931
"5","{attribute_11=(0.19825; Inf],attribute_45=(0.38545; Inf]} => {Class=Mine}",0.117021276595745,1,1.88,0.958333333333333
"6","{attribute_11=(0.19825; Inf],attribute_54=(0.0225; Inf]} => {Class=Mine}",0.074468085106383,1,1.88,0.9375
"7","{attribute_4=(0.052; Inf],attribute_35=[-Inf;0.2208],attribute_52=(0.00935; Inf]} => {Class=Mine}",0.074468085106383,1,1.88,0.9375
"8","{attribute_36=(0.5047; Inf],attribute_47=[-Inf;0.06235]} => {Class=Rock}",0.074468085106383,1,2.13636363636364,0.9375
"9","{attribute_12=(0.22505; Inf],attribute_28=(0.958; Inf]} => {Class=Mine}",0.117021276595745,0.956521739130435,1.79826086956522,0.92
"10","{attribute_54=(0.0225; Inf]} => {Class=Mine}",0.101063829787234,0.95,1.786,0.909090909090909
"11","{attribute_45=(0.38545; Inf]} => {Class=Mine}",0.132978723404255,0.925925925925926,1.74074074074074,0.896551724137931
"12","{attribute_47=[-Inf;0.06235]} => {Class=Rock}",0.196808510638298,0.770833333333333,1.6467803030303,0.76
"13","{} => {Class=Mine}",0,0,0,0
