"","rules","support","confidence","lift","laplace"
"1","{intensity.mean=(82.9815; Inf]} => {class=sky}",0.142857142857143,1,7,0.980263157894737
"2","{hue.mean=(0.64353; Inf]} => {class=grass}",0.141414141414141,1,7,0.980066445182724
"3","{region.centroid.row=(170.5;210.5],hue.mean=(-2.08594;-1.85084]} => {class=path}",0.114478114478114,1,7,0.975510204081633
"4","{region.centroid.row=(170.5;210.5],rawgreen.mean=(36.05555;55.83335]} => {class=path}",0.108225108225108,1,7,0.974137931034483
"5","{hue.mean=(-1.51262;-0.28793347]} => {class=brickface}",0.075998075998076,0.9875,6.9125,0.952095808383233
"6","{exred.mean=(0.1666665; Inf],exgreen.mean=(-8.5;-6.388885]} => {class=brickface}",0.0553150553150553,1,7,0.950819672131147
"7","{rawblue.mean=(26.16665;36.27775],saturation.mean=(0.3629445;0.447372],hue.mean=(-1.85084;-1.51262]} => {class=brickface}",0.0442520442520443,1,7,0.939393939393939
"8","{rawred.mean=(18.16665;22.8889],saturation.mean=(0.3629445;0.447372],hue.mean=(-1.85084;-1.51262]} => {class=brickface}",0.0432900432900433,1,7,0.938144329896907
"9","{exgreen.mean=(-17.83335;-15.16665],hue.mean=(-1.85084;-1.51262]} => {class=brickface}",0.0394420394420394,1,7,0.932584269662921
"10","{saturation.mean=(0.3629445;0.447372],hue.mean=(-1.85084;-1.51262]} => {class=brickface}",0.0582010582010582,0.975806451612903,6.83064516129032,0.931297709923664
"11","{region.centroid.row=(83.5;119.5],exred.mean=(0.1666665; Inf]} => {class=brickface}",0.0365560365560366,1,7,0.927710843373494
"12","{region.centroid.col=[-Inf;151.5],region.centroid.row=(83.5;119.5],saturation.mean=(0.7169145; Inf]} => {class=foliage}",0.0355940355940356,1,7,0.925925925925926
"13","{saturation.mean=(0.7169145; Inf],hue.mean=(-2.41102;-2.245905]} => {class=foliage}",0.0322270322270322,1,7,0.918918918918919
"14","{region.centroid.col=[-Inf;151.5],region.centroid.row=(83.5;119.5],exgreen.mean=(-5.055555;-0.0555555]} => {class=foliage}",0.0298220298220298,0.984126984126984,6.88888888888889,0.9
"15","{rawred.mean=[-Inf;3.833335],hue.mean=(-2.08594;-1.85084]} => {class=window}",0.0298220298220298,0.984126984126984,6.88888888888889,0.9
"16","{region.centroid.row=(119.5;129.5],saturation.mean=(0.7169145; Inf]} => {class=foliage}",0.025012025012025,1,7,0.898305084745763
"17","{region.centroid.row=(119.5;129.5],exgreen.mean=(-5.055555;-0.0555555],saturation.mean=(0.7169145; Inf]} => {class=foliage}",0.0230880230880231,1,7,0.890909090909091
"18","{exgreen.mean=(-5.055555;-0.0555555],hue.mean=(-2.41102;-2.245905]} => {class=foliage}",0.0264550264550265,0.982142857142857,6.875,0.888888888888889
"19","{region.centroid.row=(83.5;119.5],short.line.density.2=[-Inf;0.0555555],rawgreen.mean=(36.05555;55.83335]} => {class=cement}",0.0221260221260221,1,7,0.886792452830189
"20","{region.centroid.row=(83.5;119.5],value.mean=(20.5;28.61115],hue.mean=(-2.20746;-2.08594]} => {class=window}",0.0206830206830207,1,7,0.88
"21","{hedge.sd=(0.3470235;0.964527],intensity.mean=(31.8889;45.9074]} => {class=cement}",0.0192400192400192,1,7,0.872340425531915
"22","{hedge.mean=(0.8333335;1.916665],saturation.mean=(0.247783;0.2749175],hue.mean=(-2.08594;-1.85084]} => {class=cement}",0.0182780182780183,1,7,0.866666666666667
"23","{region.centroid.row=(170.5;210.5],rawred.mean=(26.2222;31.72225]} => {class=path}",0.0182780182780183,1,7,0.866666666666667
