"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"1","{intensity.mean=(82.9815; Inf]} => {class=sky}",0.142857142857143,1,7,0.980263157894737,2079,2079
"2","{rawblue.mean=(101.7777; Inf]} => {class=sky}",0.142857142857143,1,7,0.980263157894737,2079,2079
"3","{value.mean=(101.7777; Inf]} => {class=sky}",0.142857142857143,1,7,0.980263157894737,2079,2079
"4","{region.pixel.count=9,intensity.mean=(82.9815; Inf]} => {class=sky}",0.142857142857143,1,7,0.980263157894737,2079,2079
"5","{hue.mean=(0.878325; Inf]} => {class=grass}",0.141414141414141,1,7,0.980066445182724,2054.54117647059,2054.54117647059
"6","{region.pixel.count=9,hue.mean=(0.878325; Inf]} => {class=grass}",0.141414141414141,1,7,0.980066445182724,2054.54117647059,2054.54117647059
"7","{exgreen.mean=(1.0555565; Inf],hue.mean=(0.878325; Inf]} => {class=grass}",0.141414141414141,1,7,0.980066445182724,2054.54117647059,2054.54117647059
"8","{short.line.density.2=[-Inf;0.0555555],hue.mean=(0.878325; Inf]} => {class=grass}",0.13997113997114,1,7,0.979865771812081,2030.1644295302,2030.1644295302
"9","{exblue.mean=[-Inf;-0.111111],exgreen.mean=(1.0555565; Inf]} => {class=grass}",0.12987012987013,1,7,0.978339350180505,1861.79104477612,1861.79104477612
"10","{region.centroid.row=(181.5;210.5],hue.mean=(-2.08594;-1.85084]} => {class=path}",0.0976430976430976,1,7,0.971428571428571,1349.79850746269,1349.79850746269
"11","{region.centroid.row=(181.5;210.5],rawgreen.mean=(35.72225;55.83335]} => {class=path}",0.0933140933140933,1,7,0.970149253731343,1283.79628647215,1283.79628647215
"12","{region.centroid.row=(181.5;210.5],rawblue.mean=(56.44445;77.8889]} => {class=path}",0.0822510822510823,1,7,0.966292134831461,1117.95283018868,1117.95283018868
"13","{region.centroid.row=(181.5;210.5],value.mean=(56.44445;77.8889]} => {class=path}",0.0822510822510823,1,7,0.966292134831461,1117.95283018868,1117.95283018868
"14","{region.centroid.row=(181.5;210.5],rawred.mean=(41.94445;56.3333]} => {class=path}",0.0817700817700818,1,7,0.966101694915254,1110.83289680461,1110.83289680461
"15","{region.centroid.row=(181.5;210.5],intensity.mean=(47.22225;63.57405]} => {class=path}",0.0812890812890813,1,7,0.965909090909091,1103.72041884817,1103.72041884817
"16","{region.centroid.row=(210.5; Inf]} => {class=grass}",0.0673400673400673,1,7,0.959183673469388,900.649819494585,900.649819494585
"17","{region.centroid.row=(210.5; Inf],region.pixel.count=9} => {class=grass}",0.0673400673400673,1,7,0.959183673469388,900.649819494585,900.649819494585
"18","{region.centroid.row=(181.5;210.5],exblue.mean=(28.72225;42.83335]} => {class=path}",0.0663780663780664,1,7,0.958620689655172,886.868624420402,886.868624420402
"19","{region.centroid.row=(210.5; Inf],short.line.density.2=[-Inf;0.0555555]} => {class=grass}",0.0654160654160654,1,7,0.958041958041958,873.115800308801,873.115800308801
"20","{exgreen.mean=(-8.5;-6.277775],hue.mean=(-1.567395;-0.28793347]} => {class=brickface}",0.0591630591630592,1,7,0.953846153846154,784.407975460123,784.407975460123
"21","{exred.mean=(0.1666665; Inf],exgreen.mean=(-8.5;-6.277775]} => {class=brickface}",0.0577200577200577,1,7,0.952755905511811,764.104134762634,764.104134762634
"22","{exblue.mean=(1.166665;5.388885],exgreen.mean=(-8.5;-6.277775]} => {class=brickface}",0.0548340548340548,1,7,0.950413223140496,723.682442748092,723.682442748091
"23","{exgreen.mean=(-8.5;-6.277775],value.mean=(6.5;8.722225]} => {class=brickface}",0.0543530543530544,1,7,0.95,716.969481180061,716.969481180061
"24","{value.mean=(6.5;8.722225],hue.mean=(-1.567395;-0.28793347]} => {class=brickface}",0.0543530543530544,1,7,0.95,716.969481180061,716.969481180061
"25","{rawred.mean=(6.388885;8.611115],hue.mean=(-1.567395;-0.28793347]} => {class=brickface}",0.0529100529100529,1,7,0.948717948717949,696.871508379888,696.871508379888
"26","{rawred.mean=(6.388885;8.611115],exred.mean=(0.1666665; Inf]} => {class=brickface}",0.0529100529100529,1,7,0.948717948717949,696.871508379888,696.871508379888
"27","{saturation.mean=(0.5243995;0.623908],hue.mean=(-1.567395;-0.28793347]} => {class=brickface}",0.0524290524290524,1,7,0.948275862068966,690.185786802031,690.185786802031
"28","{region.centroid.row=(210.5; Inf],short.line.density.5=[-Inf;0.0555555]} => {class=grass}",0.0514670514670515,1,7,0.947368421052632,676.834685598377,676.834685598377
"29","{rawred.mean=(6.388885;8.611115],exblue.mean=(1.166665;5.388885]} => {class=brickface}",0.0505050505050505,1,7,0.946428571428571,663.510638297872,663.510638297872
"30","{rawgreen.mean=(2.722225;4.166665],hue.mean=(-1.567395;-0.28793347]} => {class=brickface}",0.05002405002405,1,7,0.945945945945946,656.858734177215,656.858734177215
"31","{rawblue.mean=(6.166665;8.833335],hue.mean=(-1.567395;-0.28793347]} => {class=brickface}",0.0495430495430495,1,7,0.945454545454545,650.213562753037,650.213562753036
"32","{rawblue.mean=(6.166665;8.833335],exgreen.mean=(-8.5;-6.277775]} => {class=brickface}",0.0490620490620491,1,7,0.944954128440367,643.575113808801,643.575113808801
"33","{rawred.mean=(18.16665;26.2222],rawgreen.mean=(12.38885;16.94445]} => {class=brickface}",0.0476190476190476,1,7,0.943396226415094,623.7,623.7
"34","{intensity.mean=(4.574075;6.35185],hue.mean=(-1.567395;-0.28793347]} => {class=brickface}",0.0476190476190476,1,7,0.943396226415094,623.7,623.7
"35","{vedge.mean=(0.3333345;0.7222225],hue.mean=(-1.567395;-0.28793347]} => {class=brickface}",0.0461760461760462,1,7,0.941747572815534,603.88502269289,603.88502269289
"36","{vedge.mean=(0.3333345;0.7222225],exred.mean=(0.1666665; Inf]} => {class=brickface}",0.0456950456950457,1,7,0.941176470588235,597.293346774194,597.293346774194
"37","{region.centroid.row=(210.5; Inf],rawblue.mean=(8.833335;19.05555]} => {class=grass}",0.0432900432900433,1,7,0.938144329896907,564.434389140271,564.434389140271
