"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"1","{condition=S,surface.quality=E} => {class=3}",0.306172839506173,1,1.31493506493506,0.984189723320158,112.569672320562,112.569672320562
"2","{product.type=C,condition=S,surface.quality=E} => {class=3}",0.306172839506173,1,1.31493506493506,0.984189723320158,112.569672320562,112.569672320562
"3","{condition=S,surface.quality=E,bore=[-Inf; Inf]} => {class=3}",0.306172839506173,1,1.31493506493506,0.984189723320158,112.569672320562,112.569672320562
"4","{condition=S,surface.quality=E,packing=[-Inf; Inf]} => {class=3}",0.306172839506173,1,1.31493506493506,0.984189723320158,112.569672320562,112.569672320562
"5","{family=,steel=A,condition=S} => {class=3}",0.285185185185185,1,1.31493506493506,0.983050847457627,101.774611398964,101.774611398964
"6","{steel=A,condition=S,non.ageing=} => {class=3}",0.245679012345679,1,1.31493506493506,0.980392156862745,83.0840967543095,83.0840967543096
"7","{ferro=,thick=(0.6005;0.7995]} => {class=3}",0.235802469135802,1,1.31493506493506,0.979591836734694,78.7134150179384,78.7134150179384
"8","{product.type=C,ferro=,thick=(0.6005;0.7995]} => {class=3}",0.235802469135802,1,1.31493506493506,0.979591836734694,78.7134150179384,78.7134150179384
"9","{ferro=,thick=(0.6005;0.7995],bore=[-Inf; Inf]} => {class=3}",0.235802469135802,1,1.31493506493506,0.979591836734694,78.7134150179384,78.7134150179384
"10","{ferro=,thick=(0.6005;0.7995],packing=[-Inf; Inf]} => {class=3}",0.235802469135802,1,1.31493506493506,0.979591836734694,78.7134150179384,78.7134150179384
"11","{steel=A,condition=S,shape=SHEET} => {class=3}",0.183950617283951,1,1.31493506493506,0.974025974025974,57.5030453661316,57.5030453661316
"12","{steel=A,condition=S,len=(0.5; Inf]} => {class=3}",0.179012345679012,1,1.31493506493506,0.973333333333333,55.6227419197344,55.6227419197344
"13","{steel=A,formability=(1.5;2.11354961832]} => {class=3}",0.177777777777778,1,1.31493506493506,0.973154362416107,55.1561951561952,55.1561951561951
"14","{product.type=C,steel=A,formability=(1.5;2.11354961832]} => {class=3}",0.177777777777778,1,1.31493506493506,0.973154362416107,55.1561951561952,55.1561951561951
"15","{surface.quality=E,bt=,shape=SHEET} => {class=3}",0.176543209876543,1,1.31493506493506,0.972972972972973,54.6910473334761,54.6910473334761
"16","{surface.quality=E,bt=,len=(0.5; Inf]} => {class=3}",0.176543209876543,1,1.31493506493506,0.972972972972973,54.6910473334761,54.6910473334761
"17","{hardness=(22.5;75]} => {class=3}",0.155555555555556,1,1.31493506493506,0.969465648854962,46.9916267942584,46.9916267942584
"18","{product.type=C,hardness=(22.5;75]} => {class=3}",0.155555555555556,1,1.31493506493506,0.969465648854962,46.9916267942584,46.9916267942584
"19","{hardness=(22.5;75],bore=[-Inf; Inf]} => {class=3}",0.155555555555556,1,1.31493506493506,0.969465648854962,46.9916267942584,46.9916267942584
"20","{hardness=(22.5;75],packing=[-Inf; Inf]} => {class=3}",0.155555555555556,1,1.31493506493506,0.969465648854962,46.9916267942584,46.9916267942584
"21","{hardness=[-Inf;22.5],strength=[-Inf;375],surface.quality=G} => {class=3}",0.14320987654321,1,1.31493506493506,0.966942148760331,42.6387589355889,42.6387589355889
