"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"1","{petallength=[-Inf;2.45]} => {class=Iris-setosa}",0.333333333333333,1,3,0.958333333333333,135,135
"2","{petalwidth=[-Inf;0.8]} => {class=Iris-setosa}",0.333333333333333,1,3,0.958333333333333,135,135
"3","{petallength=[-Inf;2.45],petalwidth=[-Inf;0.8]} => {class=Iris-setosa}",0.333333333333333,1,3,0.958333333333333,135,135
"4","{sepallength=[-Inf;5.55],petallength=[-Inf;2.45]} => {class=Iris-setosa}",0.318518518518519,1,3,0.956521739130435,126.195652173913,126.195652173913
"5","{sepallength=(6.15; Inf],petalwidth=(1.75; Inf]} => {class=Iris-virginica}",0.244444444444444,1,3,0.944444444444444,87.3529411764706,87.3529411764706
"6","{sepallength=(6.15; Inf],petallength=(4.75; Inf],petalwidth=(1.75; Inf]} => {class=Iris-virginica}",0.244444444444444,1,3,0.944444444444444,87.3529411764706,87.3529411764706
"7","{sepalwidth=(3.25; Inf],petallength=[-Inf;2.45]} => {class=Iris-setosa}",0.214814814814815,1,3,0.9375,73.8679245283019,73.8679245283019
"8","{sepallength=(6.15; Inf],sepalwidth=[-Inf;3.25],petalwidth=(1.75; Inf]} => {class=Iris-virginica}",0.185185185185185,1,3,0.928571428571429,61.3636363636364,61.3636363636363
"9","{sepallength=(6.15; Inf],sepalwidth=[-Inf;3.25],petallength=(4.75; Inf],petalwidth=(1.75; Inf]} => {class=Iris-virginica}",0.185185185185185,1,3,0.928571428571429,61.3636363636364,61.3636363636363
"10","{sepallength=(5.55;6.15],petallength=(2.45;4.75]} => {class=Iris-versicolor}",0.140740740740741,1,3,0.909090909090909,44.2241379310345,44.2241379310345
"11","{sepallength=(5.55;6.15],petallength=(2.45;4.75],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}",0.140740740740741,1,3,0.909090909090909,44.2241379310345,44.2241379310345
"12","{sepallength=(5.55;6.15],sepalwidth=[-Inf;3.25],petallength=(2.45;4.75]} => {class=Iris-versicolor}",0.133333333333333,1,3,0.904761904761905,41.5384615384615,41.5384615384615
"13","{sepallength=(5.55;6.15],sepalwidth=[-Inf;3.25],petallength=(2.45;4.75],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}",0.133333333333333,1,3,0.904761904761905,41.5384615384615,41.5384615384615
"14","{sepallength=(6.15; Inf],petallength=(2.45;4.75]} => {class=Iris-versicolor}",0.0740740740740741,1,3,0.846153846153846,21.6,21.6
"15","{sepallength=(6.15; Inf],sepalwidth=[-Inf;3.25],petallength=(2.45;4.75]} => {class=Iris-versicolor}",0.0740740740740741,1,3,0.846153846153846,21.6,21.6
"16","{sepallength=(6.15; Inf],petallength=(2.45;4.75],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}",0.0740740740740741,1,3,0.846153846153846,21.6,21.6
"17","{sepallength=(6.15; Inf],sepalwidth=[-Inf;3.25],petallength=(2.45;4.75],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}",0.0740740740740741,1,3,0.846153846153846,21.6,21.6
"18","{sepalwidth=(3.25; Inf],petallength=(4.75; Inf]} => {class=Iris-virginica}",0.0592592592592593,1,3,0.818181818181818,17.007874015748,17.007874015748
"19","{sepallength=(6.15; Inf],sepalwidth=(3.25; Inf]} => {class=Iris-virginica}",0.0592592592592593,1,3,0.818181818181818,17.007874015748,17.007874015748
"20","{petallength=(2.45;4.75]} => {class=Iris-versicolor}",0.296296296296296,0.975609756097561,2.92682926829268,0.931818181818182,109.306564608199,101.454828929175
"21","{petalwidth=(1.75; Inf]} => {class=Iris-virginica}",0.296296296296296,0.975609756097561,2.92682926829268,0.931818181818182,109.306564608199,101.454828929175
"22","{petallength=(2.45;4.75],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}",0.296296296296296,0.975609756097561,2.92682926829268,0.931818181818182,109.306564608199,101.454828929175
"23","{petallength=(4.75; Inf],petalwidth=(1.75; Inf]} => {class=Iris-virginica}",0.296296296296296,0.975609756097561,2.92682926829268,0.931818181818182,109.306564608199,101.454828929175
"24","{sepalwidth=[-Inf;3.25],petallength=(2.45;4.75]} => {class=Iris-versicolor}",0.288888888888889,0.975,2.925,0.930232558139535,105.317763157895,97.5670340254934
"25","{sepalwidth=[-Inf;3.25],petallength=(2.45;4.75],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}",0.288888888888889,0.975,2.925,0.930232558139535,105.317763157895,97.5670340254934
"26","{sepalwidth=[-Inf;3.25],petalwidth=(1.75; Inf]} => {class=Iris-virginica}",0.237037037037037,0.96969696969697,2.90909090909091,0.916666666666667,79.5922459893048,72.5210340522385
"27","{sepalwidth=[-Inf;3.25],petallength=(4.75; Inf],petalwidth=(1.75; Inf]} => {class=Iris-virginica}",0.237037037037037,0.96969696969697,2.90909090909091,0.916666666666667,79.5922459893048,72.5210340522385
"28","{sepallength=(6.15; Inf],petallength=(4.75; Inf]} => {class=Iris-virginica}",0.259259259259259,0.921052631578947,2.76315789473684,0.878048780487805,82.2049647314162,63.8881729015455
"29","{sepallength=(5.55;6.15],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}",0.148148148148148,0.909090909090909,2.72727272727273,0.84,39.2075623491553,29.2436570414154
"30","{sepallength=(5.55;6.15],sepalwidth=[-Inf;3.25],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}",0.140740740740741,0.904761904761905,2.71428571428571,0.833333333333333,36.5413533834586,26.8467086082553
"31","{sepallength=(6.15; Inf],sepalwidth=[-Inf;3.25],petallength=(4.75; Inf]} => {class=Iris-virginica}",0.2,0.9,2.7,0.848484848484849,55.7357142857143,40.2690535714286
"32","{petalwidth=(0.8;1.75]} => {class=Iris-versicolor}",0.325925925925926,0.897959183673469,2.69387755102041,0.865384615384615,110.348243948742,102.783809162099
"33","{petallength=(4.75; Inf]} => {class=Iris-virginica}",0.325925925925926,0.897959183673469,2.69387755102041,0.865384615384615,110.348243948742,102.783809162099
"34","{} => {class=Iris-setosa}",0,0,0,0,0,0
