"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"1","{plas=[-Inf;99.5],mass=[-Inf;26.35]} => {class=tested_negative}",0.0752532561505065,1,1.53555555555556,0.981481481481482,30.1151521474526,30.1151521474526
"2","{plas=[-Inf;99.5],pres=[-Inf; Inf],mass=[-Inf;26.35]} => {class=tested_negative}",0.0752532561505065,1,1.53555555555556,0.981481481481482,30.1151521474526,30.1151521474526
"3","{plas=[-Inf;99.5],skin=[-Inf; Inf],mass=[-Inf;26.35]} => {class=tested_negative}",0.0752532561505065,1,1.53555555555556,0.981481481481482,30.1151521474526,30.1151521474526
"4","{plas=[-Inf;99.5],pres=[-Inf; Inf],skin=[-Inf; Inf],mass=[-Inf;26.35]} => {class=tested_negative}",0.0752532561505065,1,1.53555555555556,0.981481481481482,30.1151521474526,30.1151521474526
"5","{preg=[-Inf;6.5],plas=(99.5;127.5],mass=[-Inf;26.35]} => {class=tested_negative}",0.0694645441389291,1,1.53555555555556,0.98,27.6256713322965,27.6256713322965
"6","{preg=[-Inf;6.5],plas=(99.5;127.5],pres=[-Inf; Inf],mass=[-Inf;26.35]} => {class=tested_negative}",0.0694645441389291,1,1.53555555555556,0.98,27.6256713322965,27.6256713322965
"7","{preg=[-Inf;6.5],plas=(99.5;127.5],skin=[-Inf; Inf],mass=[-Inf;26.35]} => {class=tested_negative}",0.0694645441389291,1,1.53555555555556,0.98,27.6256713322965,27.6256713322965
"8","{preg=[-Inf;6.5],plas=(99.5;127.5],pres=[-Inf; Inf],skin=[-Inf; Inf],mass=[-Inf;26.35]} => {class=tested_negative}",0.0694645441389291,1,1.53555555555556,0.98,27.6256713322965,27.6256713322965
"9","{insu=(14.5;121],mass=[-Inf;26.35]} => {class=tested_negative}",0.065123010130246,1,1.53555555555556,0.978723404255319,25.7787925696594,25.7787925696595
"10","{pres=[-Inf; Inf],insu=(14.5;121],mass=[-Inf;26.35]} => {class=tested_negative}",0.065123010130246,1,1.53555555555556,0.978723404255319,25.7787925696594,25.7787925696595
"11","{skin=[-Inf; Inf],insu=(14.5;121],mass=[-Inf;26.35]} => {class=tested_negative}",0.065123010130246,1,1.53555555555556,0.978723404255319,25.7787925696594,25.7787925696595
"12","{pres=[-Inf; Inf],skin=[-Inf; Inf],insu=(14.5;121],mass=[-Inf;26.35]} => {class=tested_negative}",0.065123010130246,1,1.53555555555556,0.978723404255319,25.7787925696594,25.7787925696595
"13","{plas=(99.5;127.5],insu=(121; Inf],pedi=[-Inf;0.5275],age=[-Inf;28.5]} => {class=tested_negative}",0.0289435600578871,1,1.53555555555556,0.954545454545455,11.0303692664348,11.0303692664348
"14","{plas=(99.5;127.5],pres=[-Inf; Inf],insu=(121; Inf],pedi=[-Inf;0.5275],age=[-Inf;28.5]} => {class=tested_negative}",0.0289435600578871,1,1.53555555555556,0.954545454545455,11.0303692664348,11.0303692664348
"15","{plas=(99.5;127.5],skin=[-Inf; Inf],insu=(121; Inf],pedi=[-Inf;0.5275],age=[-Inf;28.5]} => {class=tested_negative}",0.0289435600578871,1,1.53555555555556,0.954545454545455,11.0303692664348,11.0303692664348
"16","{preg=[-Inf;6.5],plas=(99.5;127.5],insu=(121; Inf],pedi=[-Inf;0.5275],age=[-Inf;28.5]} => {class=tested_negative}",0.0289435600578871,1,1.53555555555556,0.954545454545455,11.0303692664348,11.0303692664348
"17","{mass=[-Inf;26.35],pedi=(0.5275; Inf],age=[-Inf;28.5]} => {class=tested_negative}",0.0274963820549928,1,1.53555555555556,0.952380952380952,10.4632572751323,10.4632572751323
"18","{plas=(99.5;127.5],mass=[-Inf;26.35],pedi=(0.5275; Inf]} => {class=tested_negative}",0.0274963820549928,1,1.53555555555556,0.952380952380952,10.4632572751323,10.4632572751323
"19","{pres=[-Inf; Inf],mass=[-Inf;26.35],pedi=(0.5275; Inf],age=[-Inf;28.5]} => {class=tested_negative}",0.0274963820549928,1,1.53555555555556,0.952380952380952,10.4632572751323,10.4632572751323
"20","{skin=[-Inf; Inf],mass=[-Inf;26.35],pedi=(0.5275; Inf],age=[-Inf;28.5]} => {class=tested_negative}",0.0274963820549928,1,1.53555555555556,0.952380952380952,10.4632572751323,10.4632572751323
"21","{preg=[-Inf;6.5],mass=[-Inf;26.35],pedi=(0.5275; Inf],age=[-Inf;28.5]} => {class=tested_negative}",0.0274963820549928,1,1.53555555555556,0.952380952380952,10.4632572751323,10.4632572751323
"22","{plas=(99.5;127.5],pres=[-Inf; Inf],mass=[-Inf;26.35],pedi=(0.5275; Inf]} => {class=tested_negative}",0.0274963820549928,1,1.53555555555556,0.952380952380952,10.4632572751323,10.4632572751323
"23","{plas=(99.5;127.5],skin=[-Inf; Inf],mass=[-Inf;26.35],pedi=(0.5275; Inf]} => {class=tested_negative}",0.0274963820549928,1,1.53555555555556,0.952380952380952,10.4632572751323,10.4632572751323
"24","{plas=(99.5;127.5],pres=[-Inf; Inf],skin=[-Inf; Inf],mass=[-Inf;26.35],pedi=(0.5275; Inf]} => {class=tested_negative}",0.0274963820549928,1,1.53555555555556,0.952380952380952,10.4632572751323,10.4632572751323
"25","{preg=(6.5; Inf],plas=(99.5;127.5],mass=(26.35; Inf],pedi=(0.5275; Inf]} => {class=tested_positive}",0.0188133140376266,1,2.86721991701245,0.933333333333333,24.7392868945764,24.7392868945764
"26","{plas=(157.5; Inf],mass=(26.35; Inf],pedi=(0.5275; Inf],age=[-Inf;28.5]} => {class=tested_positive}",0.0188133140376266,1,2.86721991701245,0.933333333333333,24.7392868945764,24.7392868945764
"27","{preg=(6.5; Inf],plas=(157.5; Inf],mass=(26.35; Inf],pedi=(0.5275; Inf]} => {class=tested_positive}",0.0188133140376266,1,2.86721991701245,0.933333333333333,24.7392868945764,24.7392868945764
"28","{preg=(6.5; Inf],plas=(99.5;127.5],pres=[-Inf; Inf],mass=(26.35; Inf],pedi=(0.5275; Inf]} => {class=tested_positive}",0.0188133140376266,1,2.86721991701245,0.933333333333333,24.7392868945764,24.7392868945764
"29","{preg=(6.5; Inf],plas=(99.5;127.5],skin=[-Inf; Inf],mass=(26.35; Inf],pedi=(0.5275; Inf]} => {class=tested_positive}",0.0188133140376266,1,2.86721991701245,0.933333333333333,24.7392868945764,24.7392868945764
"30","{preg=(6.5; Inf],plas=(99.5;127.5],mass=(26.35; Inf],pedi=(0.5275; Inf],age=(28.5; Inf]} => {class=tested_positive}",0.0188133140376266,1,2.86721991701245,0.933333333333333,24.7392868945764,24.7392868945764
"31","{plas=(157.5; Inf],pres=[-Inf; Inf],mass=(26.35; Inf],pedi=(0.5275; Inf],age=[-Inf;28.5]} => {class=tested_positive}",0.0188133140376266,1,2.86721991701245,0.933333333333333,24.7392868945764,24.7392868945764
