"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"1","{word_freq_order=[-Inf;0.045],word_freq_george=(0.44; Inf]} => {class=0}",0.137614678899083,1,1.65019920318725,0.998251748251748,429.754005255573,429.754005255574
"2","{word_freq_george=(0.44; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.116127474649928,1,1.65019920318725,0.997929606625259,353.835884432769,353.835884432769
"3","{word_freq_your=[-Inf;0.375],word_freq_george=(0.44; Inf]} => {class=0}",0.102366006760019,1,1.65019920318725,0.997652582159624,307.123464828154,307.123464828154
"4","{word_freq_hpl=(0.12; Inf],word_freq_650=(0.01; Inf]} => {class=0}",0.0787059391598262,1,1.65019920318725,0.996951219512195,230.073056202861,230.073056202861
"5","{word_freq_hpl=(0.12; Inf],word_freq_85=(0.195; Inf]} => {class=0}",0.0714630613230323,1,1.65019920318725,0.996644295302013,207.271198513279,207.271198513279
"6","{word_freq_you=[-Inf;0.115],word_freq_george=(0.44; Inf]} => {class=0}",0.0702559150169001,1,1.65019920318725,0.996587030716723,203.505428196329,203.505428196329
"7","{word_freq_free=[-Inf;0.095],word_freq_lab=(0.125; Inf]} => {class=0}",0.0688073394495413,1,1.65019920318725,0.996515679442509,198.999391596177,198.999391596177
"8","{word_freq_lab=(0.125; Inf],word_freq_edu=[-Inf;0.125]} => {class=0}",0.0678416224046354,1,1.65019920318725,0.996466431095406,196.003147627052,196.003147627052
"9","{word_freq_george=(0.44; Inf],capital_run_length_average=(1.063;2.2985]} => {class=0}",0.0666344760985031,1,1.65019920318725,0.996402877697842,192.266561689095,192.266561689095
"10","{word_freq_hpl=(0.12; Inf],word_freq_technology=(0.085;1.625]} => {class=0}",0.0618058908739739,1,1.65019920318725,0.996124031007752,177.416373005149,177.416373005149
"11","{word_freq_george=(0.44; Inf],capital_run_length_longest=[-Inf;5.5]} => {class=0}",0.0601158860453887,1,1.65019920318725,0.99601593625498,172.254854816542,172.254854816542
"12","{word_freq_all=[-Inf;0.235],word_freq_lab=(0.125; Inf]} => {class=0}",0.0584258812168035,1,1.65019920318725,0.995901639344262,167.111865154766,167.111865154765
"13","{word_freq_650=(0.01; Inf],word_freq_labs=(0.125; Inf]} => {class=0}",0.0577015934331241,1,1.65019920318725,0.995850622406639,164.91337402121,164.91337402121
"14","{word_freq_address=[-Inf;0.075],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0569773056494447,1,1.65019920318725,0.995798319327731,162.718259986169,162.718259986169
"15","{word_freq_hp=(1.495; Inf],word_freq_1999=(0.105; Inf]} => {class=0}",0.0555287300820859,1,1.65019920318725,0.995689655172414,158.338132134041,158.338132134041
"16","{X.char_freq_..21.=(0.3065; Inf],capital_run_length_total=(697; Inf]} => {class=1}",0.0555287300820859,1,2.53799019607843,0.995689655172414,374.535209661574,374.535209661574
"17","{word_freq_labs=(0.125; Inf],word_freq_85=(0.195; Inf]} => {class=0}",0.0552873008208595,1,1.65019920318725,0.995670995670996,157.609416766871,157.609416766871
"18","{word_freq_hp=(1.495; Inf],word_freq_650=(0.01; Inf]} => {class=0}",0.0548044422984066,1,1.65019920318725,0.995633187772926,156.153102837691,156.153102837691
