"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"1","{A8=(1.1875; Inf],A9=t,A15=(492; Inf]} => {class=+}",0.130645161290323,1,2.2463768115942,0.987951807228916,116.128095506978,116.128095506978
"2","{A8=(1.1875; Inf],A9=t,A13=g,A15=(492; Inf]} => {class=+}",0.130645161290323,1,2.2463768115942,0.987951807228916,116.128095506978,116.128095506978
"3","{A9=t,A11=(2.5; Inf],A15=(492; Inf]} => {class=+}",0.12258064516129,1,2.2463768115942,0.987179487179487,107.958226768968,107.958226768968
"4","{A9=t,A11=(2.5; Inf],A13=g,A15=(492; Inf]} => {class=+}",0.12258064516129,1,2.2463768115942,0.987179487179487,107.958226768968,107.958226768968
"5","{A9=t,A10=t,A11=(2.5; Inf],A15=(492; Inf]} => {class=+}",0.12258064516129,1,2.2463768115942,0.987179487179487,107.958226768968,107.958226768968
"6","{A4=u,A8=(1.1875; Inf],A9=t,A15=(492; Inf]} => {class=+}",0.120967741935484,1,2.2463768115942,0.987012987012987,106.342241723175,106.342241723175
"7","{A5=g,A8=(1.1875; Inf],A9=t,A15=(492; Inf]} => {class=+}",0.120967741935484,1,2.2463768115942,0.987012987012987,106.342241723175,106.342241723175
"8","{A1=b,A9=t,A15=(492; Inf]} => {class=+}",0.116129032258065,1,2.2463768115942,0.986486486486487,101.529673119645,101.529673119645
"9","{A1=b,A9=t,A13=g,A15=(492; Inf]} => {class=+}",0.116129032258065,1,2.2463768115942,0.986486486486487,101.529673119645,101.529673119645
"10","{A4=u,A9=t,A11=(2.5; Inf],A15=(492; Inf]} => {class=+}",0.114516129032258,1,2.2463768115942,0.986301369863014,99.9371716691745,99.9371716691745
"11","{A1=b,A4=u,A9=t,A15=(492; Inf]} => {class=+}",0.1,1,2.2463768115942,0.984375,85.8615136876006,85.8615136876006
"12","{A1=b,A5=g,A9=t,A15=(492; Inf]} => {class=+}",0.1,1,2.2463768115942,0.984375,85.8615136876006,85.8615136876006
"13","{A9=t,A12=f,A15=(492; Inf]} => {class=+}",0.0983870967741935,1,2.2463768115942,0.984126984126984,84.3255295429208,84.3255295429209
"14","{A9=t,A12=f,A13=g,A15=(492; Inf]} => {class=+}",0.0983870967741935,1,2.2463768115942,0.984126984126984,84.3255295429208,84.3255295429209
"15","{A1=b,A9=t,A10=t,A15=(492; Inf]} => {class=+}",0.0983870967741935,1,2.2463768115942,0.984126984126984,84.3255295429208,84.3255295429209
"16","{A1=a,A4=u,A9=f} => {class=-}",0.0967741935483871,1,1.80232558139535,0.983870967741935,53.297342192691,53.297342192691
"17","{A1=a,A5=g,A9=f} => {class=-}",0.0967741935483871,1,1.80232558139535,0.983870967741935,53.297342192691,53.297342192691
"18","{A1=a,A4=u,A5=g,A9=f} => {class=-}",0.0967741935483871,1,1.80232558139535,0.983870967741935,53.297342192691,53.297342192691
"19","{A1=a,A8=[-Inf;1.1875],A9=f,A13=g} => {class=-}",0.0935483870967742,1,1.80232558139535,0.983333333333333,51.3374162045849,51.3374162045849
"20","{A3=(4.2075; Inf],A9=t,A15=(492; Inf]} => {class=+}",0.0903225806451613,1,2.2463768115942,0.982758620689655,76.7273101038133,76.7273101038133
"21","{A1=a,A4=u,A9=f,A11=[-Inf;2.5]} => {class=-}",0.0903225806451613,1,1.80232558139535,0.982758620689655,49.3913904007917,49.3913904007917
"22","{A4=u,A9=t,A12=f,A15=(492; Inf]} => {class=+}",0.0903225806451613,1,2.2463768115942,0.982758620689655,76.7273101038133,76.7273101038133
"23","{A5=g,A9=t,A12=f,A15=(492; Inf]} => {class=+}",0.0903225806451613,1,2.2463768115942,0.982758620689655,76.7273101038133,76.7273101038133
"24","{A3=(4.2075; Inf],A9=t,A13=g,A15=(492; Inf]} => {class=+}",0.0903225806451613,1,2.2463768115942,0.982758620689655,76.7273101038133,76.7273101038133
"25","{A1=a,A4=u,A9=f,A15=[-Inf;492]} => {class=-}",0.0887096774193548,1,1.80232558139535,0.982456140350877,48.4235439390821,48.4235439390821
