"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"2" "{Feature 1=[-Inf;-0.1235]} => {Class=hid}" 0.0460157126823793 1 0.0460157126823793 11 41 1 1 41 1
"66" "{Feature 0=[-Inf;-4.6685],Feature 2=[-Inf;0.4725]} => {Class=hud}" 0.0280583613916947 1 0.0280583613916947 11 25 2 1 25 1
"928" "{Feature 0=(-2.1045;-1.45],Feature 1=(1.4125;2.215],Feature 4=(-0.7345;0.498]} => {Class=hAd}" 0.0269360269360269 1 0.0269360269360269 11 24 3 1 24 1
"2788" "{Feature 0=(-3.355;-3.0185],Feature 1=(2.215;3.1765],Feature 3=[-Inf;0.1735],Feature 7=(0.0765; Inf]} => {Class=hOd}" 0.0269360269360269 1 0.0269360269360269 11 24 4 1 24 1
"592" "{Feature 0=(-4.2625;-3.7375],Feature 3=[-Inf;0.1735],Feature 4=[-Inf;-1.104]} => {Class=hod}" 0.0235690235690236 1 0.0235690235690236 11 21 3 1 21 1
"585" "{Feature 1=(3.1765; Inf],Feature 4=[-Inf;-1.104],Feature 6=(-0.6605;0.4795]} => {Class=hod}" 0.0224466891133558 1 0.0224466891133558 11 20 3 1 5 1
"924" "{Feature 0=(-2.1045;-1.45],Feature 1=(1.4125;2.215],Feature 7=[-Inf;0.0765]} => {Class=hAd}" 0.0224466891133558 1 0.0224466891133558 11 20 3 1 5 1
"62" "{Sex=Male,Feature 0=[-Inf;-4.6685]} => {Class=hud}" 0.021324354657688 1 0.021324354657688 11 19 2 1 6 1
"1329" "{Feature 1=(0.4245;0.711],Feature 4=(-0.7345;0.498],Feature 5=[-Inf;1.451],Feature 8=(-0.4105;0.12]} => {Class=hEd}" 0.0190796857463524 1 0.0190796857463524 11 17 4 1 17 1
"944" "{Feature 0=(-2.1045;-1.45],Feature 3=[-Inf;0.1735],Feature 7=[-Inf;0.0765]} => {Class=hAd}" 0.0179573512906846 1 0.0179573512906846 11 16 3 1 6 1
"819" "{Feature 0=(-3.355;-3.0185],Feature 3=[-Inf;0.1735],Feature 6=(0.4795; Inf]} => {Class=hOd}" 0.0168350168350168 1 0.0168350168350168 11 15 3 1 3 1
"60" "{Feature 0=[-Inf;-4.6685],Feature 8=[-Inf;-0.4105]} => {Class=hud}" 0.015712682379349 1 0.015712682379349 11 14 2 1 5 1
"2156" "{Feature 0=(-4.2625;-3.7375],Feature 1=(3.1765; Inf],Feature 6=(-0.6605;0.4795],Feature 8=(0.12; Inf]} => {Class=hod}" 0.015712682379349 1 0.015712682379349 11 14 4 1 2 1
"357" "{Sex=Female,Feature 0=[-Inf;-4.6685],Feature 3=(0.829; Inf]} => {Class=hid}" 0.0145903479236813 1 0.0145903479236813 11 13 3 1 13 1
"922" "{Feature 0=(-2.1045;-1.45],Feature 1=(1.4125;2.215],Feature 3=(0.1735;0.829]} => {Class=hAd}" 0.0145903479236813 1 0.0145903479236813 11 13 3 1 1 1
"2002" "{Feature 0=(-4.2625;-3.7375],Feature 2=[-Inf;0.4725],Feature 3=(0.829; Inf],Feature 4=[-Inf;-1.104]} => {Class=hod}" 0.0145903479236813 1 0.0145903479236813 11 13 4 1 8 1
"3075" "{Feature 0=(-3.0185;-2.3195],Feature 1=(2.215;3.1765],Feature 3=[-Inf;0.1735],Feature 8=(-0.4105;0.12]} => {Class=hYd}" 0.0145903479236813 1 0.0145903479236813 11 13 4 1 13 1
"288" "{Feature 1=(0.4245;0.711],Feature 6=(-0.6605;0.4795],Feature 8=[-Inf;-0.4105]} => {Class=hId}" 0.0134680134680135 1 0.0134680134680135 11 12 3 1 12 1
"1931" "{Sex=Female,Feature 3=(0.829; Inf],Feature 4=(0.498; Inf],Feature 8=(-0.4105;0.12]} => {Class=hid}" 0.0134680134680135 1 0.0134680134680135 11 12 4 1 1 1
