"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"6704" "{CIRCULARITY=(40.5;49.5],RADIUS RATIO=[-Inf;175.5],MAX.LENGTH ASPECT RATIO=(8.5;16]} => {Class=van}" 0.104849279161206 1 0.104849279161206 4.26256983240223 80 3 1 80 1
"6668" "{CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=(8.5;16],ELONGATEDNESS=(41.5;46.5]} => {Class=van}" 0.100917431192661 1 0.100917431192661 4.26256983240223 77 3 1 2 1
"6671" "{MAX.LENGTH ASPECT RATIO=(8.5;16],ELONGATEDNESS=(41.5;46.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=van}" 0.0943643512450852 1 0.0943643512450852 4.26256983240223 72 3 1 5 1
"3840" "{CIRCULARITY=(40.5;49.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MINOR=[-Inf;181.5]} => {Class=bus}" 0.0694626474442988 1 0.0694626474442988 3.87309644670051 53 3 1 53 1
"284" "{PR.AXIS ASPECT RATIO=(68.5;86.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5]} => {Class=bus}" 0.0655307994757536 1 0.0655307994757536 3.87309644670051 50 2 1 48 1
"34078" "{DISTANCE CIRCULARITY=(64.5;76.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SCALED RADIUS OF GYRATION=(170.5;192.5],HOLLOWS RATIO=[-Inf;189.5]} => {Class=bus}" 0.0602883355176933 1 0.0602883355176933 3.87309644670051 46 4 1 6 1
"730" "{COMPACTNESS=(98.5; Inf],MAX.LENGTH ASPECT RATIO=[-Inf;7.5]} => {Class=bus}" 0.0589777195281782 1 0.0589777195281782 3.87309644670051 45 2 1 36 1
"32207" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH RECTANGULARITY=(135.5;147.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SKEWNESS ABOUT_MAJOR=(76.5;88.5]} => {Class=bus}" 0.0589777195281782 1 0.0589777195281782 3.87309644670051 45 4 1 2 1
"21562" "{SCATTER RATIO=(154.5;163.5],ELONGATEDNESS=(41.5;46.5],MAX.LENGTH RECTANGULARITY=(147.5;167.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=van}" 0.0563564875491481 1 0.0563564875491481 4.26256983240223 43 4 1 2 1
"546" "{COMPACTNESS=(98.5; Inf],SKEWNESS ABOUT_MAJOR=(76.5;88.5]} => {Class=bus}" 0.0445609436435125 1 0.0445609436435125 3.87309644670051 34 2 1 1 1
"742" "{DISTANCE CIRCULARITY=(92.5; Inf],MAX.LENGTH ASPECT RATIO=[-Inf;7.5]} => {Class=bus}" 0.0380078636959371 1 0.0380078636959371 3.87309644670051 29 2 1 1 1
"20596" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=(40.5;49.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MINOR=(181.5;184.5]} => {Class=van}" 0.036697247706422 1 0.036697247706422 4.26256983240223 28 4 1 4 1
"5683" "{MAX.LENGTH ASPECT RATIO=[-Inf;7.5],MAX.LENGTH RECTANGULARITY=(147.5;167.5],SKEWNESS ABOUT_MAJOR=(76.5;88.5]} => {Class=bus}" 0.0314547837483617 1 0.0314547837483617 3.87309644670051 24 3 1 1 1
"7758" "{DISTANCE CIRCULARITY=(64.5;76.5],RADIUS RATIO=(175.5;234.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5]} => {Class=bus}" 0.0314547837483617 1 0.0314547837483617 3.87309644670051 24 3 1 3 1
"2850" "{DISTANCE CIRCULARITY=(64.5;76.5],RADIUS RATIO=(175.5;234.5],PR.AXIS ASPECT RATIO=(68.5;86.5]} => {Class=bus}" 0.0301441677588467 1 0.0301441677588467 3.87309644670051 23 3 1 2 1
"6615" "{RADIUS RATIO=[-Inf;175.5],MAX.LENGTH ASPECT RATIO=(8.5;16],MAX.LENGTH RECTANGULARITY=(135.5;147.5]} => {Class=van}" 0.0288335517693316 1 0.0288335517693316 4.26256983240223 22 3 1 1 1
"28940" "{CIRCULARITY=[-Inf;40.5],SCATTER RATIO=[-Inf;140.5],MAX.LENGTH RECTANGULARITY=(135.5;147.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=van}" 0.0288335517693316 1 0.0288335517693316 4.26256983240223 22 4 1 21 1
"88" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MINOR=(721.5;761.5]} => {Class=opel}" 0.0275229357798165 1 0.0275229357798165 3.99476439790576 21 2 1 21 1
"2456" "{DISTANCE CIRCULARITY=[-Inf;64.5],SCATTER RATIO=[-Inf;140.5],MAX.LENGTH RECTANGULARITY=(135.5;147.5]} => {Class=van}" 0.0275229357798165 1 0.0275229357798165 4.26256983240223 21 3 1 8 1
"5849" "{MAX.LENGTH ASPECT RATIO=(8.5;16],SCALED VARIANCE_MAJOR=[-Inf;165.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=van}" 0.0249017038007864 1 0.0249017038007864 4.26256983240223 19 3 1 4 1
"39615" "{COMPACTNESS=[-Inf;87.5],CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],KURTOSIS ABOUT_MINOR=(184.5; Inf]} => {Class=bus}" 0.0249017038007864 1 0.0249017038007864 3.87309644670051 19 4 1 15 1
"589" "{SCALED RADIUS OF GYRATION=(192.5;241.5],HOLLOWS RATIO=[-Inf;189.5]} => {Class=bus}" 0.0235910878112713 1 0.0235910878112713 3.87309644670051 18 2 1 1 1
"39616" "{COMPACTNESS=[-Inf;87.5],CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=bus}" 0.0235910878112713 1 0.0235910878112713 3.87309644670051 18 4 1 1 1
"6180" "{MAX.LENGTH RECTANGULARITY=(147.5;167.5],SCALED VARIANCE_MINOR=(298.5;347.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=van}" 0.0222804718217562 1 0.0222804718217562 4.26256983240223 17 3 1 5 1
"24839" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],PR.AXIS RECTANGULARITY=(18.5;19.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SCALED RADIUS OF GYRATION=(170.5;192.5]} => {Class=bus}" 0.0222804718217562 1 0.0222804718217562 3.87309644670051 17 4 1 1 1
"39577" "{COMPACTNESS=[-Inf;87.5],CIRCULARITY=(40.5;49.5],ELONGATEDNESS=(41.5;46.5],SCALED RADIUS OF GYRATION=[-Inf;170.5]} => {Class=bus}" 0.0222804718217562 1 0.0222804718217562 3.87309644670051 17 4 1 1 1
"44721" "{RADIUS RATIO=(175.5;234.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=bus}" 0.0222804718217562 1 0.0222804718217562 3.87309644670051 17 4 1 1 1
"23525" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=[-Inf;40.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],SCATTER RATIO=[-Inf;140.5]} => {Class=van}" 0.0209698558322412 1 0.0209698558322412 4.26256983240223 16 4 1 6 1
"28876" "{COMPACTNESS=(87.5;98.5],SCATTER RATIO=[-Inf;140.5],MAX.LENGTH RECTANGULARITY=(135.5;147.5],HOLLOWS RATIO=[-Inf;189.5]} => {Class=van}" 0.0209698558322412 1 0.0209698558322412 4.26256983240223 16 4 1 1 1
"23801" "{CIRCULARITY=[-Inf;40.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],PR.AXIS RECTANGULARITY=[-Inf;18.5],KURTOSIS ABOUT_MINOR=(184.5; Inf]} => {Class=van}" 0.0196592398427261 1 0.0196592398427261 4.26256983240223 15 4 1 2 1
"23728" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(46.5; Inf],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=van}" 0.018348623853211 1 0.018348623853211 4.26256983240223 14 4 1 4 1
"14268" "{PR.AXIS RECTANGULARITY=(18.5;19.5],MAX.LENGTH RECTANGULARITY=(135.5;147.5],SKEWNESS ABOUT_MAJOR=(74.5;76.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=bus}" 0.0170380078636959 1 0.0170380078636959 3.87309644670051 13 4 1 1 1
"35815" "{DISTANCE CIRCULARITY=(76.5;92.5],PR.AXIS RECTANGULARITY=(18.5;19.5],MAX.LENGTH RECTANGULARITY=(147.5;167.5],SCALED RADIUS OF GYRATION=(170.5;192.5]} => {Class=van}" 0.0170380078636959 1 0.0170380078636959 4.26256983240223 13 4 1 1 1
"560" "{SCALED VARIANCE_MAJOR=(180.5;242],SKEWNESS ABOUT_MAJOR=(76.5;88.5]} => {Class=bus}" 0.0144167758846658 1 0.0144167758846658 3.87309644670051 11 2 1 2 1
"44803" "{CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCALED VARIANCE_MAJOR=(180.5;242],SCALED RADIUS OF GYRATION=[-Inf;170.5]} => {Class=bus}" 0.0144167758846658 1 0.0144167758846658 3.87309644670051 11 4 1 1 1
"12388" "{CIRCULARITY=(49.5;54.5],MAX.LENGTH RECTANGULARITY=(167.5;172.5],SCALED VARIANCE_MINOR=(389.5;721.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=saab}" 0.0131061598951507 1 0.0131061598951507 3.89285714285714 10 4 1 10 1
"44236" "{CIRCULARITY=(40.5;49.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],PR.AXIS RECTANGULARITY=(20.5;25.5],MAX.LENGTH RECTANGULARITY=(135.5;147.5]} => {Class=bus}" 0.0131061598951507 1 0.0131061598951507 3.87309644670051 10 4 1 1 1
"44669" "{MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(163.5;230.5],SCALED RADIUS OF GYRATION=[-Inf;170.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=bus}" 0.0131061598951507 1 0.0131061598951507 3.87309644670051 10 4 1 1 1
"19775" "{SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MAJOR=(76.5;88.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MINOR=(181.5;184.5]} => {Class=van}" 0.0117955439056356 1 0.0117955439056356 4.26256983240223 9 4 1 1 1
"43739" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],MAX.LENGTH RECTANGULARITY=(147.5;167.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=bus}" 0.0117955439056356 1 0.0117955439056356 3.87309644670051 9 4 1 1 1
"166" "{COMPACTNESS=(87.5;98.5],MAX.LENGTH RECTANGULARITY=(172.5; Inf]} => {Class=opel}" 0.0104849279161206 1 0.0104849279161206 3.99476439790576 8 2 1 4 1
"2155" "{DISTANCE CIRCULARITY=(92.5; Inf],MAX.LENGTH ASPECT RATIO=(8.5;16],SKEWNESS ABOUT_MAJOR=(74.5;76.5]} => {Class=opel}" 0.0104849279161206 1 0.0104849279161206 3.99476439790576 8 3 1 4 1
"33216" "{MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SCATTER RATIO=(140.5;154.5],PR.AXIS RECTANGULARITY=(18.5;19.5],SCALED VARIANCE_MAJOR=[-Inf;165.5]} => {Class=saab}" 0.0104849279161206 1 0.0104849279161206 3.89285714285714 8 4 1 8 1
"43184" "{CIRCULARITY=(40.5;49.5],DISTANCE CIRCULARITY=(64.5;76.5],PR.AXIS RECTANGULARITY=(18.5;19.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=bus}" 0.120576671035387 0.978723404255319 0.123197903014417 3.7906901393239 92 4 0.8 4 0.997361477572559
"35186" "{DISTANCE CIRCULARITY=(64.5;76.5],MAX.LENGTH RECTANGULARITY=(135.5;147.5],SCALED VARIANCE_MINOR=(298.5;347.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=bus}" 0.106159895150721 0.975903614457831 0.108781127129751 3.77976882147881 81 4 0.666666666666667 4 0.992207792207792
"43199" "{DISTANCE CIRCULARITY=(64.5;76.5],PR.AXIS RECTANGULARITY=(18.5;19.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=bus}" 0.127129750982962 0.97 0.131061598951507 3.75690355329949 97 4 0.666666666666667 4 0.987212276214834
"42445" "{DISTANCE CIRCULARITY=(64.5;76.5],PR.AXIS RECTANGULARITY=(18.5;19.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SCALED RADIUS OF GYRATION=(170.5;192.5]} => {Class=bus}" 0.0825688073394495 0.969230769230769 0.0851900393184797 3.75392424834049 63 4 0.333333333333333 1 0.982233502538071
"4025" "{MAX.LENGTH ASPECT RATIO=(7.5;8.5],ELONGATEDNESS=(46.5; Inf],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=van}" 0.0288335517693316 0.956521739130435 0.0301441677588467 4.07724070925431 22 3 0.5 1 0.97979797979798
"36593" "{CIRCULARITY=(40.5;49.5],DISTANCE CIRCULARITY=(76.5;92.5],SCALED VARIANCE_MAJOR=(165.5;180.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=van}" 0.0838794233289646 0.955223880597015 0.0878112712975098 4.07170849662303 64 4 0.4 2 0.972568578553616
"14036" "{COMPACTNESS=(87.5;98.5],CIRCULARITY=(40.5;49.5],SKEWNESS ABOUT_MAJOR=(74.5;76.5],HOLLOWS RATIO=(189.5; Inf]} => {Class=van}" 0.0262123197903014 0.952380952380952 0.0275229357798165 4.05959031657356 20 4 1 1 0.972636815920398
"29078" "{SCATTER RATIO=[-Inf;140.5],MAX.LENGTH RECTANGULARITY=(135.5;147.5],SKEWNESS ABOUT_MAJOR=(64.5;74.5],KURTOSIS ABOUT_MINOR=(184.5; Inf]} => {Class=van}" 0.0262123197903014 0.952380952380952 0.0275229357798165 4.05959031657356 20 4 0.75 3 0.970443349753695
"39316" "{COMPACTNESS=[-Inf;87.5],DISTANCE CIRCULARITY=(64.5;76.5],PR.AXIS RECTANGULARITY=(18.5;19.5],KURTOSIS ABOUT_MINOR=(184.5; Inf]} => {Class=bus}" 0.0262123197903014 0.952380952380952 0.0275229357798165 3.68866328257191 20 4 1 1 0.97051597051597
"28894" "{COMPACTNESS=(87.5;98.5],SCATTER RATIO=[-Inf;140.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],HOLLOWS RATIO=[-Inf;189.5]} => {Class=van}" 0.0209698558322412 0.941176470588235 0.0222804718217562 4.01183043049622 16 4 0.75 3 0.968369829683698
"25892" "{COMPACTNESS=(98.5; Inf],CIRCULARITY=(49.5;54.5],SKEWNESS ABOUT_MINOR=(11.5; Inf],KURTOSIS ABOUT_MAJOR=(17.5; Inf]} => {Class=saab}" 0.0196592398427261 0.9375 0.0209698558322412 3.64955357142857 15 4 1 9 0.969047619047619
"15567" "{COMPACTNESS=(87.5;98.5],DISTANCE CIRCULARITY=[-Inf;64.5],SCATTER RATIO=[-Inf;140.5],KURTOSIS ABOUT_MINOR=(184.5; Inf]} => {Class=van}" 0.018348623853211 0.933333333333333 0.0196592398427261 3.97839851024209 14 4 0.75 3 0.966981132075472
"44751" "{RADIUS RATIO=(175.5;234.5],MAX.LENGTH ASPECT RATIO=[-Inf;7.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=bus}" 0.072083879423329 0.932203389830508 0.0773263433813892 3.61051363675471 55 4 0.333333333333333 2 0.958139534883721
"43115" "{DISTANCE CIRCULARITY=(64.5;76.5],PR.AXIS RECTANGULARITY=(18.5;19.5],SCALED VARIANCE_MAJOR=(165.5;180.5],SKEWNESS ABOUT_MINOR=[-Inf;11.5]} => {Class=bus}" 0.124508519003932 0.931372549019608 0.133682830930537 3.60729571016224 95 4 0.25 1 0.951612903225806
"29012" "{CIRCULARITY=(40.5;49.5],DISTANCE CIRCULARITY=(64.5;76.5],SCATTER RATIO=[-Inf;140.5],KURTOSIS ABOUT_MAJOR=[-Inf;17.5]} => {Class=van}" 0.0170380078636959 0.928571428571429 0.018348623853211 3.95810055865922 13 4 0.5 1 0.94954128440367
"1830" "{MAX.LENGTH RECTANGULARITY=(167.5;172.5],SCALED VARIANCE_MINOR=(389.5;721.5],SKEWNESS ABOUT_MINOR=(11.5; Inf]} => {Class=saab}" 0.0144167758846658 0.916666666666667 0.0157273918741809 3.56845238095238 11 3 0.5 1 0.947488584474886
