"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"74" "{intensity-mean=(82.9815; Inf]} => {class=sky}" 0.142857142857143 1 0.142857142857143 7 297 1 1 297 1
"68" "{hue-mean=(0.64353; Inf]} => {class=grass}" 0.141895141895142 1 0.141895141895142 7 295 1 1 295 1
"2159" "{region-centroid-row=(160.5;210.5],rawgreen-mean=(36.05555;55.83335]} => {class=path}" 0.11976911976912 1 0.11976911976912 7 249 2 1 249 1
"17539" "{region-centroid-row=(160.5;210.5],saturation-mean=(0.2749175;0.321112],hue-mean=(-2.08594;-1.86573]} => {class=path}" 0.102934102934103 1 0.102934102934103 7 214 3 1 18 1
"17694" "{region-centroid-row=(160.5;210.5],short-line-density-5=[-Inf;0.0555555],hue-mean=(-2.08594;-1.86573]} => {class=path}" 0.0957190957190957 1 0.0957190957190957 7 199 3 1 9 1
"17691" "{region-centroid-row=(160.5;210.5],hedge-sd=(1.59132;11.57775],hue-mean=(-2.08594;-1.86573]} => {class=path}" 0.0798460798460798 1 0.0798460798460798 7 166 3 1 1 1
"32" "{region-centroid-row=(210.5; Inf]} => {class=grass}" 0.0654160654160654 1 0.0654160654160654 7 136 1 1 1 1
"1158" "{exgreen-mean=(-8.5;-6.277775],hue-mean=(-1.51262;-0.28793347]} => {class=brickface}" 0.0591630591630592 1 0.0591630591630592 7 123 2 1 123 1
"1242" "{exred-mean=(0.0555555; Inf],exgreen-mean=(-8.5;-6.277775]} => {class=brickface}" 0.0591630591630592 1 0.0591630591630592 7 123 2 1 1 1
"9612" "{short-line-density-5=[-Inf;0.0555555],exblue-mean=(1.166665;5.388885],hue-mean=(-1.51262;-0.28793347]} => {class=brickface}" 0.0572390572390572 1 0.0572390572390572 7 119 3 1 2 1
"19501" "{region-centroid-col=[-Inf;151.5],exgreen-mean=(-17.83335;-13.72225],saturation-mean=(0.3629445;0.447372]} => {class=brickface}" 0.0567580567580568 1 0.0567580567580568 7 118 3 1 118 1
"942" "{exgreen-mean=(-8.5;-6.277775],value-mean=(6.5;8.5]} => {class=brickface}" 0.0533910533910534 1 0.0533910533910534 7 111 2 1 1 1
"1160" "{saturation-mean=(0.5243995;0.6216975],hue-mean=(-1.51262;-0.28793347]} => {class=brickface}" 0.0533910533910534 1 0.0533910533910534 7 111 2 1 2 1
"9710" "{region-centroid-col=[-Inf;151.5],short-line-density-5=[-Inf;0.0555555],hue-mean=(-1.51262;-0.28793347]} => {class=brickface}" 0.0533910533910534 1 0.0533910533910534 7 111 3 1 7 1
"6936" "{rawred-mean=(18.16665;26.2222],saturation-mean=(0.3629445;0.447372],hue-mean=(-1.795415;-1.51262]} => {class=brickface}" 0.050986050986051 1 0.050986050986051 7 106 3 1 22 1
"1453" "{rawred-mean=(18.16665;26.2222],rawgreen-mean=(12.38885;16.94445]} => {class=brickface}" 0.0476190476190476 1 0.0476190476190476 7 99 2 1 2 1
"8750" "{rawred-mean=(9.611115;15.61115],rawblue-mean=(8.833335;19.05555],value-mean=(15.72225;20.72225]} => {class=grass}" 0.0466570466570467 1 0.0466570466570467 7 97 3 1 1 1
"7423" "{rawblue-mean=(6.166665;8.833335],rawgreen-mean=(2.722225;4.166665],saturation-mean=(0.5243995;0.6216975]} => {class=brickface}" 0.0452140452140452 1 0.0452140452140452 7 94 3 1 2 1
"13615" "{region-centroid-row=(160.5;210.5],vedge-mean=(2.527775;4.083335],saturation-mean=(0.2749175;0.321112]} => {class=path}" 0.0452140452140452 1 0.0452140452140452 7 94 3 1 2 1
"1484" "{region-centroid-row=(160.5;210.5],rawred-mean=(26.2222;41.94445]} => {class=path}" 0.0437710437710438 1 0.0437710437710438 7 91 2 1 10 1
"7019" "{region-centroid-col=[-Inf;151.5],exgreen-mean=(-17.83335;-13.72225],hue-mean=(-1.795415;-1.51262]} => {class=brickface}" 0.0432900432900433 1 0.0432900432900433 7 90 3 1 4 1
