"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"38267" "{attribute_12=[-Inf;0.19625],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.229946524064171 1 0.229946524064171 2.14942528735632 43 3 1 43 1
"42390" "{attribute_11=[-Inf;0.19795],attribute_21=[-Inf;0.6496],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.18716577540107 1 0.18716577540107 2.14942528735632 35 3 1 6 1
"42392" "{attribute_11=[-Inf;0.19795],attribute_20=[-Inf;0.58955],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.18716577540107 1 0.18716577540107 2.14942528735632 35 3 1 2 1
"44330" "{attribute_10=[-Inf;0.16315],attribute_21=[-Inf;0.6496],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.18716577540107 1 0.18716577540107 2.14942528735632 35 3 1 3 1
"40343" "{attribute_21=[-Inf;0.6496],attribute_49=[-Inf;0.04525],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.165775401069519 1 0.165775401069519 2.14942528735632 31 3 1 6 1
"46566" "{attribute_20=(0.58955; Inf],attribute_48=(0.07585; Inf],attribute_51=(0.01365; Inf]} => {Class=Mine}" 0.144385026737968 1 0.144385026737968 1.87 27 3 1 27 1
"17899" "{attribute_10=[-Inf;0.16315],attribute_13=[-Inf;0.16265],attribute_51=[-Inf;0.01365]} => {Class=Rock}" 0.13903743315508 1 0.13903743315508 2.14942528735632 26 3 1 1 1
"21645" "{attribute_13=(0.16265; Inf],attribute_36=[-Inf;0.5047],attribute_43=(0.30925; Inf]} => {Class=Mine}" 0.13903743315508 1 0.13903743315508 1.87 26 3 1 19 1
"22891" "{attribute_5=[-Inf;0.0394],attribute_9=[-Inf;0.1164],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.13903743315508 1 0.13903743315508 2.14942528735632 26 3 1 5 1
"260" "{attribute_9=(0.1164; Inf],attribute_45=(0.38545; Inf]} => {Class=Mine}" 0.133689839572193 1 0.133689839572193 1.87 25 2 1 8 1
"25927" "{attribute_10=[-Inf;0.16315],attribute_11=[-Inf;0.19795],attribute_46=[-Inf;0.07315]} => {Class=Rock}" 0.133689839572193 1 0.133689839572193 2.14942528735632 25 3 1 4 1
"10287" "{attribute_5=(0.0394; Inf],attribute_14=(0.13615; Inf],attribute_45=(0.38545; Inf]} => {Class=Mine}" 0.128342245989305 1 0.128342245989305 1.87 24 3 1 1 1
