"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"359" "{Na=(13.85; Inf],Ca=(8.315;10.48],Ba=(0.335; Inf]} => {Type=headlamps}" 0.104712041884817 1 0.104712041884817 7.34615384615385 20 3 1 20 1
"408" "{Na=(13.85; Inf],Al=(1.775; Inf],Ca=(8.315;10.48]} => {Type=headlamps}" 0.104712041884817 1 0.104712041884817 7.34615384615385 20 3 1 1 1
"50" "{K=[-Inf;0.05],Ba=(0.335; Inf]} => {Type=headlamps}" 0.0890052356020942 1 0.0890052356020942 7.34615384615385 17 2 1 1 1
"820" "{Na=(13.85; Inf],Mg=[-Inf;2.695],K=[-Inf;0.05],Ba=[-Inf;0.335]} => {Type=tableware}" 0.0418848167539267 1 0.0418848167539267 23.875 8 4 1 8 1
"321" "{Na=[-Inf;13.85],Al=[-Inf;1.39],Ca=(10.48; Inf]} => {Type=build wind non-float}" 0.0366492146596859 1 0.0366492146596859 2.80882352941176 7 3 1 7 1
"37" "{Al=(1.39;1.775],Ca=(10.48; Inf]} => {Type=containers}" 0.031413612565445 1 0.031413612565445 17.3636363636364 6 2 1 6 1
"85" "{RI=(1.517335;1.517985],Ca=(7.02;8.315]} => {Type=build wind float}" 0.031413612565445 1 0.031413612565445 3.03174603174603 6 2 1 6 1
"577" "{RI=(1.517985; Inf],Na=[-Inf;13.85],Ca=(7.02;8.315]} => {Type=build wind non-float}" 0.031413612565445 1 0.031413612565445 2.80882352941176 6 3 1 6 1
"506" "{Mg=(2.695; Inf],Al=(1.775; Inf],Ca=(7.02;8.315]} => {Type=build wind non-float}" 0.0261780104712042 1 0.0261780104712042 2.80882352941176 5 3 1 5 1
"522" "{Na=[-Inf;13.85],Al=(1.775; Inf],K=(0.05;0.745]} => {Type=build wind non-float}" 0.0261780104712042 1 0.0261780104712042 2.80882352941176 5 3 1 1 1
"234" "{RI=[-Inf;1.517335],Mg=[-Inf;2.695],K=(0.745; Inf]} => {Type=containers}" 0.0209424083769634 1 0.0209424083769634 17.3636363636364 4 3 1 4 1
"358" "{RI=(1.517985; Inf],Na=(13.85; Inf],Ba=(0.335; Inf]} => {Type=headlamps}" 0.0209424083769634 1 0.0209424083769634 7.34615384615385 4 3 1 2 1
"552" "{RI=[-Inf;1.517335],Na=(13.85; Inf],Mg=(2.695; Inf]} => {Type=build wind non-float}" 0.0157068062827225 1 0.0157068062827225 2.80882352941176 3 3 1 2 1
"21" "{Mg=(2.695; Inf],Ca=[-Inf;7.02]} => {Type=headlamps}" 0.0104712041884817 1 0.0104712041884817 7.34615384615385 2 2 1 1 1
"244" "{Na=[-Inf;13.85],K=(0.745; Inf],Ca=(8.315;10.48]} => {Type=containers}" 0.0104712041884817 1 0.0104712041884817 17.3636363636364 2 3 1 1 1
"308" "{Na=[-Inf;13.85],Al=(1.775; Inf],Ca=(10.48; Inf]} => {Type=build wind non-float}" 0.0104712041884817 1 0.0104712041884817 2.80882352941176 2 3 1 1 1
"568" "{RI=[-Inf;1.517335],Al=[-Inf;1.39],Ca=(7.02;8.315]} => {Type=build wind non-float}" 0.0104712041884817 1 0.0104712041884817 2.80882352941176 2 3 1 1 1
"1736" "{Na=[-Inf;13.85],Mg=[-Inf;2.695],Al=(1.39;1.775],Ca=(8.315;10.48]} => {Type=build wind non-float}" 0.0104712041884817 1 0.0104712041884817 2.80882352941176 2 4 1 2 1
"569" "{RI=[-Inf;1.517335],Mg=(2.695; Inf],Ca=(7.02;8.315]} => {Type=build wind non-float}" 0.162303664921466 0.885714285714286 0.183246073298429 2.48781512605042 31 3 0.851851851851852 23 0.96078431372549
"87" "{RI=(1.517335;1.517985],Al=[-Inf;1.39]} => {Type=build wind float}" 0.130890052356021 0.862068965517241 0.151832460732984 2.6135741652983 25 2 0.826086956521739 19 0.936
"608" "{RI=[-Inf;1.517335],Mg=(2.695; Inf],Al=(1.39;1.775]} => {Type=build wind non-float}" 0.146596858638743 0.848484848484849 0.172774869109948 2.38324420677362 28 3 0.8 4 0.930769230769231
"6" "{RI=(1.517335;1.517985]} => {Type=build wind float}" 0.151832460732984 0.828571428571429 0.183246073298429 2.51201814058957 29 1 0.666666666666667 4 0.919117647058823
"614" "{RI=(1.517985; Inf],Mg=(2.695; Inf],Al=(1.39;1.775]} => {Type=build wind non-float}" 0.0209424083769634 0.8 0.0261780104712042 2.24705882352941 4 3 0.666666666666667 2 0.913669064748201
"1586" "{RI=(1.517985; Inf],Na=(13.85; Inf],Mg=(2.695; Inf],K=(0.05;0.745]} => {Type=build wind float}" 0.031413612565445 0.75 0.0418848167539267 2.27380952380952 6 4 0.75 6 0.904761904761905
"1579" "{RI=(1.517985; Inf],Na=(13.85; Inf],Mg=(2.695; Inf],Al=[-Inf;1.39]} => {Type=build wind float}" 0.0418848167539267 0.727272727272727 0.0575916230366492 2.2049062049062 8 4 0.666666666666667 2 0.9
"675" "{RI=[-Inf;1.517335],Mg=(2.695; Inf],Ba=[-Inf;0.335]} => {Type=build wind non-float}" 0.193717277486911 0.725490196078431 0.267015706806283 2.03777393310265 37 3 0.181818181818182 2 0.850931677018633
"638" "{Mg=(2.695; Inf],Al=[-Inf;1.39],Ca=(8.315;10.48]} => {Type=build wind float}" 0.25130890052356 0.648648648648649 0.387434554973822 1.96653796653797 48 3 0.6 18 NA
"0" "{} => {Type=build wind float}" 0.329842931937173 0.329842931937173 1 1 63 0 NA NA 0.81151832460733
