"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"32327" "{attribute_4=[-Inf;0.052],attribute_12=[-Inf;0.20395],attribute_51=[-Inf;0.01285]} => {Class=Rock}" 0.176470588235294 1 0.176470588235294 2.14942528735632 33 3 1 33 1
"28136" "{attribute_4=[-Inf;0.052],attribute_11=[-Inf;0.1707],attribute_51=[-Inf;0.01285]} => {Class=Rock}" 0.171122994652406 1 0.171122994652406 2.14942528735632 32 3 1 3 1
"19340" "{attribute_35=[-Inf;0.19475],attribute_48=(0.07585; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}" 0.149732620320856 1 0.149732620320856 1.87 28 3 1 28 1
"34518" "{attribute_4=(0.052; Inf],attribute_37=[-Inf;0.45385],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.149732620320856 1 0.149732620320856 1.87 28 3 1 19 1
"9155" "{attribute_12=(0.20395; Inf],attribute_28=(0.9233; Inf],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.144385026737968 1 0.144385026737968 1.87 27 3 1 6 1
"9274" "{attribute_10=(0.1631; Inf],attribute_28=(0.9233; Inf],attribute_47=(0.06235; Inf]} => {Class=Mine}" 0.144385026737968 1 0.144385026737968 1.87 27 3 1 2 1
"9376" "{attribute_12=(0.20395; Inf],attribute_28=(0.9233; Inf],attribute_37=[-Inf;0.45385]} => {Class=Mine}" 0.144385026737968 1 0.144385026737968 1.87 27 3 1 1 1
"11566" "{attribute_13=[-Inf;0.16265],attribute_35=(0.19475; Inf],attribute_51=[-Inf;0.01285]} => {Class=Rock}" 0.13903743315508 1 0.13903743315508 2.14942528735632 26 3 1 1 1
"14000" "{attribute_12=[-Inf;0.20395],attribute_35=(0.19475; Inf],attribute_47=[-Inf;0.06235]} => {Class=Rock}" 0.13903743315508 1 0.13903743315508 2.14942528735632 26 3 1 8 1
"13865" "{attribute_11=[-Inf;0.1707],attribute_12=[-Inf;0.20395],attribute_47=[-Inf;0.06235]} => {Class=Rock}" 0.133689839572193 1 0.133689839572193 2.14942528735632 25 3 1 1 1
"16386" "{attribute_5=[-Inf;0.0392],attribute_11=[-Inf;0.1707],attribute_28=[-Inf;0.9233]} => {Class=Rock}" 0.133689839572193 1 0.133689839572193 2.14942528735632 25 3 1 6 1
"177" "{attribute_9=(0.1164; Inf],attribute_45=(0.38545; Inf]} => {Class=Mine}" 0.128342245989305 1 0.128342245989305 1.87 24 2 1 11 1
"9429" "{attribute_9=(0.1164; Inf],attribute_28=(0.9233; Inf],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.128342245989305 1 0.128342245989305 1.87 24 3 1 1 1
"16258" "{attribute_5=[-Inf;0.0392],attribute_9=[-Inf;0.1164],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.128342245989305 1 0.128342245989305 2.14942528735632 24 3 1 1 1
"16513" "{attribute_5=[-Inf;0.0392],attribute_12=[-Inf;0.20395],attribute_28=[-Inf;0.9233]} => {Class=Rock}" 0.128342245989305 1 0.128342245989305 2.14942528735632 24 3 1 2 1
"21147" "{attribute_11=[-Inf;0.1707],attribute_28=[-Inf;0.9233],attribute_36=(0.5047; Inf]} => {Class=Rock}" 0.128342245989305 1 0.128342245989305 2.14942528735632 24 3 1 5 1
