"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"706" "{pension=,statutory-holidays=(10.5; Inf]} => {class=good}" 0.461538461538462 1 0.461538461538462 1.52941176470588 24 2 1 24 1
"6761" "{wage-increase-second-year=(3.25; Inf],education-allowance=,statutory-holidays=(10.5; Inf]} => {class=good}" 0.442307692307692 1 0.442307692307692 1.52941176470588 23 3 1 6 1
"686" "{wage-increase-first-year=(2.9; Inf],longterm-disability-assistance=} => {class=good}" 0.346153846153846 1 0.346153846153846 1.52941176470588 18 2 1 1 1
"704" "{pension=,education-allowance=} => {class=good}" 0.346153846153846 1 0.346153846153846 1.52941176470588 18 2 1 1 1
"6459" "{wage-increase-first-year=(2.9; Inf],wage-increase-second-year=(3.25; Inf],longterm-disability-assistance=yes} => {class=good}" 0.25 1 0.25 1.52941176470588 13 3 1 1 1
"13" "{pension=none} => {class=bad}" 0.211538461538462 1 0.211538461538462 2.88888888888889 11 1 1 11 1
"6" "{contribution-to-health-plan=none} => {class=bad}" 0.134615384615385 1 0.134615384615385 2.88888888888889 7 1 1 3 1
"7" "{longterm-disability-assistance=no} => {class=bad}" 0.134615384615385 1 0.134615384615385 2.88888888888889 7 1 1 2 1
"491" "{statutory-holidays=(10.5; Inf],contribution-to-dental-plan=half} => {class=good}" 0.134615384615385 1 0.134615384615385 1.52941176470588 7 2 1 1 1
"0" "{} => {class=bad}" 0.346153846153846 0.346153846153846 1 1 18 0 1 2 1
