"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"79" "{srv_count=(330.5; Inf]} => {labels=smurf.}" 0.573833333333333 1 0.573833333333333 1.74047573003288 10329 1 1 10329 1
"3041" "{service=b'ecr_i',src_bytes=(1028;1035]} => {labels=smurf.}" 0.467277777777778 1 0.467277777777778 1.74047573003288 8411 2 1 11 1
"2852" "{src_bytes=[-Inf;0.5],diff_srv_rate=(0.035;0.185]} => {labels=neptune.}" 0.214055555555556 1 0.214055555555556 4.63201235203294 3853 2 1 3853 1
"2462" "{flag=b'S0',dst_host_serror_rate=(0.97; Inf]} => {labels=neptune.}" 0.175611111111111 1 0.175611111111111 4.63201235203294 3161 2 1 33 1
"45817" "{service=b'http',hot=[-Inf;0.5],dst_host_same_srv_rate=(0.995; Inf]} => {labels=normal.}" 0.115388888888889 1 0.115388888888889 5.19780537106555 2077 3 1 2077 1
"45847" "{service=b'http',flag=b'SF',num_compromised=[-Inf;0.5]} => {labels=normal.}" 0.110722222222222 1 0.110722222222222 5.19780537106555 1993 3 1 90 1
"56" "{src_bytes=(518;534]} => {labels=smurf.}" 0.107277777777778 1 0.107277777777778 1.74047573003288 1931 1 1 2 1
"2391" "{src_bytes=(28.5;333.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.0937222222222222 1 0.0937222222222222 5.19780537106555 1687 2 1 37 1
"44881" "{src_bytes=(28.5;333.5],dst_bytes=(2;2189.5],num_failed_logins=0} => {labels=normal.}" 0.0890555555555556 1 0.0890555555555556 5.19780537106555 1603 3 1 510 1
"45014" "{protocol_type=b'tcp',dst_bytes=(2;2189.5],num_failed_logins=0} => {labels=normal.}" 0.0868333333333333 1 0.0868333333333333 5.19780537106555 1563 3 1 381 1
"38839" "{wrong_fragment=[-Inf;0.5],diff_srv_rate=[-Inf;0.005],dst_host_srv_diff_host_rate=(0.005;0.065]} => {labels=normal.}" 0.0828333333333333 1 0.0828333333333333 5.19780537106555 1491 3 1 83 1
"38933" "{wrong_fragment=[-Inf;0.5],serror_rate=[-Inf;0.005],dst_host_srv_diff_host_rate=(0.005;0.065]} => {labels=normal.}" 0.0828333333333333 1 0.0828333333333333 5.19780537106555 1491 3 1 6 1
"46789" "{src_bytes=(28.5;333.5],num_failed_logins=0,dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=normal.}" 0.0792777777777778 1 0.0792777777777778 5.19780537106555 1427 3 1 190 1
"41397" "{hot=[-Inf;0.5],logged_in=1,dst_host_count=(13.5;254.5]} => {labels=normal.}" 0.0764444444444444 1 0.0764444444444444 5.19780537106555 1376 3 1 32 1
"40676" "{hot=[-Inf;0.5],logged_in=1,dst_host_same_src_port_rate=(0.005;0.125]} => {labels=normal.}" 0.0727777777777778 1 0.0727777777777778 5.19780537106555 1310 3 1 4 1
"41392" "{logged_in=1,dst_host_count=(13.5;254.5],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0723888888888889 1 0.0723888888888889 5.19780537106555 1303 3 1 2 1
"40651" "{src_bytes=(28.5;333.5],num_failed_logins=0,dst_host_same_src_port_rate=(0.005;0.125]} => {labels=normal.}" 0.0622777777777778 1 0.0622777777777778 5.19780537106555 1121 3 1 3 1
"40794" "{hot=[-Inf;0.5],dst_host_same_srv_rate=(0.995; Inf],dst_host_same_src_port_rate=(0.005;0.125]} => {labels=normal.}" 0.0616111111111111 1 0.0616111111111111 5.19780537106555 1109 3 1 1 1
"41372" "{src_bytes=(28.5;333.5],num_failed_logins=0,dst_host_count=(13.5;254.5]} => {labels=normal.}" 0.0583888888888889 1 0.0583888888888889 5.19780537106555 1051 3 1 2 1
"34752" "{logged_in=1,num_compromised=[-Inf;0.5],count=(6.5;28.5]} => {labels=normal.}" 0.0562222222222222 1 0.0562222222222222 5.19780537106555 1012 3 1 3 1
"34012" "{=(11455;39718],flag=b'SF',wrong_fragment=[-Inf;0.5]} => {labels=normal.}" 0.0552222222222222 1 0.0552222222222222 5.19780537106555 994 3 1 3 1
"45206" "{dst_bytes=(2;2189.5],dst_host_count=(254.5; Inf],dst_host_serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0547222222222222 1 0.0547222222222222 5.19780537106555 985 3 1 1 1
"34912" "{num_compromised=[-Inf;0.5],count=(6.5;28.5],dst_host_same_srv_rate=(0.995; Inf]} => {labels=normal.}" 0.0545 1 0.0545 5.19780537106555 981 3 1 1 1
"41305" "{dst_bytes=(2;2189.5],num_failed_logins=0,dst_host_count=(13.5;254.5]} => {labels=normal.}" 0.0524444444444444 1 0.0524444444444444 5.19780537106555 944 3 1 2 1
"46659" "{src_bytes=(28.5;333.5],logged_in=0,serror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0415 1 0.0415 5.19780537106555 747 3 1 1 1
"29" "{srv_diff_host_rate=(0.005;0.285]} => {labels=normal.}" 0.0375 1 0.0375 5.19780537106555 675 1 1 3 1
"1443" "{dst_bytes=(2;2189.5],dst_host_same_srv_rate=(0.405;0.995]} => {labels=normal.}" 0.0355 1 0.0355 5.19780537106555 639 2 1 1 1
"986" "{flag=b'SF',dst_bytes=(2453;8299]} => {labels=normal.}" 0.0275555555555556 1 0.0275555555555556 5.19780537106555 496 2 1 1 1
"29170" "{protocol_type=b'tcp',hot=[-Inf;0.5],dst_host_srv_count=(102.5;254.5]} => {labels=normal.}" 0.0264444444444444 1 0.0264444444444444 5.19780537106555 476 3 1 4 1
"37566" "{count=[-Inf;1.5],dst_host_same_src_port_rate=(0.005;0.125],dst_host_srv_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0247777777777778 1 0.0247777777777778 5.19780537106555 446 3 1 5 1
"27238" "{serror_rate=[-Inf;0.005],dst_host_same_srv_rate=(0.405;0.995],dst_host_same_src_port_rate=(0.005;0.125]} => {labels=normal.}" 0.0211111111111111 1 0.0211111111111111 5.19780537106555 380 3 1 3 1
"14358" "{=(74065;86235.5],protocol_type=b'tcp',flag=b'SF'} => {labels=normal.}" 0.0190555555555556 1 0.0190555555555556 5.19780537106555 343 3 1 2 1
"732" "{service=b'http',dst_host_count=(1.5;13.5]} => {labels=normal.}" 0.0188333333333333 1 0.0188333333333333 5.19780537106555 339 2 1 1 1
"377" "{dst_bytes=(8317.5; Inf],num_compromised=[-Inf;0.5]} => {labels=normal.}" 0.0152222222222222 1 0.0152222222222222 5.19780537106555 274 2 1 2 1
"5063" "{flag=b'SF',wrong_fragment=[-Inf;0.5],dst_host_diff_srv_rate=(0.025;0.045]} => {labels=normal.}" 0.0118888888888889 1 0.0118888888888889 5.19780537106555 214 3 1 2 1
"774" "{=(74065;86235.5],dst_host_count=(13.5;254.5]} => {labels=normal.}" 0.0117777777777778 1 0.0117777777777778 5.19780537106555 212 2 1 1 1
"151" "{src_bytes=(1481;46851],hot=[-Inf;0.5]} => {labels=normal.}" 0.0107777777777778 1 0.0107777777777778 5.19780537106555 194 2 1 2 1
"2" "{src_bytes=(334.5;518]} => {labels=normal.}" 0.0101111111111111 1 0.0101111111111111 5.19780537106555 182 1 1 3 1
"47356" "{hot=[-Inf;0.5],logged_in=1,dst_host_count=(254.5; Inf]} => {labels=normal.}" 0.0443888888888889 0.99875 0.0444444444444444 5.19130811435172 799 3 0.5 1 0.999943467691786
"40818" "{flag=b'SF',dst_host_same_src_port_rate=(0.005;0.125],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0799444444444444 0.997919556171983 0.0801111111111111 5.18699162896208 1439 3 0.4 2 0.999773934667119
"38172" "{count=[-Inf;1.5],dst_host_srv_diff_host_rate=[-Inf;0.005],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0340555555555556 0.965354330708661 0.0352777777777778 5.01772392513887 613 3 0.0454545454545455 1 0.998588846240686
"0" "{} => {labels=back.}" 0.00433333333333333 0.00433333333333333 1 1 78 0 0.274647887323944 78 0.987166666666667
