"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"333" "{Cell_Size_Uniformity=[-Inf;1.5],Normal_Nucleoli=[-Inf;2.5]} => {Class=benign}" 0.535031847133758 1 0.535031847133758 1.52427184466019 336 2 1 336 1
"336" "{Single_Epi_Cell_Size=[-Inf;2.5],Bare_Nuclei=[-Inf;1.5]} => {Class=benign}" 0.515923566878981 1 0.515923566878981 1.52427184466019 324 2 1 37 1
"322" "{Cell_Shape_Uniformity=[-Inf;1.5],Normal_Nucleoli=[-Inf;2.5]} => {Class=benign}" 0.49203821656051 1 0.49203821656051 1.52427184466019 309 2 1 4 1
"330" "{Cell_Size_Uniformity=[-Inf;1.5],Bare_Nuclei=[-Inf;1.5]} => {Class=benign}" 0.485668789808917 1 0.485668789808917 1.52427184466019 305 2 1 1 1
"3188" "{Marginal_Adhesion=[-Inf;1.5],Single_Epi_Cell_Size=[-Inf;2.5],Normal_Nucleoli=[-Inf;2.5],Mitoses=[-Inf;1.5]} => {Class=benign}" 0.484076433121019 1 0.484076433121019 1.52427184466019 304 4 1 2 1
"1415" "{Marginal_Adhesion=[-Inf;1.5],Bare_Nuclei=[-Inf;1.5],Normal_Nucleoli=[-Inf;2.5]} => {Class=benign}" 0.464968152866242 1 0.464968152866242 1.52427184466019 292 3 1 3 1
"1401" "{Clump_Thickness=[-Inf;4.5],Single_Epi_Cell_Size=[-Inf;2.5],Normal_Nucleoli=[-Inf;2.5]} => {Class=benign}" 0.449044585987261 1 0.449044585987261 1.52427184466019 282 3 1 4 1
"326" "{Clump_Thickness=[-Inf;4.5],Marginal_Adhesion=[-Inf;1.5]} => {Class=benign}" 0.434713375796178 1 0.434713375796178 1.52427184466019 273 2 1 2 1
"1367" "{Bland_Chromatin=[-Inf;2.5],Normal_Nucleoli=[-Inf;2.5],Mitoses=[-Inf;1.5]} => {Class=benign}" 0.418789808917197 1 0.418789808917197 1.52427184466019 263 3 1 1 1
"317" "{Clump_Thickness=[-Inf;4.5],Cell_Shape_Uniformity=[-Inf;1.5]} => {Class=benign}" 0.414012738853503 1 0.414012738853503 1.52427184466019 260 2 1 1 1
"1360" "{Bare_Nuclei=[-Inf;1.5],Bland_Chromatin=[-Inf;2.5],Normal_Nucleoli=[-Inf;2.5]} => {Class=benign}" 0.386942675159236 1 0.386942675159236 1.52427184466019 243 3 1 1 1
"311" "{Cell_Size_Uniformity=[-Inf;1.5],Bland_Chromatin=[-Inf;2.5]} => {Class=benign}" 0.382165605095541 1 0.382165605095541 1.52427184466019 240 2 1 1 1
"3116" "{Marginal_Adhesion=[-Inf;1.5],Single_Epi_Cell_Size=[-Inf;2.5],Bland_Chromatin=[-Inf;2.5],Mitoses=[-Inf;1.5]} => {Class=benign}" 0.337579617834395 1 0.337579617834395 1.52427184466019 212 4 1 1 1
"1127" "{Single_Epi_Cell_Size=[-Inf;2.5],Bland_Chromatin=(2.5;3.5],Normal_Nucleoli=[-Inf;2.5]} => {Class=benign}" 0.165605095541401 1 0.165605095541401 1.52427184466019 104 3 1 1 1
"209" "{Clump_Thickness=(6.5; Inf],Cell_Size_Uniformity=(4.5; Inf]} => {Class=malignant}" 0.157643312101911 1 0.157643312101911 2.90740740740741 99 2 1 99 1
"227" "{Cell_Size_Uniformity=[-Inf;1.5],Bland_Chromatin=(2.5;3.5]} => {Class=benign}" 0.157643312101911 1 0.157643312101911 1.52427184466019 99 2 1 1 1
"1120" "{Marginal_Adhesion=[-Inf;1.5],Bare_Nuclei=[-Inf;1.5],Bland_Chromatin=(2.5;3.5]} => {Class=benign}" 0.136942675159236 1 0.136942675159236 1.52427184466019 86 3 1 1 1
"193" "{Cell_Size_Uniformity=(4.5; Inf],Mitoses=(1.5; Inf]} => {Class=malignant}" 0.125796178343949 1 0.125796178343949 2.90740740740741 79 2 1 29 1
"194" "{Cell_Shape_Uniformity=(4.5; Inf],Mitoses=(1.5; Inf]} => {Class=malignant}" 0.117834394904459 1 0.117834394904459 2.90740740740741 74 2 1 5 1
"1049" "{Clump_Thickness=(6.5; Inf],Cell_Shape_Uniformity=(4.5; Inf],Single_Epi_Cell_Size=(3.5; Inf]} => {Class=malignant}" 0.114649681528662 1 0.114649681528662 2.90740740740741 72 3 1 4 1
"1028" "{Clump_Thickness=(6.5; Inf],Cell_Shape_Uniformity=(4.5; Inf],Bare_Nuclei=(5.5; Inf]} => {Class=malignant}" 0.10828025477707 1 0.10828025477707 2.90740740740741 68 3 1 3 1
"1036" "{Clump_Thickness=(6.5; Inf],Cell_Shape_Uniformity=(4.5; Inf],Marginal_Adhesion=(3.5; Inf]} => {Class=malignant}" 0.105095541401274 1 0.105095541401274 2.90740740740741 66 3 1 1 1
"254" "{Clump_Thickness=(4.5;6.5],Bland_Chromatin=[-Inf;2.5]} => {Class=benign}" 0.0923566878980892 1 0.0923566878980892 1.52427184466019 58 2 1 1 1
"5" "{Normal_Nucleoli=(9.5; Inf]} => {Class=malignant}" 0.0875796178343949 1 0.0875796178343949 2.90740740740741 55 1 1 10 1
"2804" "{Cell_Shape_Uniformity=(4.5; Inf],Bare_Nuclei=(5.5; Inf],Bland_Chromatin=(3.5; Inf],Normal_Nucleoli=(2.5;9.5]} => {Class=malignant}" 0.0875796178343949 1 0.0875796178343949 2.90740740740741 55 4 1 15 1
"2800" "{Cell_Size_Uniformity=(4.5; Inf],Bare_Nuclei=(5.5; Inf],Bland_Chromatin=(3.5; Inf],Normal_Nucleoli=(2.5;9.5]} => {Class=malignant}" 0.0859872611464968 1 0.0859872611464968 2.90740740740741 54 4 1 1 1
"2793" "{Cell_Shape_Uniformity=(4.5; Inf],Marginal_Adhesion=(3.5; Inf],Bare_Nuclei=(5.5; Inf],Normal_Nucleoli=(2.5;9.5]} => {Class=malignant}" 0.0748407643312102 1 0.0748407643312102 2.90740740740741 47 4 1 1 1
"1034" "{Clump_Thickness=(6.5; Inf],Bare_Nuclei=(5.5; Inf],Mitoses=[-Inf;1.5]} => {Class=malignant}" 0.0700636942675159 1 0.0700636942675159 2.90740740740741 44 3 1 7 1
"952" "{Marginal_Adhesion=(1.5;3.5],Bare_Nuclei=[-Inf;1.5],Mitoses=[-Inf;1.5]} => {Class=benign}" 0.0684713375796178 1 0.0684713375796178 1.52427184466019 43 3 1 2 1
"2669" "{Clump_Thickness=(6.5; Inf],Single_Epi_Cell_Size=(3.5; Inf],Bland_Chromatin=(3.5; Inf],Mitoses=[-Inf;1.5]} => {Class=malignant}" 0.0589171974522293 1 0.0589171974522293 2.90740740740741 37 4 1 1 1
"2811" "{Bare_Nuclei=(5.5; Inf],Bland_Chromatin=(3.5; Inf],Normal_Nucleoli=(2.5;9.5],Mitoses=[-Inf;1.5]} => {Class=malignant}" 0.0589171974522293 1 0.0589171974522293 2.90740740740741 37 4 1 3 1
"175" "{Cell_Size_Uniformity=(4.5; Inf],Marginal_Adhesion=(1.5;3.5]} => {Class=malignant}" 0.054140127388535 1 0.054140127388535 2.90740740740741 34 2 1 2 1
"174" "{Marginal_Adhesion=(1.5;3.5],Bare_Nuclei=(5.5; Inf]} => {Class=malignant}" 0.0493630573248408 1 0.0493630573248408 2.90740740740741 31 2 1 4 1
"2797" "{Marginal_Adhesion=(3.5; Inf],Bare_Nuclei=(5.5; Inf],Normal_Nucleoli=(2.5;9.5],Mitoses=[-Inf;1.5]} => {Class=malignant}" 0.0477707006369427 1 0.0477707006369427 2.90740740740741 30 4 1 1 1
"68" "{Clump_Thickness=[-Inf;4.5],Cell_Shape_Uniformity=(1.5;2.5]} => {Class=benign}" 0.0461783439490446 1 0.0461783439490446 1.52427184466019 29 2 1 1 1
"982" "{Clump_Thickness=(4.5;6.5],Single_Epi_Cell_Size=(3.5; Inf],Mitoses=(1.5; Inf]} => {Class=malignant}" 0.035031847133758 1 0.035031847133758 2.90740740740741 22 3 1 1 1
"748" "{Cell_Size_Uniformity=(2.5;4.5],Bare_Nuclei=(5.5; Inf],Mitoses=[-Inf;1.5]} => {Class=malignant}" 0.0334394904458599 1 0.0334394904458599 2.90740740740741 21 3 1 1 1
"47" "{Clump_Thickness=(6.5; Inf],Bare_Nuclei=(3.76508972267;5.5]} => {Class=malignant}" 0.0318471337579618 1 0.0318471337579618 2.90740740740741 20 2 1 1 1
"428" "{Cell_Shape_Uniformity=(4.5; Inf],Bare_Nuclei=(3.76508972267;5.5],Bland_Chromatin=(3.5; Inf]} => {Class=malignant}" 0.0318471337579618 1 0.0318471337579618 2.90740740740741 20 3 1 2 1
"586" "{Cell_Shape_Uniformity=(4.5; Inf],Single_Epi_Cell_Size=(2.5;3.5],Bare_Nuclei=(5.5; Inf]} => {Class=malignant}" 0.0318471337579618 1 0.0318471337579618 2.90740740740741 20 3 1 2 1
