"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"5" "{xybar=[-Inf;2.5],x-ege=[-Inf;0.5]} => {class=L}" 0.0121673426301461 1 0.0121673426301461 26.2759124087591 219 2 1 219 1
"59" "{x2bar=[-Inf;0.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.011167287071504 1 0.011167287071504 26.5081001472754 201 3 1 201 1
"307" "{x2ybr=(5.5;6.5],x-ege=[-Inf;0.5],xegvy=(7.5;8.5],y-ege=[-Inf;0.5]} => {class=I}" 0.0105005833657425 1 0.0105005833657425 26.5081001472754 189 4 1 180 1
"6" "{high=[-Inf;8.5],xybar=[-Inf;2.5]} => {class=L}" 0.0149452747374854 0.996296296296296 0.0150008333796322 26.1785942146526 269 2 0.980392156862745 50 0.998463901689708
"161" "{x2ybr=(0.5;2.5],x-ege=(1.5;2.5],xegvy=(5.5;6.5]} => {class=A}" 0.0115006389243847 0.995192307692308 0.0115561975665315 25.2288258396533 207 3 0.995192307692308 207 0.9976717112922
"1" "{xybar=[-Inf;2.5]} => {class=L}" 0.015056392021779 0.992673992673993 0.0151675093060726 26.083414881955 271 1 0.666666666666667 2 0.996519721577726
"382" "{y-bar=(6.5;7.5],xybar=(6.5;7.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0157230957275404 0.986062717770035 0.0159453302961276 26.1386492741426 283 4 0.940298507462687 63 0.992465016146394
"146" "{y-bar=(9.5;10.5],x-ege=(0.5;1.5],xegvy=(10.5;11.5]} => {class=Y}" 0.0111117284293572 0.980392156862745 0.0113339629979443 24.9590925479103 200 3 0.980295566502463 199 0.990282685512368
"376" "{xybar=(6.5;7.5],x2ybr=(5.5;6.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0160564475804211 0.979661016949153 0.0163897994333019 25.9689523476698 289 4 0.75 6 0.98859649122807
"165" "{width=(3.5;7.5],y2bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0122784599144397 0.97787610619469 0.0125562531251736 24.7898479371806 221 3 0.953703703703704 103 0.985576923076923
"66" "{high=[-Inf;8.5],x2bar=[-Inf;0.5],x2ybr=(5.5;6.5]} => {class=I}" 0.0112784043557975 0.975961538461538 0.0115561975665315 25.8708862014274 203 3 0.444444444444444 4 0.98170246618934
"174" "{x2ybr=(0.5;2.5],xy2br=(7.5;8.5],x-ege=(1.5;2.5]} => {class=A}" 0.0113895216400911 0.971563981042654 0.0117228734929718 24.6298311194179 205 3 0.928571428571429 78 0.978374347501864
"170" "{x2bar=(1.5;2.5],x2ybr=(0.5;2.5],x-ege=(1.5;2.5]} => {class=A}" 0.0106672592921829 0.96 0.0111117284293572 24.336676056338 192 3 0.384615384615385 5 0.972673559822747
"381" "{x-bar=(6.5;7.5],y-bar=(6.5;7.5],xybar=(6.5;7.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0160008889382743 0.956810631229236 0.0167231512861826 25.3632320346024 288 4 0.352941176470588 6 0.964989059080963
"375" "{x-bar=(6.5;7.5],xybar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0165564753597422 0.955128205128205 0.0173342963497972 25.3186341150259 298 4 1 4 0.965090909090909
"166" "{high=[-Inf;8.5],y2bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0132785154730818 0.952191235059761 0.0139452191788433 24.1387183659727 239 3 0.533333333333333 8 0.960431654676259
"384" "{y-bar=(6.5;7.5],xybar=(6.5;7.5],x-ege=[-Inf;0.5],yegvx=(7.5;8.5]} => {class=I}" 0.0161675648647147 0.941747572815534 0.0171676204233569 24.9639389736477 291 4 0.117647058823529 2 0.950248756218905
"190" "{high=[-Inf;8.5],x-ege=(7.5;9.5],xegvy=(5.5;6.5]} => {class=M}" 0.0105005833657425 0.940298507462687 0.011167287071504 23.7369324485567 189 3 0.940298507462687 189 0.949004975124378
"44" "{x-ege=(7.5;9.5],xegvy=(5.5;6.5]} => {class=M}" 0.0106117006500361 0.927184466019418 0.0114450802822379 23.4058810713654 191 2 0.4 2 0.947303161810291
"176" "{high=[-Inf;8.5],x2ybr=(0.5;2.5],x-ege=(1.5;2.5]} => {class=A}" 0.0184454691927329 0.922222222222222 0.0200011111728429 23.3789827856025 332 3 0.380952380952381 8 0.940024479804162
"154" "{x-ege=(0.5;1.5],xegvy=(10.5;11.5],yegvx=(7.5;8.5]} => {class=Y}" 0.010111672870715 0.90547263681592 0.011167287071504 23.0517708487267 182 3 0.707692307692308 46 0.931135962330783
"378" "{xybar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5],yegvx=(7.5;8.5]} => {class=I}" 0.0168342685704761 0.904477611940299 0.0186121451191733 23.9759831182819 303 4 0.125 2 0.923615160349854
"8" "{xy2br=[-Inf;3.5],xegvy=(9.5;10.5]} => {class=P}" 0.0111117284293572 0.888888888888889 0.0125006944830268 22.1287843860458 200 2 0.888888888888889 200 0.919587628865979
"153" "{xy2br=(7.5;8.5],x-ege=(0.5;1.5],xegvy=(10.5;11.5]} => {class=Y}" 0.010389466081449 0.886255924170616 0.0117228734929718 22.5625465051583 187 3 0.263157894736842 5 0.913221031138336
"240" "{x-box=(0.5;1.5],x2ybr=(5.5;6.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0117228734929718 0.87551867219917 0.0133896327573754 23.2083366434652 211 4 0.318181818181818 14 0.900149775336994
"239" "{x-box=(0.5;1.5],x-bar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0123340185565865 0.870588235294118 0.0141674537474304 23.0776401282162 222 4 1 2 0.900249376558603
"337" "{onpix=[-Inf;1.5],x2ybr=(5.5;6.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0170009444969165 0.857142857142857 0.0198344352464026 22.7212286976646 306 4 0.0454545454545455 1 0.890971879625062
"336" "{onpix=[-Inf;1.5],x-bar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0179454414134119 0.854497354497355 0.0210011667314851 22.6511014485978 323 4 0.5 2 0.890201870999508
"343" "{onpix=[-Inf;1.5],y-bar=(6.5;7.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0161675648647147 0.836206896551724 0.0193344074670815 22.1662561576355 291 4 0.125 1 0.887199607650809
"138" "{high=[-Inf;8.5],x2ybr=(0.5;2.5],x-ege=[-Inf;0.5]} => {class=L}" 0.0134451913995222 0.825938566552901 0.0162786821490083 21.7022894297601 242 3 0.721311475409836 132 0.873537353735374
"29" "{x2ybr=(0.5;2.5],x-ege=[-Inf;0.5]} => {class=L}" 0.013500750041669 0.823728813559322 0.0163897994333018 21.6442261536558 243 2 0.5 1 0.873201438848921
"147" "{y-bar=(9.5;10.5],xy2br=(7.5;8.5],xegvy=(10.5;11.5]} => {class=Y}" 0.0102783487971554 0.807860262008734 0.012722929051614 20.5667282261601 185 3 0.476190476190476 40 0.858752166377816
"205" "{onpix=(1.5;2.5],x-ege=(2.5;3.5],xegvy=(8.5;9.5]} => {class=U}" 0.0101672315128618 0.802631578947368 0.0126673704094672 19.7357456140351 183 3 0.802631578947368 183 0.853706624605678
"531" "{width=(3.5;7.5],high=[-Inf;8.5],x-ege=(1.5;2.5],xegvy=(5.5;6.5]} => {class=A}" 0.0103339074393022 0.801724137931034 0.0128896049780543 20.3242714910151 186 4 0.150943396226415 8 0.839320200849749
"521" "{width=(3.5;7.5],high=[-Inf;8.5],x2ybr=(0.5;2.5],xy2br=(7.5;8.5]} => {class=A}" 0.0116117562086783 0.797709923664122 0.0145563642424579 20.2225083324374 209 4 0.363636363636364 24 0.827495291902071
"321" "{y2bar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5],xegvy=(7.5;8.5]} => {class=I}" 0.0100561142285683 0.797356828193833 0.0126118117673204 21.136414654876 181 4 0.162790697674419 7 0.816901408450704
"2" "{xy2br=[-Inf;3.5]} => {class=P}" 0.0141674537474304 0.794392523364486 0.0178343241291183 19.776308475847 255 1 0.593023255813954 51 0.809985632183908
"178" "{width=(3.5;7.5],x2ybr=(0.5;2.5],xy2br=(7.5;8.5]} => {class=A}" 0.011667314850825 0.792452830188679 0.0147230401688983 20.0892373106564 210 3 0.333333333333333 1 0.809472551130248
"60" "{x-bar=(6.5;7.5],x2bar=[-Inf;0.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0100005555864215 0.789473684210526 0.0126673704094672 20.9274474846911 180 3 0.0652173913043478 3 0.797387927991528
"328" "{onpix=[-Inf;1.5],y-bar=(6.5;7.5],xybar=(6.5;7.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0138341018945497 0.787974683544304 0.0175565309183844 20.88771182491 249 4 0.0217391304347826 1 0.784994789857589
"179" "{high=[-Inf;8.5],x2ybr=(0.5;2.5],xy2br=(7.5;8.5]} => {class=A}" 0.015056392021779 0.785507246376812 0.0191677315406411 19.9131618697693 271 3 0.703703703703704 19 0.784239504473503
"56" "{high=[-Inf;8.5],y-bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0105005833657425 0.784232365145228 0.0133896327573754 19.880842732745 189 3 0.763157894736842 29 0.783967391304348
"99" "{y2bar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.011167287071504 0.782101167315175 0.014278571031724 20.7320160684917 201 3 0.461538461538462 6 0.782549881636794
"11" "{y-bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0105561420078893 0.775510204081633 0.0136118673259626 19.6597298074159 190 2 0.25 1 0.781830462681526
"100" "{y2bar=(6.5;7.5],x-ege=[-Inf;0.5],xegvy=(7.5;8.5]} => {class=I}" 0.0113339629979443 0.772727272727273 0.0146674815267515 20.4835319319855 204 3 0.611111111111111 22 0.77977977977978
"62" "{x2bar=[-Inf;0.5],x-ege=[-Inf;0.5],xegvy=(7.5;8.5]} => {class=I}" 0.01244513584088 0.749163879598662 0.016612034001889 19.8589111471227 224 3 0.25 11 0.772114436040776
"172" "{high=[-Inf;8.5],x2bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0155564198011001 0.74468085106383 0.0208900494471915 18.8781839976026 280 3 0.35 21 0.763947113834247
"38" "{x2bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0156675370853936 0.742105263157895 0.0211122840157787 18.8128910303929 282 2 0.5 1 0.763776990009668
"34" "{x-ege=(0.5;1.5],xegvy=(10.5;11.5]} => {class=Y}" 0.0172231790655036 0.739856801909308 0.0232790710595033 18.8354774788764 310 2 0.487603305785124 59 0.753411910669975
"140" "{width=(3.5;7.5],xegvy=(9.5;10.5],y-ege=(0.5;1.5]} => {class=V}" 0.0106117006500361 0.734615384615385 0.0144452469581643 19.2185207960644 191 3 0.749019607843137 191 0.753089968381719
