"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"5" "{xybar=[-Inf;2.5],x-ege=[-Inf;0.5]} => {class=L}" 0.0122866514705065 1 0.0122866514705065 26.296783625731 221 2 1 221 1
"58" "{x2bar=[-Inf;0.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0108411630622116 1 0.0108411630622116 26.4904270986745 195 3 1 195 1
"294" "{x2ybr=(5.5;6.5],x-ege=[-Inf;0.5],xegvy=(7.5;8.5],y-ege=[-Inf;0.5]} => {class=I}" 0.0102296102740868 1 0.0102296102740868 26.4904270986745 184 4 1 175 1
"1" "{xybar=[-Inf;2.5]} => {class=L}" 0.0150664368710736 0.996323529411765 0.0151220325790849 26.2001042741658 271 1 0.980392156862745 50 0.998442367601246
"154" "{x2ybr=(0.5;2.5],x-ege=(1.5;2.5],xegvy=(5.5;6.5]} => {class=A}" 0.0111747373102796 0.990147783251232 0.0112859287263023 25.0842087004787 201 3 0.990147783251232 201 0.996449704142012
"360" "{y-bar=(6.5;7.5],xybar=(6.5;7.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0148996497470395 0.985294117647059 0.0151220325790849 26.1008619942822 268 4 0.933333333333333 56 0.992265193370166
"138" "{y-bar=(9.5;10.5],x-ege=(0.5;1.5],xegvy=(10.5;11.5]} => {class=Y}" 0.0108967587702229 0.98 0.0111191416022683 24.9324752475247 196 3 0.979899497487437 195 0.990036231884058
"354" "{xybar=(6.5;7.5],x2ybr=(5.5;6.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0152332239951076 0.978571428571429 0.0155667982431756 25.9227750894172 274 4 0.75 6 0.988309352517986
"158" "{width=(3.5;7.5],y2bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0116195029743704 0.976635514018692 0.0118974815144271 24.7418915361327 209 3 0.948979591836735 93 0.985123966942149
"63" "{high=[-Inf;8.5],x2bar=[-Inf;0.5],x2ybr=(5.5;6.5]} => {class=I}" 0.0109523544782343 0.975247524752475 0.011230333018291 25.8347234576182 197 3 0.444444444444444 4 0.981132075471698
