"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"436" "{preg=[-Inf;6.5],plas=[-Inf;101.5],mass=[-Inf;27.85]} => {class=tested_negative}" 0.111432706222865 1 0.111432706222865 1.53555555555556 77 3 1 77 1
"433" "{plas=[-Inf;101.5],insu=[-Inf;14.5],mass=[-Inf;27.85]} => {class=tested_negative}" 0.060781476121563 1 0.060781476121563 1.53555555555556 42 3 1 5 1
"293" "{plas=(101.5;123.5],insu=(143; Inf],age=[-Inf;28.5]} => {class=tested_negative}" 0.0289435600578871 1 0.0289435600578871 1.53555555555556 20 3 1 20 1
"1082" "{plas=(101.5;123.5],insu=[-Inf;14.5],mass=[-Inf;27.85],age=[-Inf;28.5]} => {class=tested_negative}" 0.0274963820549928 1 0.0274963820549928 1.53555555555556 19 4 1 19 1
"202" "{plas=[-Inf;101.5],insu=(14.5;87.5],age=(28.5; Inf]} => {class=tested_negative}" 0.0231548480463097 1 0.0231548480463097 1.53555555555556 16 3 1 13 1
"233" "{preg=(6.5; Inf],plas=(154.5; Inf],insu=(143; Inf]} => {class=tested_positive}" 0.020260492040521 1 0.020260492040521 2.86721991701245 14 3 1 14 1
"299" "{insu=(143; Inf],mass=[-Inf;27.85],age=[-Inf;28.5]} => {class=tested_negative}" 0.0188133140376266 1 0.0188133140376266 1.53555555555556 13 3 1 8 1
"284" "{plas=(123.5;154.5],insu=(143; Inf],mass=[-Inf;27.85]} => {class=tested_negative}" 0.0130246020260492 1 0.0130246020260492 1.53555555555556 9 3 1 3 1
"777" "{plas=(154.5; Inf],insu=[-Inf;14.5],mass=(27.85; Inf],age=[-Inf;28.5]} => {class=tested_positive}" 0.0115774240231548 1 0.0115774240231548 2.86721991701245 8 4 1 8 1
"151" "{plas=(101.5;123.5],insu=(87.5;143],mass=[-Inf;27.85]} => {class=tested_negative}" 0.0101302460202605 1 0.0101302460202605 1.53555555555556 7 3 1 7 1
"440" "{plas=[-Inf;101.5],insu=[-Inf;14.5],age=[-Inf;28.5]} => {class=tested_negative}" 0.0752532561505065 0.981132075471698 0.0767004341534009 1.50658280922432 52 3 0.956521739130435 22 0.99492385786802
"209" "{preg=[-Inf;6.5],insu=(14.5;87.5],mass=[-Inf;27.85]} => {class=tested_negative}" 0.0564399421128799 0.975 0.0578871201157742 1.49716666666667 39 3 0.857142857142857 6 0.990196078431373
"34" "{plas=[-Inf;101.5],insu=(14.5;87.5]} => {class=tested_negative}" 0.105643994211288 0.973333333333333 0.108538350217077 1.49460740740741 73 2 0.931034482758621 27 0.982832618025751
"243" "{preg=(6.5; Inf],plas=(154.5; Inf],mass=(27.85; Inf]} => {class=tested_positive}" 0.0419681620839363 0.966666666666667 0.0434153400868307 2.7716459197787 29 3 0.941176470588235 16 0.98
"1084" "{preg=[-Inf;6.5],plas=(101.5;123.5],insu=[-Inf;14.5],mass=[-Inf;27.85]} => {class=tested_negative}" 0.0419681620839363 0.966666666666667 0.0434153400868307 1.48437037037037 29 4 0.916666666666667 11 0.977099236641221
"467" "{insu=[-Inf;14.5],mass=[-Inf;27.85],age=[-Inf;28.5]} => {class=tested_negative}" 0.0795947901591896 0.964912280701754 0.0824891461649783 1.48167641325536 55 3 0.75 6 0.97037037037037
"103" "{mass=[-Inf;27.85],age=[-Inf;28.5]} => {class=tested_negative}" 0.167872648335745 0.958677685950413 0.175108538350217 1.4721028466483 116 2 0.666666666666667 4 0.963768115942029
"95" "{plas=[-Inf;101.5],age=[-Inf;28.5]} => {class=tested_negative}" 0.186685962373372 0.955555555555556 0.195369030390738 1.46730864197531 129 2 0.823529411764706 14 0.955631399317406
