"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"5" "{xybar=[-Inf;2.5],x-ege=[-Inf;0.5]} => {class=L}" 0.0124513618677043 1 0.0124513618677043 26.2627737226277 224 2 1 224 1
"6" "{width=(1.5;4.5],xybar=[-Inf;2.5]} => {class=L}" 0.0111172873818788 1 0.0111172873818788 26.2627737226277 200 2 1 33 1
"282" "{x2ybr=(5.5;6.5],x-ege=[-Inf;0.5],xegvy=(7.5;8.5],y-ege=[-Inf;0.5]} => {class=I}" 0.0106725958866037 1 0.0106725958866037 26.4948453608247 192 4 1 192 1
"61" "{x2bar=[-Inf;0.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0103946637020567 1 0.0103946637020567 26.4948453608247 187 3 1 178 1
"7" "{high=[-Inf;8.5],xybar=[-Inf;2.5]} => {class=L}" 0.0150639244024458 0.996323529411765 0.0151195108393552 26.166219407471 271 2 0.9375 15 0.998444790046656
"1" "{xybar=[-Inf;2.5]} => {class=L}" 0.015230683713174 0.992753623188406 0.0153418565869928 26.0724637681159 274 1 0.666666666666667 2 0.996904024767802
"149" "{x2ybr=(0.5;2.5],x-ege=(1.5;2.5],xegvy=(5.5;6.5]} => {class=A}" 0.011561978877154 0.990476190476191 0.0116731517509728 25.0967136150235 208 3 0.990476190476191 208 0.995327102803738
"342" "{y-bar=(6.5;7.5],xybar=(6.5;7.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0151195108393552 0.985507246376812 0.0153418565869928 26.1108620947258 272 4 0.935483870967742 58 0.991285403050109
"336" "{xybar=(6.5;7.5],x2ybr=(5.5;6.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.015508615897721 0.982394366197183 0.0157865480822679 26.0283868157398 279 4 0.875 7 0.990280777537797
"66" "{high=[-Inf;8.5],x2bar=[-Inf;0.5],x2ybr=(5.5;6.5]} => {class=I}" 0.0105058365758755 0.979274611398964 0.0107281823235131 25.9457293947973 189 3 0.5 4 0.986081370449679
"139" "{y-bar=(9.5;10.5],x-ege=(0.5;1.5],xegvy=(10.5;11.5]} => {class=Y}" 0.0105614230127849 0.974358974358974 0.0108393551973319 24.7930946940848 190 3 0.974226804123711 189 0.984042553191489
"156" "{x2bar=(1.5;2.5],x2ybr=(0.5;2.5],x-ege=(1.5;2.5]} => {class=A}" 0.0108949416342412 0.96551724137931 0.011284046692607 24.4643030597377 196 3 0.898550724637681 62 0.979114452798663
"159" "{x2ybr=(0.5;2.5],xy2br=(7.5;8.5],x-ege=(1.5;2.5]} => {class=A}" 0.0111728738187882 0.961722488038278 0.0116175653140634 24.3681514926882 201 3 0.862745098039216 44 0.974358974358974
"335" "{x-bar=(6.5;7.5],xybar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0159533073929961 0.959866220735786 0.0166203446359088 25.4315070854739 287 4 0.473684210526316 9 0.966850828729282
"152" "{high=[-Inf;8.5],y2bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0128960533629794 0.954732510288066 0.0135075041689828 24.1910392395525 232 3 0.882978723404255 83 0.961058045554739
"344" "{y-bar=(6.5;7.5],xybar=(6.5;7.5],x-ege=[-Inf;0.5],yegvx=(7.5;8.5]} => {class=I}" 0.015508615897721 0.939393939393939 0.0165091717620901 24.8890971571384 279 4 0.117647058823529 2 0.950653120464441
"171" "{high=[-Inf;8.5],x-ege=(7.5;9.5],xegvy=(5.5;6.5]} => {class=M}" 0.0105058365758755 0.931034482758621 0.011284046692607 23.4913188567007 189 3 0.931034482758621 189 0.948134092346616
"160" "{high=[-Inf;8.5],x2ybr=(0.5;2.5],x-ege=(1.5;2.5]} => {class=A}" 0.0182879377431907 0.924157303370786 0.0197887715397443 23.4163237854091 329 3 0.45 9 0.941911305434104
"44" "{x-ege=(7.5;9.5],xegvy=(5.5;6.5]} => {class=M}" 0.0106170094496943 0.918269230769231 0.011561978877154 23.1692334663934 191 2 0.4 2 0.940224159402242
"338" "{xybar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5],yegvx=(7.5;8.5]} => {class=I}" 0.0163424124513619 0.901840490797546 0.0181211784324625 23.8941243438113 294 4 0.210526315789474 4 0.931692307692308
"144" "{xy2br=(7.5;8.5],x-ege=(0.5;1.5],xegvy=(10.5;11.5]} => {class=Y}" 0.0102279043913285 0.897560975609756 0.0113952195664258 22.8389277952185 184 3 0.671875 43 0.921847246891652
"9" "{xy2br=[-Inf;3.5],xegvy=(9.5;10.5]} => {class=P}" 0.0107837687604225 0.881818181818182 0.0122290161200667 21.9721732561068 194 2 0.881818181818182 194 0.917234154007334
"216" "{x-box=(0.5;1.5],x2ybr=(5.5;6.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0114508060033352 0.88034188034188 0.0130072262367982 23.3245219843158 206 4 0.348837209302326 15 0.904713114754098
"215" "{x-box=(0.5;1.5],x-bar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0120066703724291 0.870967741935484 0.0137854363535297 23.0761556368474 216 4 1 2 0.904810644831116
"314" "{onpix=[-Inf;1.5],x2ybr=(5.5;6.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0168426903835464 0.865714285714286 0.0194552529182879 22.9369661266568 303 4 0.05 1 0.896149949341439
"313" "{onpix=[-Inf;1.5],x-bar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0177320733740967 0.859838274932615 0.0206225680933852 22.7812821296579 319 4 0.5 2 0.895348837209302
"222" "{x-box=(0.5;1.5],y-bar=(6.5;7.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0107281823235131 0.853982300884956 0.0125625347415231 22.6261290028282 193 4 0.166666666666667 1 0.893145161290323
"320" "{onpix=[-Inf;1.5],y-bar=(6.5;7.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0161200667037243 0.840579710144927 0.019177320733741 22.2710294337367 290 4 0.25 1 0.891851106639839
