"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"39219" "{attribute_12=[-Inf;0.22505],attribute_21=[-Inf;0.63745],attribute_49=[-Inf;0.04525]} => {Class=Rock}" 0.180851063829787 1 0.180851063829787 2.13636363636364 34 3 1 34 1
"34771" "{attribute_11=[-Inf;0.19825],attribute_21=[-Inf;0.63745],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.170212765957447 1 0.170212765957447 2.13636363636364 32 3 1 5 1
"36601" "{attribute_12=[-Inf;0.22505],attribute_21=[-Inf;0.63745],attribute_46=[-Inf;0.09815]} => {Class=Rock}" 0.164893617021277 1 0.164893617021277 2.13636363636364 31 3 1 3 1
"41268" "{attribute_10=[-Inf;0.16315],attribute_21=[-Inf;0.63745],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.164893617021277 1 0.164893617021277 2.13636363636364 31 3 1 2 1
"38991" "{attribute_12=[-Inf;0.22505],attribute_21=[-Inf;0.63745],attribute_51=[-Inf;0.01285]} => {Class=Rock}" 0.159574468085106 1 0.159574468085106 2.13636363636364 30 3 1 3 1
"19486" "{attribute_13=[-Inf;0.2059],attribute_36=(0.5047; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.143617021276596 1 0.143617021276596 2.13636363636364 27 3 1 8 1
"25330" "{attribute_35=[-Inf;0.2208],attribute_48=(0.07585; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}" 0.143617021276596 1 0.143617021276596 1.88 27 3 1 27 1
"27527" "{attribute_8=[-Inf;0.105],attribute_13=[-Inf;0.2059],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.143617021276596 1 0.143617021276596 2.13636363636364 27 3 1 4 1
"30614" "{attribute_4=(0.052; Inf],attribute_36=[-Inf;0.5047],attribute_46=(0.09815; Inf]} => {Class=Mine}" 0.143617021276596 1 0.143617021276596 1.88 27 3 1 19 1
"32442" "{attribute_21=[-Inf;0.63745],attribute_49=[-Inf;0.04525],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.138297872340426 1 0.138297872340426 2.13636363636364 26 3 1 4 1
"19417" "{attribute_9=[-Inf;0.1164],attribute_36=(0.5047; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.127659574468085 1 0.127659574468085 2.13636363636364 24 3 1 3 1
"336" "{attribute_9=(0.1164; Inf],attribute_45=(0.38545; Inf]} => {Class=Mine}" 0.122340425531915 1 0.122340425531915 1.88 23 2 1 15 1
"17370" "{attribute_8=[-Inf;0.105],attribute_47=[-Inf;0.06235],attribute_54=[-Inf;0.0225]} => {Class=Rock}" 0.122340425531915 1 0.122340425531915 2.13636363636364 23 3 1 1 1
"17587" "{attribute_4=[-Inf;0.052],attribute_21=[-Inf;0.63745],attribute_47=[-Inf;0.06235]} => {Class=Rock}" 0.122340425531915 1 0.122340425531915 2.13636363636364 23 3 1 1 1
