"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"9" "{petallength=[-Inf;2.45]} => {class=Iris-setosa}" 0.333333333333333 1 0.333333333333333 3 45 1 1 45 1
"39" "{sepallength=(6.15; Inf],petalwidth=(1.75; Inf]} => {class=Iris-virginica}" 0.244444444444444 1 0.244444444444444 3 33 2 1 33 1
"3" "{petallength=(5.15; Inf]} => {class=Iris-virginica}" 0.237037037037037 1 0.237037037037037 3 32 1 1 2 1
"29" "{sepallength=(5.55;6.15],petallength=(2.45;4.75]} => {class=Iris-versicolor}" 0.140740740740741 1 0.140740740740741 3 19 2 1 19 1
"35" "{sepallength=(6.15; Inf],petallength=(2.45;4.75]} => {class=Iris-versicolor}" 0.0740740740740741 1 0.0740740740740741 3 10 2 1 10 1
"6" "{petalwidth=(1.75; Inf]} => {class=Iris-virginica}" 0.296296296296296 0.975609756097561 0.303703703703704 2.92682926829268 40 1 0.875 7 0.991452991452991
"5" "{petallength=(2.45;4.75]} => {class=Iris-versicolor}" 0.288888888888889 0.975 0.296296296296296 2.925 39 1 0.909090909090909 10 0.984375
"31" "{sepallength=(5.55;6.15],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}" 0.148148148148148 0.909090909090909 0.162962962962963 2.72727272727273 20 2 0.5 1 0.976923076923077
"7" "{petalwidth=(0.8;1.75]} => {class=Iris-versicolor}" 0.325925925925926 0.897959183673469 0.362962962962963 2.69387755102041 44 1 0.8 4 NA
"0" "{} => {class=Iris-versicolor}" 0.333333333333333 0.333333333333333 1 1 45 0 NA NA 0.97037037037037
