"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"68" "{plas=[-Inf;99.5],mass=[-Inf;27.35]} => {class=tested_negative}" 0.0926193921852388 1 0.0926193921852388 1.53555555555556 64 2 1 64 1
"282" "{plas=(99.5;123.5],insu=(14.5;121],pedi=[-Inf;0.5275]} => {class=tested_negative}" 0.0593342981186686 1 0.0593342981186686 1.53555555555556 41 3 1 41 1
"140" "{preg=(6.5; Inf],plas=(154.5; Inf],insu=(121; Inf]} => {class=tested_positive}" 0.0217076700434153 1 0.0217076700434153 2.86721991701245 15 3 1 15 1
"378" "{insu=(121; Inf],mass=[-Inf;27.35],age=[-Inf;30.5]} => {class=tested_negative}" 0.020260492040521 1 0.020260492040521 1.53555555555556 14 3 1 13 1
"652" "{plas=(154.5; Inf],mass=(27.35; Inf],pedi=(0.5275; Inf],age=[-Inf;30.5]} => {class=tested_positive}" 0.020260492040521 1 0.020260492040521 2.86721991701245 14 4 1 14 1
"1175" "{preg=[-Inf;6.5],insu=[-Inf;14.5],mass=[-Inf;27.35],pedi=(0.5275; Inf]} => {class=tested_negative}" 0.0188133140376266 1 0.0188133140376266 1.53555555555556 13 4 1 7 1
"595" "{preg=(6.5; Inf],plas=(154.5; Inf],mass=(27.35; Inf],pedi=(0.5275; Inf]} => {class=tested_positive}" 0.0173661360347323 1 0.0173661360347323 2.86721991701245 12 4 1 3 1
"797" "{preg=(6.5; Inf],plas=(99.5;123.5],mass=(27.35; Inf],pedi=(0.5275; Inf]} => {class=tested_positive}" 0.0159189580318379 1 0.0159189580318379 2.86721991701245 11 4 1 11 1
"677" "{plas=(154.5; Inf],insu=[-Inf;14.5],mass=(27.35; Inf],age=[-Inf;30.5]} => {class=tested_positive}" 0.0144717800289436 1 0.0144717800289436 2.86721991701245 10 4 1 5 1
"748" "{preg=(6.5; Inf],plas=(99.5;123.5],mass=[-Inf;27.35],age=(30.5; Inf]} => {class=tested_negative}" 0.0144717800289436 1 0.0144717800289436 1.53555555555556 10 4 1 9 1
"313" "{plas=(123.5;154.5],insu=(121; Inf],mass=[-Inf;27.35]} => {class=tested_negative}" 0.0130246020260492 1 0.0130246020260492 1.53555555555556 9 3 1 3 1
"893" "{preg=[-Inf;6.5],plas=[-Inf;99.5],insu=(14.5;121],age=(30.5; Inf]} => {class=tested_negative}" 0.0130246020260492 1 0.0130246020260492 1.53555555555556 9 4 1 6 1
"1145" "{plas=(99.5;123.5],mass=[-Inf;27.35],pedi=(0.5275; Inf],age=(30.5; Inf]} => {class=tested_negative}" 0.0130246020260492 1 0.0130246020260492 1.53555555555556 9 4 1 2 1
"1219" "{plas=[-Inf;99.5],insu=[-Inf;14.5],pedi=(0.5275; Inf],age=[-Inf;30.5]} => {class=tested_negative}" 0.0130246020260492 1 0.0130246020260492 1.53555555555556 9 4 1 6 1
"1195" "{preg=[-Inf;6.5],insu=[-Inf;14.5],mass=[-Inf;27.35],age=[-Inf;30.5]} => {class=tested_negative}" 0.0752532561505065 0.981132075471698 0.0767004341534009 1.50658280922432 52 4 0.961538461538462 25 0.995555555555556
"430" "{plas=[-Inf;99.5],insu=[-Inf;14.5],age=[-Inf;30.5]} => {class=tested_negative}" 0.0680173661360347 0.979166666666667 0.0694645441389291 1.50356481481481 47 3 0.941176470588235 16 0.991735537190083
"1162" "{preg=[-Inf;6.5],plas=(99.5;123.5],mass=[-Inf;27.35],age=[-Inf;30.5]} => {class=tested_negative}" 0.0578871201157742 0.975609756097561 0.0593342981186686 1.49810298102981 40 4 0.75 3 0.98780487804878
"1165" "{preg=[-Inf;6.5],plas=(99.5;123.5],mass=[-Inf;27.35],pedi=[-Inf;0.5275]} => {class=tested_negative}" 0.0477568740955137 0.970588235294118 0.0492040520984081 1.49039215686274 33 4 0.5 1 0.983870967741935
"1204" "{preg=[-Inf;6.5],mass=[-Inf;27.35],pedi=[-Inf;0.5275],age=[-Inf;30.5]} => {class=tested_negative}" 0.127351664254703 0.967032967032967 0.131693198263386 1.48493284493284 88 4 0.6 3 0.976284584980237
"889" "{preg=[-Inf;6.5],plas=[-Inf;99.5],insu=(14.5;121],pedi=(0.5275; Inf]} => {class=tested_negative}" 0.0361794500723589 0.961538461538462 0.0376266280752533 1.47649572649573 25 4 0.933333333333333 14 0.973880597014925
"436" "{plas=[-Inf;99.5],pedi=[-Inf;0.5275],age=[-Inf;30.5]} => {class=tested_negative}" 0.124457308248915 0.955555555555556 0.130246020260492 1.46730864197531 86 3 0.896551724137931 26 0.966329966329966
"267" "{insu=(14.5;121],mass=[-Inf;27.35],pedi=[-Inf;0.5275]} => {class=tested_negative}" 0.0578871201157742 0.952380952380952 0.060781476121563 1.46243386243386 40 3 1 3 0.966666666666667
"1293" "{plas=(99.5;123.5],insu=(121; Inf],pedi=[-Inf;0.5275],age=[-Inf;30.5]} => {class=tested_negative}" 0.0274963820549928 0.95 0.0289435600578871 1.45877777777778 19 4 0.947368421052632 18 0.96551724137931
"74" "{mass=[-Inf;27.35],age=[-Inf;30.5]} => {class=tested_negative}" 0.157742402315485 0.947826086956522 0.166425470332851 1.45543961352657 109 2 0.333333333333333 1 0.959627329192547
