"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"81" "{srv_count=(330.5; Inf]} => {labels=smurf.}" 0.573888888888889 1 0.573888888888889 1.74047573003288 10330 1 1 10330 1
"3150" "{service=b'ecr_i',src_bytes=(1030;1035]} => {labels=smurf.}" 0.464166666666667 1 0.464166666666667 1.74047573003288 8355 2 1 11 1
"2961" "{src_bytes=[-Inf;0.5],diff_srv_rate=(0.035;0.185]} => {labels=neptune.}" 0.214166666666667 1 0.214166666666667 4.63201235203294 3855 2 1 3855 1
"2612" "{flag=b'S0',dst_host_serror_rate=(0.97; Inf]} => {labels=neptune.}" 0.175111111111111 1 0.175111111111111 4.63201235203294 3152 2 1 31 1
"48979" "{service=b'http',hot=[-Inf;0.5],dst_host_same_srv_rate=(0.995; Inf]} => {labels=normal.}" 0.115722222222222 1 0.115722222222222 5.19780537106555 2083 3 1 2083 1
"58" "{=(397021;449781.5]} => {labels=smurf.}" 0.110388888888889 1 0.110388888888889 1.74047573003288 1987 1 1 1 1
"49009" "{service=b'http',flag=b'SF',num_compromised=[-Inf;0.5]} => {labels=normal.}" 0.110333333333333 1 0.110333333333333 5.19780537106555 1986 3 1 89 1
"2541" "{src_bytes=(28.5;333.5],dst_host_srv_count=(254.5; Inf]} => {labels=normal.}" 0.0930555555555556 1 0.0930555555555556 5.19780537106555 1675 2 1 42 1
"47164" "{src_bytes=(28.5;333.5],dst_bytes=(2;2189.5],num_failed_logins=0} => {labels=normal.}" 0.0882222222222222 1 0.0882222222222222 5.19780537106555 1588 3 1 516 1
"47297" "{protocol_type=b'tcp',dst_bytes=(2;2189.5],num_failed_logins=0} => {labels=normal.}" 0.0847222222222222 1 0.0847222222222222 5.19780537106555 1525 3 1 369 1
"39721" "{wrong_fragment=[-Inf;0.5],diff_srv_rate=[-Inf;0.005],dst_host_srv_diff_host_rate=(0.005;0.065]} => {labels=normal.}" 0.0822777777777778 1 0.0822777777777778 5.19780537106555 1481 3 1 81 1
"39815" "{wrong_fragment=[-Inf;0.5],serror_rate=[-Inf;0.005],dst_host_srv_diff_host_rate=(0.005;0.065]} => {labels=normal.}" 0.0821666666666667 1 0.0821666666666667 5.19780537106555 1479 3 1 5 1
"49978" "{src_bytes=(28.5;333.5],num_failed_logins=0,dst_host_srv_diff_host_rate=[-Inf;0.005]} => {labels=normal.}" 0.0791111111111111 1 0.0791111111111111 5.19780537106555 1424 3 1 191 1
"41553" "{hot=[-Inf;0.5],logged_in=1,dst_host_same_src_port_rate=(0.005;0.125]} => {labels=normal.}" 0.0721111111111111 1 0.0721111111111111 5.19780537106555 1298 3 1 9 1
"41548" "{logged_in=1,dst_host_same_src_port_rate=(0.005;0.125],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0682777777777778 1 0.0682777777777778 5.19780537106555 1229 3 1 2 1
"36948" "{hot=[-Inf;0.5],logged_in=1,dst_host_count=(13.5;152.5]} => {labels=normal.}" 0.0617777777777778 1 0.0617777777777778 5.19780537106555 1112 3 1 17 1
"41528" "{src_bytes=(28.5;333.5],num_failed_logins=0,dst_host_same_src_port_rate=(0.005;0.125]} => {labels=normal.}" 0.0617777777777778 1 0.0617777777777778 5.19780537106555 1112 3 1 3 1
"35301" "{=(11435;39723.5],flag=b'SF',wrong_fragment=[-Inf;0.5]} => {labels=normal.}" 0.0542777777777778 1 0.0542777777777778 5.19780537106555 977 3 1 5 1
"47612" "{dst_bytes=(2;2189.5],dst_host_count=(254.5; Inf],dst_host_rerror_rate=[-Inf;0.005]} => {labels=normal.}" 0.0542222222222222 1 0.0542222222222222 5.19780537106555 976 3 1 1 1
"37038" "{hot=[-Inf;0.5],dst_host_count=(13.5;152.5],dst_host_diff_srv_rate=[-Inf;0.005]} => {labels=normal.}" 0.0508333333333333 1 0.0508333333333333 5.19780537106555 915 3 1 2 1
"1919" "{src_bytes=(28.5;333.5],dst_host_count=(13.5;152.5]} => {labels=normal.}" 0.0484444444444444 1 0.0484444444444444 5.19780537106555 872 2 1 2 1
"28880" "{protocol_type=b'tcp',flag=b'SF',count=(7.5;22.5]} => {labels=normal.}" 0.0443333333333333 1 0.0443333333333333 5.19780537106555 798 3 1 9 1
"1604" "{dst_bytes=(2;2189.5],dst_host_srv_count=(102.5;254.5]} => {labels=normal.}" 0.0363888888888889 1 0.0363888888888889 5.19780537106555 655 2 1 3 1
"27875" "{hot=[-Inf;0.5],logged_in=1,count=(2.5;7.5]} => {labels=normal.}" 0.0344444444444444 1 0.0344444444444444 5.19780537106555 620 3 1 2 1
"1057" "{flag=b'SF',dst_bytes=(2453;8299]} => {labels=normal.}" 0.0274444444444444 1 0.0274444444444444 5.19780537106555 494 2 1 1 1
"30663" "{protocol_type=b'tcp',hot=[-Inf;0.5],dst_host_srv_count=(102.5;254.5]} => {labels=normal.}" 0.0262777777777778 1 0.0262777777777778 5.19780537106555 473 3 1 4 1
