"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"9" "{petallength=[-Inf;2.45]} => {class=Iris-setosa}" 0.333333333333333 1 0.333333333333333 3 45 1 1 45 1
"3" "{petallength=(5.15; Inf]} => {class=Iris-virginica}" 0.237037037037037 1 0.237037037037037 3 32 1 1 32 1
"37" "{sepalwidth=[-Inf;3.05],petalwidth=(1.75; Inf]} => {class=Iris-virginica}" 0.177777777777778 1 0.177777777777778 3 24 2 1 8 1
"33" "{sepallength=(5.75; Inf],petallength=(2.45;4.75]} => {class=Iris-versicolor}" 0.148148148148148 1 0.148148148148148 3 20 2 1 20 1
"13" "{sepallength=(5.45;5.75],petallength=(2.45;4.75]} => {class=Iris-versicolor}" 0.0962962962962963 1 0.0962962962962963 3 13 2 1 13 1
"39" "{sepalwidth=(3.05; Inf],petalwidth=(0.8;1.75]} => {class=Iris-versicolor}" 0.0444444444444444 1 0.0444444444444444 3 6 2 1 1 1
"5" "{petalwidth=(1.75; Inf]} => {class=Iris-virginica}" 0.296296296296296 0.975609756097561 0.303703703703704 2.92682926829268 40 1 0.666666666666667 2 0.991803278688525
"4" "{petallength=(2.45;4.75]} => {class=Iris-versicolor}" 0.288888888888889 0.975 0.296296296296296 2.925 39 1 0.857142857142857 6 0.984496124031008
"6" "{petalwidth=(0.8;1.75]} => {class=Iris-versicolor}" 0.325925925925926 0.897959183673469 0.362962962962963 2.69387755102041 44 1 0.666666666666667 4 NA
"0" "{} => {class=Iris-versicolor}" 0.333333333333333 0.333333333333333 1 1 45 0 NA NA 0.97037037037037
