"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"38542" "{attribute_12=[-Inf;0.19625],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.220430107526882 1 0.220430107526882 2.13793103448276 41 3 1 41 1
"38380" "{attribute_12=[-Inf;0.19625],attribute_20=[-Inf;0.51445],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.209677419354839 1 0.209677419354839 2.13793103448276 39 3 1 1 1
"31172" "{attribute_4=[-Inf;0.0606],attribute_9=[-Inf;0.10115],attribute_20=[-Inf;0.51445]} => {Class=Rock}" 0.172043010752688 1 0.172043010752688 2.13793103448276 32 3 1 10 1
"46883" "{attribute_11=[-Inf;0.19795],attribute_21=[-Inf;0.6496],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.172043010752688 1 0.172043010752688 2.13793103448276 32 3 1 2 1
"44860" "{attribute_10=[-Inf;0.1506],attribute_21=[-Inf;0.6496],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.166666666666667 1 0.166666666666667 2.13793103448276 31 3 1 2 1
"40366" "{attribute_10=[-Inf;0.1506],attribute_21=[-Inf;0.6496],attribute_51=[-Inf;0.01195]} => {Class=Rock}" 0.161290322580645 1 0.161290322580645 2.13793103448276 30 3 1 1 1
"49052" "{attribute_21=[-Inf;0.6496],attribute_49=[-Inf;0.04535],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.161290322580645 1 0.161290322580645 2.13793103448276 30 3 1 3 1
"29049" "{attribute_35=[-Inf;0.19475],attribute_51=(0.01195; Inf],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.150537634408602 1 0.150537634408602 1.87878787878788 28 3 1 28 1
"15633" "{attribute_10=(0.1506; Inf],attribute_28=(0.9233; Inf],attribute_47=(0.06235; Inf]} => {Class=Mine}" 0.145161290322581 1 0.145161290322581 1.87878787878788 27 3 1 12 1
"28776" "{attribute_35=[-Inf;0.19475],attribute_49=(0.04535; Inf],attribute_51=(0.01195; Inf]} => {Class=Mine}" 0.145161290322581 1 0.145161290322581 1.87878787878788 27 3 1 3 1
"42873" "{attribute_21=[-Inf;0.6496],attribute_36=(0.44265; Inf],attribute_49=[-Inf;0.04535]} => {Class=Rock}" 0.145161290322581 1 0.145161290322581 2.13793103448276 27 3 1 2 1
"340" "{attribute_9=(0.10115; Inf],attribute_45=(0.38545; Inf]} => {Class=Mine}" 0.139784946236559 1 0.139784946236559 1.87878787878788 26 2 1 17 1
"48944" "{attribute_20=[-Inf;0.51445],attribute_49=[-Inf;0.04535],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.139784946236559 1 0.139784946236559 2.13793103448276 26 3 1 1 1
"17493" "{attribute_8=[-Inf;0.07545],attribute_12=[-Inf;0.19625],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.134408602150538 1 0.134408602150538 2.13793103448276 25 3 1 5 1
"23055" "{attribute_12=[-Inf;0.19625],attribute_35=(0.19475; Inf],attribute_47=[-Inf;0.06235]} => {Class=Rock}" 0.134408602150538 1 0.134408602150538 2.13793103448276 25 3 1 3 1
"333" "{attribute_11=(0.19795; Inf],attribute_45=(0.38545; Inf]} => {Class=Mine}" 0.129032258064516 1 0.129032258064516 1.87878787878788 24 2 1 1 1
"20408" "{attribute_13=[-Inf;0.16265],attribute_36=(0.44265; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.129032258064516 1 0.129032258064516 2.13793103448276 24 3 1 1 1
"25789" "{attribute_5=[-Inf;0.0392],attribute_36=(0.44265; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.129032258064516 1 0.129032258064516 2.13793103448276 24 3 1 2 1
"15239" "{attribute_11=(0.19795; Inf],attribute_28=(0.9233; Inf],attribute_49=(0.04535; Inf]} => {Class=Mine}" 0.123655913978495 1 0.123655913978495 1.87878787878788 23 3 1 1 1
"15524" "{attribute_9=(0.10115; Inf],attribute_28=(0.9233; Inf],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.123655913978495 1 0.123655913978495 1.87878787878788 23 3 1 1 1
"15467" "{attribute_28=(0.9233; Inf],attribute_48=(0.07585; Inf],attribute_51=(0.01195; Inf]} => {Class=Mine}" 0.118279569892473 1 0.118279569892473 1.87878787878788 22 3 1 1 1
"30733" "{attribute_9=[-Inf;0.10115],attribute_51=[-Inf;0.01195],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.112903225806452 1 0.112903225806452 2.13793103448276 21 3 1 3 1
"33746" "{attribute_4=(0.0606; Inf],attribute_36=[-Inf;0.44265],attribute_49=(0.04535; Inf]} => {Class=Mine}" 0.10752688172043 1 0.10752688172043 1.87878787878788 20 3 1 7 1
"35508" "{attribute_12=[-Inf;0.19625],attribute_46=[-Inf;0.09145],attribute_51=[-Inf;0.01195]} => {Class=Rock}" 0.10752688172043 1 0.10752688172043 2.13793103448276 20 3 1 1 1
"260" "{attribute_12=(0.19625; Inf],attribute_44=(0.4271; Inf]} => {Class=Mine}" 0.102150537634409 1 0.102150537634409 1.87878787878788 19 2 1 1 1
"23168" "{attribute_36=(0.44265; Inf],attribute_47=[-Inf;0.06235],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.0967741935483871 1 0.0967741935483871 2.13793103448276 18 3 1 1 1
"33971" "{attribute_4=(0.0606; Inf],attribute_36=[-Inf;0.44265],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.0967741935483871 1 0.0967741935483871 1.87878787878788 18 3 1 1 1
"34184" "{attribute_4=(0.0606; Inf],attribute_36=[-Inf;0.44265],attribute_46=(0.09145; Inf]} => {Class=Mine}" 0.0967741935483871 1 0.0967741935483871 1.87878787878788 18 3 1 1 1
"117" "{attribute_5=(0.0392; Inf],attribute_54=(0.0225; Inf]} => {Class=Mine}" 0.0913978494623656 1 0.0913978494623656 1.87878787878788 17 2 1 7 1
"195" "{attribute_2=(0.08145; Inf],attribute_13=(0.16265; Inf]} => {Class=Mine}" 0.0913978494623656 1 0.0913978494623656 1.87878787878788 17 2 1 1 1
"405" "{attribute_20=(0.51445; Inf],attribute_28=(0.9233; Inf]} => {Class=Mine}" 0.0860215053763441 1 0.0860215053763441 1.87878787878788 16 2 1 1 1
"37605" "{attribute_36=[-Inf;0.44265],attribute_46=[-Inf;0.09145],attribute_49=(0.04535; Inf]} => {Class=Mine}" 0.0591397849462366 1 0.0591397849462366 1.87878787878788 11 3 1 1 1
"33376" "{attribute_4=(0.0606; Inf],attribute_10=[-Inf;0.1506],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.0537634408602151 1 0.0537634408602151 1.87878787878788 10 3 1 1 1
"33445" "{attribute_4=(0.0606; Inf],attribute_11=[-Inf;0.19795],attribute_46=(0.09145; Inf]} => {Class=Mine}" 0.0483870967741935 1 0.0483870967741935 1.87878787878788 9 3 1 2 1
"33913" "{attribute_4=(0.0606; Inf],attribute_21=[-Inf;0.6496],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.0483870967741935 1 0.0483870967741935 1.87878787878788 9 3 1 1 1
"22470" "{attribute_13=[-Inf;0.16265],attribute_20=(0.51445; Inf],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.032258064516129 1 0.032258064516129 1.87878787878788 6 3 1 1 1
"22902" "{attribute_4=(0.0606; Inf],attribute_47=[-Inf;0.06235],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.0268817204301075 1 0.0268817204301075 2.13793103448276 5 3 1 1 1
"30547" "{attribute_4=(0.0606; Inf],attribute_9=[-Inf;0.10115],attribute_51=(0.01195; Inf]} => {Class=Mine}" 0.0268817204301075 1 0.0268817204301075 1.87878787878788 5 3 1 1 1
