"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"525" "{plas=[-Inf;99.5],mass=[-Inf;29.85],pedi=[-Inf;0.7185]} => {class=tested_negative}" 0.114327062228654 1 0.114327062228654 1.53555555555556 79 3 1 79 1
"520" "{plas=[-Inf;99.5],mass=[-Inf;29.85],age=[-Inf;28.5]} => {class=tested_negative}" 0.0969609261939219 1 0.0969609261939219 1.53555555555556 67 3 1 6 1
"423" "{plas=[-Inf;99.5],insu=(14.5;121],mass=[-Inf;29.85]} => {class=tested_negative}" 0.0622286541244573 1 0.0622286541244573 1.53555555555556 43 3 1 2 1
"1506" "{plas=[-Inf;99.5],skin=[-Inf;31.5],insu=[-Inf;14.5],age=[-Inf;28.5]} => {class=tested_negative}" 0.0578871201157742 1 0.0578871201157742 1.53555555555556 40 4 1 10 1
"496" "{insu=(121; Inf],mass=[-Inf;29.85],age=[-Inf;28.5]} => {class=tested_negative}" 0.0274963820549928 1 0.0274963820549928 1.53555555555556 19 3 1 18 1
"332" "{preg=(6.5; Inf],plas=[-Inf;99.5],pedi=[-Inf;0.7185]} => {class=tested_negative}" 0.0260492040520984 1 0.0260492040520984 1.53555555555556 18 3 1 14 1
"1424" "{plas=(99.5;127.5],skin=[-Inf;31.5],insu=(121; Inf],age=[-Inf;28.5]} => {class=tested_negative}" 0.0246020260492041 1 0.0246020260492041 1.53555555555556 17 4 1 10 1
"1277" "{preg=[-Inf;6.5],plas=[-Inf;99.5],insu=(14.5;121],age=(28.5; Inf]} => {class=tested_negative}" 0.020260492040521 1 0.020260492040521 1.53555555555556 14 4 1 8 1
"168" "{preg=(6.5; Inf],plas=(159.5; Inf],insu=(121; Inf]} => {class=tested_positive}" 0.0188133140376266 1 0.0188133140376266 2.86721991701245 13 3 1 13 1
"294" "{mass=[-Inf;29.85],pedi=(0.7185; Inf],age=[-Inf;28.5]} => {class=tested_negative}" 0.0173661360347323 1 0.0173661360347323 1.53555555555556 12 3 1 1 1
"1066" "{preg=(6.5; Inf],plas=[-Inf;99.5],skin=[-Inf;31.5],mass=(29.85; Inf]} => {class=tested_negative}" 0.0173661360347323 1 0.0173661360347323 1.53555555555556 12 4 1 1 1
"169" "{preg=(6.5; Inf],plas=(159.5; Inf],skin=(31.5; Inf]} => {class=tested_positive}" 0.0159189580318379 1 0.0159189580318379 2.86721991701245 11 3 1 2 1
"1322" "{preg=[-Inf;6.5],plas=(99.5;127.5],insu=(14.5;121],age=(28.5; Inf]} => {class=tested_negative}" 0.0159189580318379 1 0.0159189580318379 1.53555555555556 11 4 1 11 1
"842" "{preg=(6.5; Inf],insu=[-Inf;14.5],mass=(29.85; Inf],pedi=(0.7185; Inf]} => {class=tested_positive}" 0.0144717800289436 1 0.0144717800289436 2.86721991701245 10 4 1 10 1
"902" "{skin=[-Inf;31.5],insu=(121; Inf],pedi=(0.7185; Inf],age=(28.5; Inf]} => {class=tested_positive}" 0.0144717800289436 1 0.0144717800289436 2.86721991701245 10 4 1 9 1
"194" "{plas=(159.5; Inf],insu=[-Inf;14.5],age=[-Inf;28.5]} => {class=tested_positive}" 0.0130246020260492 1 0.0130246020260492 2.86721991701245 9 3 1 9 1
"158" "{preg=(6.5; Inf],plas=(159.5; Inf],pedi=(0.7185; Inf]} => {class=tested_positive}" 0.0115774240231548 1 0.0115774240231548 2.86721991701245 8 3 1 1 1
"568" "{preg=[-Inf;6.5],skin=(31.5; Inf],mass=[-Inf;29.85]} => {class=tested_negative}" 0.0115774240231548 1 0.0115774240231548 1.53555555555556 8 3 1 4 1
