"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"47" "{K=[-Inf;0.055],Ba=(0.32; Inf]} => {Type=headlamps}" 0.0989583333333333 1 0.0989583333333333 7.38461538461539 19 2 1 19 1
"53" "{Ca=(8.325;10.075],Ba=(0.32; Inf]} => {Type=headlamps}" 0.0989583333333333 1 0.0989583333333333 7.38461538461539 19 2 1 1 1
"391" "{Na=(13.995; Inf],Al=(1.775; Inf],Ca=(8.325;10.075]} => {Type=headlamps}" 0.0989583333333333 1 0.0989583333333333 7.38461538461539 19 3 1 1 1
"415" "{RI=[-Inf;1.517335],Mg=[-Inf;2.695],Ca=(8.325;10.075]} => {Type=headlamps}" 0.0989583333333333 1 0.0989583333333333 7.38461538461539 19 3 1 1 1
"100" "{RI=(1.517985; Inf],Ca=(7.02;8.325]} => {Type=build wind non-float}" 0.0364583333333333 1 0.0364583333333333 2.82352941176471 7 2 1 7 1
"790" "{Na=(13.995; Inf],Mg=[-Inf;2.695],K=[-Inf;0.055],Ba=[-Inf;0.32]} => {Type=tableware}" 0.0364583333333333 1 0.0364583333333333 24 7 4 1 7 1
"1045" "{Na=[-Inf;13.995],Mg=[-Inf;2.695],Al=[-Inf;1.42],Ca=(10.075; Inf]} => {Type=build wind non-float}" 0.0364583333333333 1 0.0364583333333333 2.82352941176471 7 4 1 7 1
"81" "{RI=(1.517335;1.517985],Ca=(7.02;8.325]} => {Type=build wind float}" 0.03125 1 0.03125 3.04761904761905 6 2 1 6 1
"480" "{Mg=(2.695; Inf],Al=(1.775; Inf],Ca=(7.02;8.325]} => {Type=build wind non-float}" 0.03125 1 0.03125 2.82352941176471 6 3 1 6 1
"599" "{Mg=[-Inf;2.695],Al=[-Inf;1.42],K=(0.055;0.745]} => {Type=build wind non-float}" 0.0260416666666667 1 0.0260416666666667 2.82352941176471 5 3 1 1 1
"821" "{Mg=[-Inf;2.695],K=[-Inf;0.055],Ca=(8.325;10.075],Ba=[-Inf;0.32]} => {Type=tableware}" 0.0208333333333333 1 0.0208333333333333 24 4 4 1 1 1
"867" "{RI=[-Inf;1.517335],Mg=[-Inf;2.695],Al=(1.775; Inf],K=(0.745; Inf]} => {Type=containers}" 0.0208333333333333 1 0.0208333333333333 16 4 4 1 4 1
"248" "{RI=(1.517985; Inf],Na=(13.995; Inf],K=(0.745; Inf]} => {Type=headlamps}" 0.015625 1 0.015625 7.38461538461539 3 3 1 2 1
"21" "{Mg=(2.695; Inf],Ca=[-Inf;7.02]} => {Type=headlamps}" 0.0104166666666667 1 0.0104166666666667 7.38461538461539 2 2 1 1 1
"506" "{Na=(13.995; Inf],Mg=(2.695; Inf],Ca=(7.02;8.325]} => {Type=build wind non-float}" 0.0104166666666667 1 0.0104166666666667 2.82352941176471 2 3 1 1 1
"83" "{RI=(1.517335;1.517985],Al=[-Inf;1.42]} => {Type=build wind float}" 0.140625 0.9 0.15625 2.74285714285714 27 2 0.875 21 0.966292134831461
"308" "{Na=[-Inf;13.995],Al=[-Inf;1.42],Ca=(10.075; Inf]} => {Type=build wind non-float}" 0.046875 0.9 0.0520833333333333 2.54117647058824 9 3 0.666666666666667 2 0.956521739130435
"523" "{Mg=(2.695; Inf],Al=(1.42;1.775],Ca=(7.02;8.325]} => {Type=build wind non-float}" 0.125 0.888888888888889 0.140625 2.50980392156863 24 3 0.88 22 0.94017094017094
"535" "{RI=[-Inf;1.517335],Mg=(2.695; Inf],Ca=(7.02;8.325]} => {Type=build wind non-float}" 0.15625 0.882352941176471 0.177083333333333 2.49134948096886 30 3 0.5 1 0.932773109243697
"570" "{RI=[-Inf;1.517335],Mg=(2.695; Inf],Al=(1.42;1.775]} => {Type=build wind non-float}" 0.140625 0.870967741935484 0.161458333333333 2.45920303605313 27 3 0.8 4 0.92741935483871
"6" "{RI=(1.517335;1.517985]} => {Type=build wind float}" 0.15625 0.857142857142857 0.182291666666667 2.61224489795918 30 1 0.6 3 0.914728682170543
"35" "{Al=(1.42;1.775],Ca=(10.075; Inf]} => {Type=containers}" 0.03125 0.857142857142857 0.0364583333333333 13.7142857142857 6 2 0.857142857142857 6 0.911764705882353
"496" "{Na=[-Inf;13.995],Al=(1.775; Inf],K=(0.055;0.745]} => {Type=build wind non-float}" 0.03125 0.857142857142857 0.0364583333333333 2.42016806722689 6 3 0.5 1 0.905797101449275
"975" "{Na=[-Inf;13.995],Mg=[-Inf;2.695],Al=(1.775; Inf],Ba=[-Inf;0.32]} => {Type=containers}" 0.0260416666666667 0.833333333333333 0.03125 13.3333333333333 5 4 0.5 1 0.9
"577" "{RI=(1.517985; Inf],Mg=(2.695; Inf],Al=(1.42;1.775]} => {Type=build wind non-float}" 0.0208333333333333 0.8 0.0260416666666667 2.25882352941177 4 3 0.75 3 0.895833333333333
"1650" "{RI=(1.517985; Inf],Al=(1.42;1.775],K=(0.055;0.745],Ca=(8.325;10.075]} => {Type=build wind non-float}" 0.0208333333333333 0.8 0.0260416666666667 2.25882352941177 4 4 1 1 0.896551724137931
"79" "{Mg=(2.695; Inf],K=[-Inf;0.055]} => {Type=build wind float}" 0.015625 0.75 0.0208333333333333 2.28571428571429 3 2 0.75 3 0.89261744966443
"654" "{RI=[-Inf;1.517335],Mg=(2.695; Inf],Ba=[-Inf;0.32]} => {Type=build wind non-float}" 0.1875 0.72 0.260416666666667 2.03294117647059 36 3 0.181818181818182 2 0.84375
"1748" "{Na=[-Inf;13.995],Mg=(2.695; Inf],Al=[-Inf;1.42],Ca=(8.325;10.075]} => {Type=build wind float}" 0.229166666666667 0.698412698412698 0.328125 2.12849584278156 44 4 0.666666666666667 18 0.818181818181818
"617" "{Mg=(2.695; Inf],Al=[-Inf;1.42],Ca=(8.325;10.075]} => {Type=build wind float}" 0.255208333333333 0.690140845070423 0.369791666666667 2.10328638497653 49 3 0.6 3 NA
"0" "{} => {Type=build wind float}" 0.328125 0.328125 1 1 63 0 NA NA 0.8125
