"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"4864" "{sex=0,chest=[-Inf;3.5],fasting_blood_sugar=0,thal=[-Inf;4.5]} => {class=absent}" 0.164609053497942 1 0.164609053497942 1.8 40 4 1 40 1
"907" "{sex=0,chest=[-Inf;3.5],number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.1440329218107 1 0.1440329218107 1.8 35 3 1 5 1
"865" "{age=[-Inf;54.5],sex=0,thal=[-Inf;4.5]} => {class=absent}" 0.135802469135802 1 0.135802469135802 1.8 33 3 1 8 1
"3025" "{chest=(3.5; Inf],oldpeak=(1.7; Inf],slope=(1.5; Inf],thal=(4.5; Inf]} => {class=present}" 0.111111111111111 1 0.111111111111111 2.25 27 4 1 27 1
"462" "{maximum_heart_rate_achieved=[-Inf;147.5],exercise_induced_angina=1,oldpeak=(1.7; Inf]} => {class=present}" 0.102880658436214 1 0.102880658436214 2.25 25 3 1 7 1
"467" "{age=(54.5; Inf],exercise_induced_angina=1,oldpeak=(1.7; Inf]} => {class=present}" 0.0781893004115226 1 0.0781893004115226 2.25 19 3 1 1 1
"2873" "{sex=1,chest=(3.5; Inf],oldpeak=(1.7; Inf],number_of_major_vessels=(0.5; Inf]} => {class=present}" 0.0781893004115226 1 0.0781893004115226 2.25 19 4 1 1 1
"4794" "{sex=0,exercise_induced_angina=0,slope=(1.5; Inf],number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.0699588477366255 1 0.0699588477366255 1.8 17 4 1 2 1
"6122" "{age=[-Inf;54.5],chest=(3.5; Inf],slope=(1.5; Inf],thal=(4.5; Inf]} => {class=present}" 0.065843621399177 1 0.065843621399177 2.25 16 4 1 7 1
"6905" "{age=[-Inf;54.5],chest=(3.5; Inf],number_of_major_vessels=[-Inf;0.5],thal=[-Inf;4.5]} => {class=absent}" 0.065843621399177 1 0.065843621399177 1.8 16 4 1 9 1
"7128" "{age=[-Inf;54.5],maximum_heart_rate_achieved=(147.5; Inf],slope=(1.5; Inf],thal=[-Inf;4.5]} => {class=absent}" 0.065843621399177 1 0.065843621399177 1.8 16 4 1 4 1
"5084" "{chest=(3.5; Inf],maximum_heart_rate_achieved=(147.5; Inf],number_of_major_vessels=(0.5; Inf],thal=(4.5; Inf]} => {class=present}" 0.0534979423868313 1 0.0534979423868313 2.25 13 4 1 10 1
"440" "{fasting_blood_sugar=1,exercise_induced_angina=0,number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.0493827160493827 1 0.0493827160493827 1.8 12 3 1 7 1
"5174" "{age=[-Inf;54.5],chest=(3.5; Inf],fasting_blood_sugar=0,number_of_major_vessels=(0.5; Inf]} => {class=present}" 0.0493827160493827 1 0.0493827160493827 2.25 12 4 1 4 1
"5215" "{sex=1,chest=(3.5; Inf],maximum_heart_rate_achieved=(147.5; Inf],number_of_major_vessels=(0.5; Inf]} => {class=present}" 0.0493827160493827 1 0.0493827160493827 2.25 12 4 1 1 1
"386" "{age=[-Inf;54.5],chest=[-Inf;3.5],fasting_blood_sugar=1} => {class=absent}" 0.0452674897119342 1 0.0452674897119342 1.8 11 3 1 2 1
"391" "{age=[-Inf;54.5],fasting_blood_sugar=1,exercise_induced_angina=0} => {class=absent}" 0.0452674897119342 1 0.0452674897119342 1.8 11 3 1 1 1
"507" "{age=[-Inf;54.5],maximum_heart_rate_achieved=[-Inf;147.5],oldpeak=(1.7; Inf]} => {class=present}" 0.0452674897119342 1 0.0452674897119342 2.25 11 3 1 2 1
"4362" "{sex=0,fasting_blood_sugar=0,slope=[-Inf;1.5],number_of_major_vessels=(0.5; Inf]} => {class=absent}" 0.0452674897119342 1 0.0452674897119342 1.8 11 4 1 2 1
"5208" "{sex=1,chest=(3.5; Inf],number_of_major_vessels=(0.5; Inf],thal=[-Inf;4.5]} => {class=present}" 0.0452674897119342 1 0.0452674897119342 2.25 11 4 1 3 1
"5278" "{age=(54.5; Inf],maximum_heart_rate_achieved=(147.5; Inf],slope=(1.5; Inf],number_of_major_vessels=(0.5; Inf]} => {class=present}" 0.0452674897119342 1 0.0452674897119342 2.25 11 4 1 4 1
"5244" "{age=[-Inf;54.5],sex=1,slope=(1.5; Inf],number_of_major_vessels=(0.5; Inf]} => {class=present}" 0.0411522633744856 1 0.0411522633744856 2.25 10 4 1 1 1
"5442" "{age=[-Inf;54.5],chest=[-Inf;3.5],number_of_major_vessels=(0.5; Inf],thal=[-Inf;4.5]} => {class=absent}" 0.0411522633744856 1 0.0411522633744856 1.8 10 4 1 3 1
"836" "{sex=0,chest=(3.5; Inf],thal=(4.5; Inf]} => {class=present}" 0.037037037037037 1 0.037037037037037 2.25 9 3 1 2 1
"2483" "{sex=1,fasting_blood_sugar=1,exercise_induced_angina=0,slope=[-Inf;1.5]} => {class=absent}" 0.037037037037037 1 0.037037037037037 1.8 9 4 1 1 1
"3707" "{chest=(3.5; Inf],maximum_heart_rate_achieved=[-Inf;147.5],exercise_induced_angina=1,thal=[-Inf;4.5]} => {class=present}" 0.037037037037037 1 0.037037037037037 2.25 9 4 1 1 1
"4474" "{sex=0,chest=[-Inf;3.5],maximum_heart_rate_achieved=[-Inf;147.5],thal=[-Inf;4.5]} => {class=absent}" 0.037037037037037 1 0.037037037037037 1.8 9 4 1 1 1
"285" "{fasting_blood_sugar=1,exercise_induced_angina=1,thal=(4.5; Inf]} => {class=present}" 0.0329218106995885 1 0.0329218106995885 2.25 8 3 1 3 1
"352" "{chest=(3.5; Inf],fasting_blood_sugar=1,slope=(1.5; Inf]} => {class=present}" 0.0329218106995885 1 0.0329218106995885 2.25 8 3 1 2 1
"765" "{age=[-Inf;54.5],chest=[-Inf;3.5],exercise_induced_angina=1} => {class=absent}" 0.0329218106995885 1 0.0329218106995885 1.8 8 3 1 4 1
"770" "{chest=[-Inf;3.5],exercise_induced_angina=1,slope=[-Inf;1.5]} => {class=absent}" 0.0329218106995885 1 0.0329218106995885 1.8 8 3 1 1 1
"3194" "{age=(54.5; Inf],maximum_heart_rate_achieved=(147.5; Inf],oldpeak=(1.7; Inf],slope=(1.5; Inf]} => {class=present}" 0.0329218106995885 1 0.0329218106995885 2.25 8 4 1 2 1
"5917" "{age=[-Inf;54.5],chest=[-Inf;3.5],maximum_heart_rate_achieved=[-Inf;147.5],oldpeak=[-Inf;1.7]} => {class=absent}" 0.0329218106995885 1 0.0329218106995885 1.8 8 4 1 3 1
"804" "{sex=0,number_of_major_vessels=(0.5; Inf],thal=(4.5; Inf]} => {class=present}" 0.0288065843621399 1 0.0288065843621399 2.25 7 3 1 1 1
"2213" "{age=(54.5; Inf],fasting_blood_sugar=1,slope=(1.5; Inf],thal=(4.5; Inf]} => {class=present}" 0.0288065843621399 1 0.0288065843621399 2.25 7 4 1 1 1
"3507" "{age=(54.5; Inf],sex=0,exercise_induced_angina=1,slope=(1.5; Inf]} => {class=present}" 0.0288065843621399 1 0.0288065843621399 2.25 7 4 1 1 1
"4224" "{chest=[-Inf;3.5],fasting_blood_sugar=0,maximum_heart_rate_achieved=(147.5; Inf],exercise_induced_angina=1} => {class=absent}" 0.0288065843621399 1 0.0288065843621399 1.8 7 4 1 1 1
"525" "{maximum_heart_rate_achieved=(147.5; Inf],oldpeak=(1.7; Inf],thal=(4.5; Inf]} => {class=present}" 0.0246913580246914 1 0.0246913580246914 2.25 6 3 1 1 1
"2997" "{sex=1,maximum_heart_rate_achieved=[-Inf;147.5],oldpeak=(1.7; Inf],thal=[-Inf;4.5]} => {class=present}" 0.0205761316872428 1 0.0205761316872428 2.25 5 4 1 1 1
"4170" "{exercise_induced_angina=1,slope=[-Inf;1.5],number_of_major_vessels=[-Inf;0.5],thal=[-Inf;4.5]} => {class=absent}" 0.0205761316872428 1 0.0205761316872428 1.8 5 4 1 1 1
"2185" "{chest=[-Inf;3.5],fasting_blood_sugar=1,maximum_heart_rate_achieved=[-Inf;147.5],thal=[-Inf;4.5]} => {class=absent}" 0.0164609053497942 1 0.0164609053497942 1.8 4 4 1 1 1
"3695" "{chest=[-Inf;3.5],maximum_heart_rate_achieved=[-Inf;147.5],exercise_induced_angina=1,thal=(4.5; Inf]} => {class=present}" 0.0164609053497942 1 0.0164609053497942 2.25 4 4 1 1 1
"7223" "{age=[-Inf;54.5],oldpeak=[-Inf;1.7],number_of_major_vessels=[-Inf;0.5],thal=[-Inf;4.5]} => {class=absent}" 0.234567901234568 0.982758620689655 0.238683127572016 1.76896551724138 57 4 0.9375 15 0.994897959183674
"905" "{sex=0,chest=[-Inf;3.5],thal=[-Inf;4.5]} => {class=absent}" 0.189300411522634 0.978723404255319 0.193415637860082 1.76170212765957 46 3 0.5 1 0.98989898989899
"5224" "{sex=1,chest=(3.5; Inf],fasting_blood_sugar=0,number_of_major_vessels=(0.5; Inf]} => {class=present}" 0.164609053497942 0.975609756097561 0.168724279835391 2.19512195121951 40 4 0.857142857142857 6 0.985365853658537
"7065" "{age=[-Inf;54.5],chest=[-Inf;3.5],slope=[-Inf;1.5],number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.152263374485597 0.973684210526316 0.156378600823045 1.75263157894737 37 4 1 3 0.985576923076923
"7187" "{age=[-Inf;54.5],chest=[-Inf;3.5],oldpeak=[-Inf;1.7],number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.218106995884774 0.963636363636364 0.226337448559671 1.73454545454545 53 4 0.5 1 0.980952380952381
"490" "{oldpeak=(1.7; Inf],number_of_major_vessels=(0.5; Inf],thal=(4.5; Inf]} => {class=present}" 0.106995884773663 0.962962962962963 0.111111111111111 2.16666666666667 26 3 0.5 1 0.976415094339623
"7393" "{chest=[-Inf;3.5],maximum_heart_rate_achieved=(147.5; Inf],slope=[-Inf;1.5],number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.185185185185185 0.957446808510638 0.193415637860082 1.72340425531915 45 4 0.666666666666667 2 0.972093023255814
"7851" "{chest=[-Inf;3.5],fasting_blood_sugar=0,oldpeak=[-Inf;1.7],thal=[-Inf;4.5]} => {class=absent}" 0.259259259259259 0.954545454545455 0.271604938271605 1.71818181818182 63 4 0.5 1 0.967741935483871
"5687" "{sex=1,chest=(3.5; Inf],maximum_heart_rate_achieved=[-Inf;147.5],slope=(1.5; Inf]} => {class=present}" 0.172839506172839 0.954545454545455 0.181069958847737 2.14772727272727 42 4 0.5 1 0.963470319634703
"929" "{sex=0,exercise_induced_angina=0,number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.168724279835391 0.953488372093023 0.176954732510288 1.71627906976744 41 3 0.333333333333333 1 0.954954954954955
"4910" "{sex=0,fasting_blood_sugar=0,exercise_induced_angina=0,thal=[-Inf;4.5]} => {class=absent}" 0.197530864197531 0.941176470588235 0.209876543209877 1.69411764705882 48 4 1 1 0.955156950672646
"3786" "{age=[-Inf;54.5],chest=(3.5; Inf],exercise_induced_angina=1,thal=(4.5; Inf]} => {class=present}" 0.0617283950617284 0.9375 0.0658436213991769 2.109375 15 4 0.666666666666667 2 0.951327433628319
"7396" "{chest=[-Inf;3.5],maximum_heart_rate_achieved=(147.5; Inf],oldpeak=[-Inf;1.7],slope=[-Inf;1.5]} => {class=absent}" 0.242798353909465 0.936507936507937 0.259259259259259 1.68571428571429 59 4 0.5 1 0.947368421052632
"3743" "{age=(54.5; Inf],sex=1,maximum_heart_rate_achieved=[-Inf;147.5],exercise_induced_angina=1} => {class=present}" 0.11522633744856 0.933333333333333 0.123456790123457 2.1 28 4 1 1 0.947598253275109
"7947" "{maximum_heart_rate_achieved=(147.5; Inf],oldpeak=[-Inf;1.7],number_of_major_vessels=[-Inf;0.5],thal=[-Inf;4.5]} => {class=absent}" 0.271604938271605 0.929577464788732 0.292181069958848 1.67323943661972 66 4 1 2 0.948051948051948
"7250" "{age=[-Inf;54.5],maximum_heart_rate_achieved=(147.5; Inf],exercise_induced_angina=0,number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.226337448559671 0.916666666666667 0.246913580246914 1.65 55 4 0.333333333333333 1 0.94017094017094
"6128" "{age=[-Inf;54.5],chest=(3.5; Inf],fasting_blood_sugar=0,thal=(4.5; Inf]} => {class=present}" 0.0864197530864197 0.91304347826087 0.0946502057613169 2.05434782608696 21 4 1 1 0.940425531914894
"1702" "{chest=[-Inf;3.5],exercise_induced_angina=0,number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.288065843621399 0.886075949367089 0.325102880658436 1.59493670886076 70 3 0.333333333333333 1 0.932773109243697
"8035" "{maximum_heart_rate_achieved=(147.5; Inf],exercise_induced_angina=0,oldpeak=[-Inf;1.7],number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.288065843621399 0.886075949367089 0.325102880658436 1.59493670886076 70 4 1 2 0.933333333333333
"1567" "{maximum_heart_rate_achieved=(147.5; Inf],slope=[-Inf;1.5],number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.242798353909465 0.880597014925373 0.275720164609054 1.58507462686567 59 3 1 1 0.933609958506224
"1576" "{exercise_induced_angina=0,slope=[-Inf;1.5],number_of_major_vessels=[-Inf;0.5]} => {class=absent}" 0.251028806584362 0.871428571428571 0.288065843621399 1.56857142857143 61 3 1 2 NA
"0" "{} => {class=absent}" 0.555555555555556 0.555555555555556 1 1 135 0 NA NA 0.934156378600823
