"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"2" "{Feature 1=[-Inf;-0.1035]} => {Class=hid}" 0.0505050505050505 1 0.0505050505050505 11 45 1 1 45 1
"121" "{Feature 0=(-2.1225;-1.557],Feature 7=(-0.511;0.0765]} => {Class=hAd}" 0.0314253647586981 1 0.0314253647586981 11 28 2 1 28 1
"49" "{Feature 0=[-Inf;-4.6685],Feature 2=[-Inf;0.4725]} => {Class=hud}" 0.0258136924803591 1 0.0258136924803591 11 23 2 1 23 1
"2167" "{Feature 0=(-4.2625;-3.525],Feature 1=(3.1765; Inf],Feature 4=[-Inf;-0.9915],Feature 6=(-0.6605;0.4795]} => {Class=hod}" 0.0246913580246914 1 0.0246913580246914 11 22 4 1 22 1
"2216" "{Feature 0=(-4.2625;-3.525],Feature 1=(3.1765; Inf],Feature 3=[-Inf;-0.0225],Feature 8=(-0.3385;0.122]} => {Class=hod}" 0.0246913580246914 1 0.0246913580246914 11 22 4 1 12 1
"2528" "{Feature 0=(-3.525;-3.019],Feature 1=(2.1445;3.1765],Feature 3=[-Inf;-0.0225],Feature 7=(0.0765; Inf]} => {Class=hOd}" 0.0235690235690236 1 0.0235690235690236 11 21 4 1 21 1
"41" "{Feature 0=[-Inf;-4.6685],Feature 3=(-0.0225;0.829]} => {Class=hud}" 0.0202020202020202 1 0.0202020202020202 11 18 2 1 1 1
"45" "{Sex=Male,Feature 0=[-Inf;-4.6685]} => {Class=hud}" 0.0202020202020202 1 0.0202020202020202 11 18 2 1 6 1
"2155" "{Feature 0=(-4.2625;-3.525],Feature 1=(3.1765; Inf],Feature 3=[-Inf;-0.0225],Feature 4=[-Inf;-0.9915]} => {Class=hod}" 0.0202020202020202 1 0.0202020202020202 11 18 4 1 1 1
"784" "{Feature 0=(-2.1225;-1.557],Feature 1=(1.4125;2.1445],Feature 4=(-0.396;0.4995]} => {Class=hAd}" 0.0190796857463524 1 0.0190796857463524 11 17 3 1 9 1
"948" "{Feature 1=(0.519;1.4125],Feature 3=(0.829; Inf],Feature 4=(0.4995; Inf]} => {Class=hId}" 0.0190796857463524 1 0.0190796857463524 11 17 3 1 17 1
