"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"81" "{intensity-mean=(82.9815; Inf]} => {class=sky}" 0.142857142857143 1 0.142857142857143 7 297 1 1 297 1
"71" "{hue-mean=(0.64353; Inf]} => {class=grass}" 0.141414141414141 1 0.141414141414141 7 294 1 1 294 1
"2283" "{region-centroid-row=(162.5;210.5],hue-mean=(-2.094395;-1.84966]} => {class=path}" 0.113997113997114 1 0.113997113997114 7 237 2 1 237 1
"2256" "{region-centroid-row=(162.5;210.5],rawgreen-mean=(36.05555;55.83335]} => {class=path}" 0.111592111592112 1 0.111592111592112 7 232 2 1 24 1
"17867" "{region-centroid-row=(162.5;210.5],exred-mean=(-22.27775;-13.94445],saturation-mean=(0.272562;0.321112]} => {class=path}" 0.0885040885040885 1 0.0885040885040885 7 184 3 1 1 1
"1089" "{exred-mean=(0.7222225; Inf],hue-mean=(-1.51262;-0.28547]} => {class=brickface}" 0.075036075036075 1 0.075036075036075 7 156 2 1 156 1
"37" "{region-centroid-row=(210.5; Inf]} => {class=grass}" 0.0658970658970659 1 0.0658970658970659 7 137 1 1 2 1
"1142" "{exgreen-mean=(-8.5;-6.277775],hue-mean=(-1.51262;-0.28547]} => {class=brickface}" 0.0586820586820587 1 0.0586820586820587 7 122 2 1 2 1
"2359" "{region-centroid-row=(162.5;210.5],rawblue-mean=(8.833335;19.83335]} => {class=grass}" 0.0562770562770563 1 0.0562770562770563 7 117 2 1 1 1
"942" "{exgreen-mean=(-8.5;-6.277775],value-mean=(6.5;8.5]} => {class=brickface}" 0.0538720538720539 1 0.0538720538720539 7 112 2 1 1 1
"9361" "{region-centroid-col=[-Inf;151.5],short-line-density-5=[-Inf;0.0555555],hue-mean=(-1.51262;-0.28547]} => {class=brickface}" 0.0505050505050505 1 0.0505050505050505 7 105 3 1 2 1
"1192" "{rawred-mean=(18.5;22.94445],rawgreen-mean=(12.38885;16.94445]} => {class=brickface}" 0.0476190476190476 1 0.0476190476190476 7 99 2 1 74 1
"10055" "{region-centroid-col=[-Inf;151.5],rawblue-mean=(26.16665;36.27775],hue-mean=(-1.84966;-1.51262]} => {class=brickface}" 0.0466570466570467 1 0.0466570466570467 7 97 3 1 44 1
"14671" "{region-centroid-row=(162.5;210.5],vedge-mean=(2.527775;3.916665],saturation-mean=(0.272562;0.321112]} => {class=path}" 0.0447330447330447 1 0.0447330447330447 7 93 3 1 2 1
"6970" "{rawblue-mean=(6.166665;8.833335],rawgreen-mean=(2.722225;4.166665],saturation-mean=(0.5273295;0.6216975]} => {class=brickface}" 0.0437710437710438 1 0.0437710437710438 7 91 3 1 3 1
"1259" "{exgreen-mean=(-17.83335;-15.16665],hue-mean=(-1.84966;-1.51262]} => {class=brickface}" 0.0394420394420394 1 0.0394420394420394 7 82 2 1 3 1
"1548" "{region-centroid-row=(162.5;210.5],rawred-mean=(26.2222;41.94445]} => {class=path}" 0.0355940355940356 1 0.0355940355940356 7 74 2 1 9 1
"19603" "{region-centroid-col=[-Inf;151.5],region-centroid-row=(81.5;116.5],rawred-mean=[-Inf;3.833335]} => {class=foliage}" 0.0346320346320346 1 0.0346320346320346 7 72 3 1 72 1
"15825" "{region-centroid-col=[-Inf;151.5],region-centroid-row=(81.5;116.5],saturation-mean=(0.7169145; Inf]} => {class=foliage}" 0.0336700336700337 1 0.0336700336700337 7 70 3 1 2 1
"2004" "{saturation-mean=(0.7169145; Inf],hue-mean=(-2.41102;-2.245545]} => {class=foliage}" 0.0317460317460317 1 0.0317460317460317 7 66 2 1 36 1
"11371" "{vegde-sd=(0.03333335;0.1962965],exgreen-mean=(-8.5;-6.277775],saturation-mean=(0.5273295;0.6216975]} => {class=brickface}" 0.0317460317460317 1 0.0317460317460317 7 66 3 1 1 1
"19504" "{short-line-density-2=[-Inf;0.0555555],exgreen-mean=(-6.277775;-0.0555555],hue-mean=(-2.41102;-2.245545]} => {class=foliage}" 0.0307840307840308 1 0.0307840307840308 7 64 3 1 8 1
