"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"78" "{intensity-mean=(82.9815; Inf]} => {class=sky}" 0.142857142857143 1 0.142857142857143 7 297 1 1 297 1
"70" "{hue-mean=(0.64353; Inf]} => {class=grass}" 0.141414141414141 1 0.141414141414141 7 294 1 1 294 1
"2223" "{region-centroid-row=(170.5;210.5],hue-mean=(-2.08594;-1.85084]} => {class=path}" 0.114478114478114 1 0.114478114478114 7 238 2 1 238 1
"2219" "{region-centroid-row=(170.5;210.5],rawgreen-mean=(36.05555;55.83335]} => {class=path}" 0.108225108225108 1 0.108225108225108 7 225 2 1 18 1
"35" "{region-centroid-row=(210.5; Inf]} => {class=grass}" 0.0658970658970659 1 0.0658970658970659 7 137 1 1 2 1
"1162" "{exgreen-mean=(-8.5;-6.388885],hue-mean=(-1.51262;-0.28793347]} => {class=brickface}" 0.0557960557960558 1 0.0557960557960558 7 116 2 1 116 1
"1265" "{exred-mean=(0.1666665; Inf],exgreen-mean=(-8.5;-6.388885]} => {class=brickface}" 0.0553150553150553 1 0.0553150553150553 7 115 2 1 1 1
"1165" "{rawblue-mean=(5.166665;8.944445],hue-mean=(-1.51262;-0.28793347]} => {class=brickface}" 0.0548340548340548 1 0.0548340548340548 7 114 2 1 2 1
"1521" "{rawblue-mean=(5.166665;8.944445],exgreen-mean=(-8.5;-6.388885]} => {class=brickface}" 0.0548340548340548 1 0.0548340548340548 7 114 2 1 1 1
"1164" "{saturation-mean=(0.513642;0.6216975],hue-mean=(-1.51262;-0.28793347]} => {class=brickface}" 0.050986050986051 1 0.050986050986051 7 106 2 1 2 1
"1448" "{rawred-mean=(18.16665;22.8889],rawgreen-mean=(12.38885;16.94445]} => {class=brickface}" 0.05002405002405 1 0.05002405002405 7 104 2 1 104 1
"9534" "{region-centroid-col=[-Inf;151.5],short-line-density-5=[-Inf;0.0555555],hue-mean=(-1.51262;-0.28793347]} => {class=brickface}" 0.05002405002405 1 0.05002405002405 7 104 3 1 5 1
"7016" "{rawblue-mean=(5.166665;8.944445],rawgreen-mean=(2.722225;4.166665],saturation-mean=(0.513642;0.6216975]} => {class=brickface}" 0.0476190476190476 1 0.0476190476190476 7 99 3 1 3 1
"10008" "{region-centroid-col=[-Inf;151.5],rawblue-mean=(26.16665;36.27775],hue-mean=(-1.85084;-1.51262]} => {class=brickface}" 0.0456950456950457 1 0.0456950456950457 7 95 3 1 46 1
"14725" "{region-centroid-row=(170.5;210.5],vedge-mean=(2.527775;3.916665],saturation-mean=(0.2749175;0.321112]} => {class=path}" 0.0432900432900433 1 0.0432900432900433 7 90 3 1 2 1
"15151" "{region-centroid-row=(170.5;210.5],hedge-mean=(4.02778;19.3611],saturation-mean=(0.2749175;0.321112]} => {class=path}" 0.0423280423280423 1 0.0423280423280423 7 88 3 1 4 1
"14746" "{vedge-mean=(2.527775;3.916665],exred-mean=(-22.27775;-13.94445],saturation-mean=(0.2749175;0.321112]} => {class=path}" 0.0399230399230399 1 0.0399230399230399 7 83 3 1 10 1
"1238" "{exgreen-mean=(-17.83335;-15.16665],hue-mean=(-1.85084;-1.51262]} => {class=brickface}" 0.0394420394420394 1 0.0394420394420394 7 82 2 1 3 1
"19421" "{region-centroid-col=[-Inf;151.5],region-centroid-row=(83.5;119.5],rawred-mean=[-Inf;3.833335]} => {class=foliage}" 0.037999037999038 1 0.037999037999038 7 79 3 1 79 1
