"","rules","support","confidence","lift","laplace"
"1","{RADIUS.RATIO=[-Inf;167.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],SCALED.VARIANCE_MAJOR=(165.5;180.5]} => {Class=van}",0.0814717477003942,1,4.25139664804469,0.954545454545455
"2","{PR.AXIS.ASPECT.RATIO=(68.5;86.5],MAX.LENGTH.ASPECT.RATIO=[-Inf;7.5]} => {Class=bus}",0.064388961892247,1,3.88265306122449,0.943396226415094
"3","{RADIUS.RATIO=(167.5;234.5],PR.AXIS.ASPECT.RATIO=(68.5;86.5],MAX.LENGTH.ASPECT.RATIO=[-Inf;7.5]} => {Class=bus}",0.0591327201051248,1,3.88265306122449,0.938775510204082
"4","{COMPACTNESS=(98.5; Inf],MAX.LENGTH.ASPECT.RATIO=[-Inf;7.5]} => {Class=bus}",0.0538764783180026,1,3.88265306122449,0.933333333333333
"5","{DISTANCE.CIRCULARITY=(76.5;92.5],ELONGATEDNESS=(41.5;44.5],MAX.LENGTH.RECTANGULARITY=(147.5;170.5]} => {Class=van}",0.0722733245729304,0.964912280701754,4.1022248358326,0.918032786885246
"6","{DISTANCE.CIRCULARITY=[-Inf;64.5],PR.AXIS.RECTANGULARITY=[-Inf;18.5],MAX.LENGTH.RECTANGULARITY=(135.5;147.5]} => {Class=van}",0.0275952693823916,1,4.25139664804469,0.88
"7","{DISTANCE.CIRCULARITY=(64.5;76.5],SCATTER.RATIO=(140.5;154.5],SCALED.RADIUS.OF.GYRATION=(170.5;192.5]} => {Class=bus}",0.0946123521681997,0.911392405063291,3.53862051149574,0.879518072289157
"8","{SCATTER.RATIO=(231.5; Inf]} => {Class=bus}",0.0249671484888305,1,3.88265306122449,0.869565217391304
"9","{SCALED.VARIANCE_MINOR=(721.5;761.5],SKEWNESS.ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}",0.0249671484888305,1,3.98429319371728,0.869565217391304
"10","{DISTANCE.CIRCULARITY=(64.5;76.5],PR.AXIS.RECTANGULARITY=(18.5;19.5],SKEWNESS.ABOUT_MINOR=[-Inf;11.5]} => {Class=bus}",0.145860709592641,0.880952380952381,3.42043245869776,0.861538461538462
"11","{PR.AXIS.ASPECT.RATIO=[-Inf;52.5],SCATTER.RATIO=[-Inf;140.5],SCALED.VARIANCE_MAJOR=[-Inf;165.5]} => {Class=van}",0.0210249671484888,1,4.25139664804469,0.85
"12","{CIRCULARITY=(54.5; Inf],SCALED.VARIANCE_MAJOR=(194.5;243.5],SCALED.VARIANCE_MINOR=(721.5;761.5]} => {Class=opel}",0.0197109067017083,1,3.98429319371728,0.842105263157895
"13","{COMPACTNESS=(87.5;98.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],SCALED.VARIANCE_MAJOR=[-Inf;165.5]} => {Class=van}",0.0183968462549277,1,4.25139664804469,0.833333333333333
"14","{MAX.LENGTH.ASPECT.RATIO=[-Inf;7.5],SCATTER.RATIO=(163.5;199.5],KURTOSIS.ABOUT_MINOR=(191.5; Inf]} => {Class=bus}",0.0420499342969777,0.888888888888889,3.45124716553288,0.825
"15","{COMPACTNESS=[-Inf;81.5],MAX.LENGTH.RECTANGULARITY=[-Inf;135.5],SCALED.VARIANCE_MINOR=[-Inf;298.5]} => {Class=opel}",0.0157687253613666,1,3.98429319371728,0.8125
"16","{SCATTER.RATIO=[-Inf;140.5],MAX.LENGTH.RECTANGULARITY=(135.5;147.5],KURTOSIS.ABOUT_MINOR=(185.5;191.5]} => {Class=van}",0.0144546649145861,1,4.25139664804469,0.8
"17","{MAX.LENGTH.ASPECT.RATIO=(8.5;16],SCATTER.RATIO=(140.5;154.5],ELONGATEDNESS=(41.5;44.5]} => {Class=van}",0.0131406044678055,1,4.25139664804469,0.785714285714286
"18","{CIRCULARITY=(54.5; Inf],MAX.LENGTH.ASPECT.RATIO=(8.5;16],SCALED.VARIANCE_MAJOR=(194.5;243.5]} => {Class=opel}",0.0473061760840999,0.818181818181818,3.25987624940505,0.770833333333333
"19","{CIRCULARITY=(40.5;47.5],DISTANCE.CIRCULARITY=[-Inf;64.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5]} => {Class=bus}",0.011826544021025,1,3.88265306122449,0.769230769230769
"20","{PR.AXIS.RECTANGULARITY=[-Inf;18.5],KURTOSIS.ABOUT_MAJOR=[-Inf;19.5],HOLLOWS.RATIO=(191.5; Inf]} => {Class=van}",0.0696452036793692,0.791044776119403,3.36304510964729,0.76056338028169
"21","{SCATTER.RATIO=(199.5;222.5],SCALED.RADIUS.OF.GYRATION=(170.5;192.5],SKEWNESS.ABOUT_MAJOR=(64.5;74.5]} => {Class=opel}",0.0144546649145861,0.846153846153846,3.37132501006847,0.705882352941177
"22","{PR.AXIS.RECTANGULARITY=(20.5;25.5],MAX.LENGTH.RECTANGULARITY=(147.5;170.5],SKEWNESS.ABOUT_MINOR=(11.5; Inf]} => {Class=saab}",0.038107752956636,0.743589743589744,2.90190664036818,0.697674418604651
"23","{RADIUS.RATIO=[-Inf;167.5],ELONGATEDNESS=(29.5;32.5]} => {Class=opel}",0.00657030223390276,1,3.98429319371728,0.666666666666667
"24","{SCATTER.RATIO=[-Inf;140.5],MAX.LENGTH.RECTANGULARITY=[-Inf;135.5],KURTOSIS.ABOUT_MINOR=[-Inf;177.5]} => {Class=opel}",0.00657030223390276,1,3.98429319371728,0.666666666666667
"25","{COMPACTNESS=(81.5;87.5],DISTANCE.CIRCULARITY=(76.5;92.5],SCALED.VARIANCE_MAJOR=(180.5;194.5]} => {Class=opel}",0.00657030223390276,1,3.98429319371728,0.666666666666667
