"","rules","support","confidence","lift","laplace"
"1","{xybar=[-Inf;2.5],x.ege=[-Inf;0.5]} => {class=L}",0.0124389160373167,1,26.2890510948905,0.9
"2","{x2bar=[-Inf;0.5],x2ybr=(5.5;6.5],x.ege=[-Inf;0.5]} => {class=I}",0.0109951132829853,1,26.4823529411765,0.888392857142857
"3","{x2ybr=(0.5;2.5],x.ege=(1.5;2.5],xegvy=(5.5;6.5]} => {class=A}",0.0116059529098179,0.990521327014218,25.122969094186,0.886075949367089
"4","{width=[-Inf;0.5],x.bar=(6.5;7.5],x.ege=[-Inf;0.5]} => {class=I}",0.00960684140382052,1,26.4823529411765,0.874371859296482
"5","{xybar=(6.5;7.5],x.ege=[-Inf;0.5],y.ege=(5.5;7.5]} => {class=E}",0.00921812527765438,1,26.0607814761216,0.869791666666667
"6","{onpix=[-Inf;1.5],xybar=[-Inf;2.5]} => {class=L}",0.00916259440248778,1,26.2890510948905,0.869109947643979
"7","{y.bar=(9.5;10.5],x.ege=(0.5;1.5],xegvy=(10.5;11.5]} => {class=Y}",0.010772989782319,0.974874371859297,24.7959571870653,0.866666666666667
"8","{x2ybr=(0.5;2.5],xy2br=(7.5;8.5],x.ege=(1.5;2.5]} => {class=A}",0.0108840515326522,0.96078431372549,24.3687379177023,0.856521739130435
"9","{y.bar=(13.5; Inf],y.ege=[-Inf;0.5]} => {class=T}",0.00821856952465571,1,25.115760111576,0.85632183908046
"10","{x.ege=[-Inf;0.5],xegvy=(6.5;7.5],y.ege=[-Inf;0.5]} => {class=J}",0.0090515326521546,0.976047904191617,26.1168954809549,0.849740932642487
"11","{x.box=(2.5;4.5],y2bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}",0.00810750777432252,0.993197278911565,25.1908402797739,0.84971098265896
"12","{onpix=(2.5;5.5],x.ege=(7.5; Inf],xegvy=(5.5;6.5]} => {class=M}",0.00738560639715682,1,25.2566619915849,0.842767295597484
"13","{x.ege=(1.5;2.5],xegvy=(9.5;10.5],y.ege=(0.5;1.5]} => {class=V}",0.00727454464682363,0.992424242424242,25.9761275546159,0.835443037974684
"14","{xybar=(12.5;13.5],xegvy=(7.5;8.5],y.ege=(0.5;1.5]} => {class=I}",0.00721901377165704,0.99236641221374,26.2801975752133,0.834394904458599
"15","{y.bar=(6.5;7.5],x.ege=(7.5; Inf],xegvy=(5.5;6.5]} => {class=M}",0.00710795202132386,0.992248062015504,25.0608739141307,0.832258064516129
"16","{xy2br=[-Inf;3.5],xegvy=(9.5;10.5],yegvx=(7.5;8.5]} => {class=P}",0.00688582852065749,0.984126984126984,24.5119761136359,0.822368421052632
"17","{x.ege=(5.5;6.5],xegvy=(7.5;8.5],y.ege=[-Inf;0.5]} => {class=N}",0.00621945801865837,1,25.5432624113475,0.818840579710145
"18","{y2bar=(0.5;1.5],x.ege=(2.5;3.5],y.ege=[-Inf;0.5]} => {class=H}",0.00610839626832519,1,27.2435703479576,0.816176470588235
"19","{x.ege=(2.5;3.5],xegvy=(8.5;9.5],y.ege=(0.5;1.5]} => {class=U}",0.00805197689915593,0.947712418300654,23.3147612414729,0.815642458100559
"20","{y2bar=(4.5;5.5],x.ege=(7.5; Inf],y.ege=(1.5;2.5]} => {class=M}",0.00588627276765882,1,25.2566619915849,0.810606060606061
"21","{y.bar=(7.5;8.5],x.ege=(7.5; Inf],y.ege=[-Inf;0.5]} => {class=W}",0.00583074189249223,1,26.5997045790251,0.809160305343511
"22","{y.bar=(7.5;8.5],x2ybr=(7.5;8.5],y.ege=[-Inf;0.5]} => {class=W}",0.00649711239449134,0.975,25.9347119645495,0.808219178082192
"23","{y.bar=(11.5;12.5],y2bar=(2.5;3.5],x2ybr=(10.5;11.5]} => {class=V}",0.00594180364282541,0.990740740740741,25.9320628768303,0.805970149253731
"24","{y.bar=(9.5;10.5],x2ybr=(11.5;12.5],xegvy=(10.5;11.5]} => {class=Y}",0.00610839626832519,0.982142857142857,24.9808313155771,0.804347826086957
"25","{x.bar=(0.5;1.5],x.ege=[-Inf;0.5],yegvx=(5.5;6.5]} => {class=F}",0.00555308751665926,1,25.7994269340974,0.801587301587302
"26","{xybar=(4.5;5.5],x.ege=[-Inf;0.5],y.ege=(7.5; Inf]} => {class=S}",0.00549755664149267,1,26.7578008915305,0.8
"27","{y2bar=(12.5; Inf],y.ege=(7.5; Inf]} => {class=Z}",0.00544202576632608,1,27.2435703479576,0.798387096774194
"28","{x2bar=(0.5;1.5],x2ybr=(0.5;2.5],x.ege=[-Inf;0.5]} => {class=L}",0.00544202576632608,0.98989898989899,26.0235051242351,0.792
"29","{y2bar=(0.5;1.5],x2ybr=(0.5;2.5]} => {class=A}",0.00521990226565971,1,25.3633802816901,0.791666666666667
"30","{xy2br=(13.5;14.5],y.ege=(3.5;4.5]} => {class=C}",0.00510884051532652,1,27.1613876319759,0.788135593220339
"31","{xy2br=(12.5;13.5],x.ege=(0.5;1.5],y.ege=(3.5;4.5]} => {class=C}",0.00494224788982674,1,27.1613876319759,0.782608695652174
"32","{x.ege=(7.5; Inf],xegvy=(5.5;6.5],y.ege=(1.5;2.5]} => {class=M}",0.00488671701466015,1,25.2566619915849,0.780701754385965
"33","{xybar=(14.5; Inf]} => {class=J}",0.00483118613949356,1,26.7578008915305,0.778761061946903
"34","{y2bar=(1.5;2.5],x2ybr=(8.5;9.5],xegvy=(10.5;11.5]} => {class=W}",0.00483118613949356,1,26.5997045790251,0.778761061946903
"35","{x.ege=(7.5; Inf],xegvy=(8.5;9.5],y.ege=[-Inf;0.5]} => {class=W}",0.00472012438916037,1,26.5997045790251,0.774774774774775
"36","{x2bar=(7.5;8.5],xy2br=(7.5;8.5],y.ege=(2.5;3.5]} => {class=O}",0.00505330964015993,0.978494623655914,25.9892790306721,0.773109243697479
"37","{xy2br=[-Inf;3.5],xegvy=(9.5;10.5],y.ege=(3.5;4.5]} => {class=P}",0.00466459351399378,1,24.9073305670816,0.772727272727273
"38","{x.box=(2.5;4.5],y.bar=(5.5;6.5],xegvy=[-Inf;5.5]} => {class=M}",0.00521990226565971,0.969072164948454,24.4755281155565,0.772357723577236
"39","{xy2br=(4.5;5.5],xegvy=(7.5;8.5],y.ege=(2.5;3.5]} => {class=D}",0.00710795202132386,0.901408450704225,22.389742593492,0.767857142857143
"40","{y2bar=(6.5;7.5],xy2br=(7.5;8.5],x.ege=[-Inf;0.5]} => {class=I}",0.00921812527765438,0.864583333333333,22.8962009803922,0.76605504587156
"41","{x.box=(1.5;2.5],y2bar=(1.5;2.5],x2ybr=(0.5;2.5]} => {class=A}",0.00444247001332741,1,25.3633802816901,0.764150943396226
"42","{xy2br=[-Inf;3.5],xegvy=(9.5;10.5],y.ege=(2.5;3.5]} => {class=P}",0.00472012438916037,0.977011494252874,24.3347482551947,0.761061946902655
"43","{x.ege=(0.5;1.5],xegvy=(5.5;6.5],y.ege=[-Inf;0.5]} => {class=J}",0.00505330964015993,0.957894736842105,25.631156643466,0.760330578512397
"44","{y.bar=(3.5;4.5],y2bar=(7.5;8.5],x2ybr=(0.5;2.5]} => {class=L}",0.00422034651266104,1,26.2890510948905,0.754901960784314
"45","{xybar=(13.5;14.5],x.ege=[-Inf;0.5],y.ege=[-Inf;0.5]} => {class=J}",0.00410928476232785,1,26.7578008915305,0.75
"46","{y.bar=(7.5;8.5],x2ybr=(13.5;14.5]} => {class=V}",0.00405375388716126,1,26.1744186046512,0.747474747474748
"47","{x.ege=(1.5;2.5],y.ege=(7.5; Inf],yegvx=(7.5;8.5]} => {class=S}",0.00638605064415815,0.884615384615385,23.6703623271231,0.743589743589744
"48","{y.bar=(6.5;7.5],xy2br=(4.5;5.5],y.ege=(2.5;3.5]} => {class=D}",0.0060528653931586,0.89344262295082,22.191882419446,0.743243243243243
"49","{x2bar=(1.5;2.5],x.ege=(0.5;1.5],y.ege=(5.5;7.5]} => {class=Z}",0.00410928476232785,0.986666666666667,26.8803227433182,0.742574257425743
"50","{x2bar=(14.5; Inf],x.ege=(2.5;3.5],xegvy=(7.5;8.5]} => {class=H}",0.00394269213682808,1,27.2435703479576,0.742268041237113
"51","{xegvy=(7.5;8.5],y.ege=(1.5;2.5],yegvx=(10.5; Inf]} => {class=K}",0.00399822301199467,0.986301369863014,26.7087444638995,0.737373737373737
"52","{x2bar=(8.5;9.5],y.ege=(7.5; Inf]} => {class=B}",0.00388716126166148,0.985915492957747,25.7309655031639,0.731958762886598
"53","{xybar=(6.5;7.5],xegvy=(6.5;7.5],yegvx=(10.5; Inf]} => {class=R}",0.005997334517992,0.878048780487805,23.1846076818539,0.731543624161074
"54","{xybar=(10.5;11.5],x2ybr=(8.5;9.5],yegvx=(3.5;4.5]} => {class=T}",0.00399822301199467,0.972972972972973,24.4369557842361,0.73
"55","{xy2br=(3.5;4.5],xegvy=(9.5;10.5],y.ege=(3.5;4.5]} => {class=P}",0.00444247001332741,0.941176470588235,23.4421934749003,0.72972972972973
