"","rules","support","confidence","lift","laplace"
"1","{checking_status=no checking,purpose=used car,personal_status=male single} => {class=good}",0.04,1,1.42857142857143,0.973684210526316
"2","{checking_status=no checking,duration=[-Inf;15.5],property_magnitude=real estate} => {class=good}",0.0655555555555556,0.983333333333333,1.4047619047619,0.967741935483871
"3","{checking_status=no checking,credit_history=critical/other existing credit,other_payment_plans=none} => {class=good}",0.128888888888889,0.974789915966387,1.39255702280912,0.966942148760331
"4","{duration=[-Inf;15.5],credit_history=critical/other existing credit,employment=4<=X<7} => {class=good}",0.0277777777777778,1,1.42857142857143,0.962962962962963
"5","{duration=[-Inf;15.5],credit_history=critical/other existing credit,property_magnitude=real estate} => {class=good}",0.0544444444444444,0.98,1.4,0.961538461538462
"6","{credit_amount=[-Inf;3913.5],personal_status=male single,foreign_worker=no} => {class=good}",0.0233333333333333,1,1.42857142857143,0.956521739130435
"7","{credit_history=existing paid,credit_amount=[-Inf;3913.5],savings_status=>=1000} => {class=good}",0.02,1,1.42857142857143,0.95
"8","{credit_history=existing paid,savings_status=<100,other_parties=guarantor} => {class=good}",0.0288888888888889,0.962962962962963,1.37566137566138,0.931034482758621
"9","{checking_status=>=200,property_magnitude=life insurance} => {class=good}",0.0133333333333333,1,1.42857142857143,0.928571428571429
"10","{credit_history=critical/other existing credit,purpose=used car,job=high qualif/self emp/mgmt} => {class=good}",0.0122222222222222,1,1.42857142857143,0.923076923076923
"11","{checking_status=0<=X<200,purpose=used car,personal_status=male single} => {class=good}",0.0111111111111111,1,1.42857142857143,0.916666666666667
"12","{employment=>=7,personal_status=male mar/wid} => {class=good}",0.0111111111111111,1,1.42857142857143,0.916666666666667
"13","{checking_status=no checking,credit_amount=[-Inf;3913.5],housing=own} => {class=good}",0.217777777777778,0.92018779342723,1.31455399061033,0.916279069767442
"14","{credit_amount=[-Inf;3913.5],employment=4<=X<7,job=high qualif/self emp/mgmt} => {class=good}",0.01,1,1.42857142857143,0.909090909090909
"15","{savings_status=100<=X<500,employment=4<=X<7,property_magnitude=car} => {class=good}",0.01,1,1.42857142857143,0.909090909090909
"16","{credit_history=critical/other existing credit,credit_amount=[-Inf;3913.5],own_telephone=yes} => {class=good}",0.0733333333333333,0.916666666666667,1.30952380952381,0.905405405405405
"17","{checking_status=no checking,credit_history=existing paid,own_telephone=yes} => {class=good}",0.0788888888888889,0.91025641025641,1.3003663003663,0.9
"18","{purpose=radio/tv,savings_status=<100,employment=>=7} => {class=good}",0.0288888888888889,0.928571428571429,1.3265306122449,0.9
"19","{checking_status=<0,credit_history=all paid,other_payment_plans=none} => {class=bad}",0.00777777777777778,1,3.33333333333333,0.888888888888889
"20","{credit_history=no credits/all paid,savings_status=<100,housing=rent} => {class=bad}",0.00777777777777778,1,3.33333333333333,0.888888888888889
"21","{duration=[-Inf;15.5],purpose=radio/tv,employment=1<=X<4} => {class=good}",0.0477777777777778,0.895833333333333,1.2797619047619,0.88
"22","{savings_status=no known savings,personal_status=male single,other_payment_plans=bank} => {class=good}",0.0144444444444444,0.928571428571429,1.3265306122449,0.875
"23","{credit_history=delayed previously,employment=1<=X<4,job=unskilled resident} => {class=good}",0.00666666666666667,1,1.42857142857143,0.875
"24","{checking_status=>=200,credit_history=existing paid,num_dependents=1} => {class=good}",0.0277777777777778,0.892857142857143,1.27551020408163,0.866666666666667
"25","{checking_status=0<=X<200,duration=(15.5; Inf],savings_status=no known savings} => {class=good}",0.0266666666666667,0.888888888888889,1.26984126984127,0.862068965517241
"26","{checking_status=0<=X<200,duration=[-Inf;15.5],property_magnitude=real estate} => {class=good}",0.0455555555555556,0.872340425531915,1.24620060790274,0.857142857142857
"27","{purpose=furniture/equipment,personal_status=male single,own_telephone=yes} => {class=good}",0.0322222222222222,0.878787878787879,1.25541125541126,0.857142857142857
"28","{credit_history=delayed previously,savings_status=100<=X<500} => {class=good}",0.0122222222222222,0.916666666666667,1.30952380952381,0.857142857142857
