"","rules","support","confidence","lift","laplace"
"1","{plas=[-Inf;99.5],mass=[-Inf;26.35]} => {class=tested_negative}",0.085383502170767,1,1.53555555555556,0.983606557377049
"2","{plas=[-Inf;99.5],insu=(15;87.5]} => {class=tested_negative}",0.0882778581765557,0.983870967741935,1.51078853046595,0.96875
"3","{plas=[-Inf;99.5],insu=[-Inf;15],age=[-Inf;28.5]} => {class=tested_negative}",0.0680173661360347,0.979166666666667,1.50356481481481,0.96
"4","{plas=(99.5;127.5],mass=[-Inf;26.35]} => {class=tested_negative}",0.085383502170767,0.967213114754098,1.48520947176685,0.952380952380952
"5","{plas=[-Inf;99.5],insu=[-Inf;15],pedi=[-Inf;0.5015]} => {class=tested_negative}",0.0911722141823444,0.940298507462687,1.44388059701493,0.927536231884058
"6","{plas=(99.5;127.5],pedi=[-Inf;0.5015],age=[-Inf;28.5]} => {class=tested_negative}",0.108538350217077,0.925925925925926,1.42181069958848,0.91566265060241
"7","{plas=(127.5;154.5],mass=[-Inf;26.35]} => {class=tested_negative}",0.0289435600578871,0.909090909090909,1.3959595959596,0.875
"8","{preg=[-Inf;6.5],plas=[-Inf;99.5],insu=(87.5;143]} => {class=tested_negative}",0.0260492040520984,0.9,1.382,0.863636363636364
"9","{preg=(6.5; Inf],plas=(154.5; Inf],mass=(26.35; Inf]} => {class=tested_positive}",0.0347322720694645,0.888888888888889,2.54863992623329,0.862068965517241
"10","{preg=[-Inf;6.5],plas=(99.5;127.5],insu=(15;87.5]} => {class=tested_negative}",0.0332850940665702,0.884615384615385,1.35837606837607,0.857142857142857
"11","{preg=[-Inf;6.5],plas=(99.5;127.5],insu=(87.5;143]} => {class=tested_negative}",0.0549927641099855,0.863636363636364,1.32616161616162,0.847826086956522
"12","{insu=(143; Inf],pedi=[-Inf;0.5015],age=[-Inf;28.5]} => {class=tested_negative}",0.040520984081042,0.823529411764706,1.26457516339869,0.805555555555556
"13","{plas=(154.5; Inf],mass=[-Inf;26.35],age=[-Inf;28.5]} => {class=tested_negative}",0.00434153400868307,1,1.53555555555556,0.8
"14","{preg=[-Inf;6.5],plas=(154.5; Inf],mass=(26.35; Inf]} => {class=tested_positive}",0.0781476121562952,0.805970149253731,2.31089366445779,0.797101449275362
"15","{plas=[-Inf;99.5],insu=[-Inf;15],pedi=(0.5015; Inf]} => {class=tested_negative}",0.0246020260492041,0.80952380952381,1.24306878306878,0.782608695652174
"16","{plas=(154.5; Inf],mass=[-Inf;26.35],age=(28.5; Inf]} => {class=tested_positive}",0.0115774240231548,0.8,2.29377593360996,0.75
"17","{insu=(143; Inf],mass=(26.35; Inf],age=(28.5; Inf]} => {class=tested_positive}",0.0868306801736614,0.740740740740741,2.12386660519441,0.734939759036145
"18","{mass=(26.35; Inf],pedi=(0.5015; Inf],age=(28.5; Inf]} => {class=tested_positive}",0.114327062228654,0.68695652173913,1.96965542125203,0.683760683760684
"19","{plas=(99.5;127.5],pedi=[-Inf;0.5015],age=(28.5; Inf]} => {class=tested_negative}",0.0824891461649783,0.678571428571429,1.04198412698413,0.674418604651163
"20","{preg=[-Inf;6.5],plas=(99.5;127.5],pedi=(0.5015; Inf]} => {class=tested_negative}",0.0723589001447178,0.675675675675676,1.03753753753754,0.671052631578947
"21","{plas=(154.5; Inf],insu=(15;87.5]} => {class=tested_negative}",0.00144717800289436,1,1.53555555555556,0.666666666666667
"22","{plas=[-Inf;99.5],insu=(143; Inf],pedi=[-Inf;0.5015]} => {class=tested_negative}",0.00434153400868307,0.75,1.15166666666667,0.666666666666667
"23","{preg=[-Inf;6.5],plas=(127.5;154.5],pedi=[-Inf;0.5015]} => {class=tested_negative}",0.0680173661360347,0.635135135135135,0.975285285285285,0.631578947368421
"24","{plas=(127.5;154.5],pedi=(0.5015; Inf],age=[-Inf;28.5]} => {class=tested_negative}",0.0173661360347323,0.6,0.921333333333334,0.590909090909091
"25","{preg=[-Inf;6.5],plas=(127.5;154.5],pedi=(0.5015; Inf]} => {class=tested_negative}",0.0289435600578871,0.5,0.767777777777778,0.5
"26","{plas=(127.5;154.5],mass=(26.35; Inf],pedi=[-Inf;0.5015]} => {class=tested_positive}",0.0520984081041968,0.467532467532468,1.34051840275907,0.468354430379747
"27","{plas=(99.5;127.5],insu=[-Inf;15],mass=(26.35; Inf]} => {class=tested_positive}",0.0593342981186686,0.450549450549451,1.2918243582144,0.451612903225806
"28","{plas=(127.5;154.5],pedi=(0.5015; Inf],age=[-Inf;28.5]} => {class=tested_positive}",0.0115774240231548,0.4,1.14688796680498,0.409090909090909
"29","{preg=(6.5; Inf],plas=(127.5;154.5],age=(28.5; Inf]} => {class=tested_negative}",0.020260492040521,0.358974358974359,0.551225071225071,0.365853658536585
"30","{insu=(87.5;143]} => {class=tested_positive}",0.044862518089725,0.295238095238095,0.846512546927485,0.299065420560748
"31","{preg=(6.5; Inf],plas=(154.5; Inf],insu=[-Inf;15]} => {class=tested_negative}",0.00578871201157742,0.222222222222222,0.341234567901235,0.25
"32","{plas=(127.5;154.5],insu=[-Inf;15],mass=[-Inf;26.35]} => {class=tested_positive}",0.00289435600578871,0.2,0.57344398340249,0.25
"33","{preg=[-Inf;6.5],plas=(154.5; Inf],age=(28.5; Inf]} => {class=tested_negative}",0.0159189580318379,0.234042553191489,0.359385342789598,0.244897959183673
"34","{plas=[-Inf;99.5],insu=(87.5;143],mass=(26.35; Inf]} => {class=tested_positive}",0.00434153400868307,0.2,0.57344398340249,0.235294117647059
"35","{plas=(99.5;127.5],pedi=(0.5015; Inf],age=[-Inf;28.5]} => {class=tested_positive}",0.0144717800289436,0.222222222222222,0.637159981558322,0.234042553191489
"36","{plas=[-Inf;99.5],insu=[-Inf;15],mass=(26.35; Inf]} => {class=tested_positive}",0.0115774240231548,0.145454545454545,0.417050169747265,0.157894736842105
"37","{preg=(6.5; Inf],plas=(99.5;127.5],mass=[-Inf;26.35]} => {class=tested_positive}",0.00144717800289436,0.0833333333333333,0.238934993084371,0.142857142857143
"38","{plas=[-Inf;99.5],mass=(26.35; Inf],age=[-Inf;28.5]} => {class=tested_positive}",0.00723589001447178,0.0735294117647059,0.210824993897974,0.0857142857142857
"39","{} => {class=tested_negative}",0,0,0,0
