"","rules","support","confidence","orderedConf","orderedSupp"
"1","{sex=0,chest=[-Inf;3],fasting_blood_sugar=0,thal=[3;6]} => {class=absent}",0.160493820905685,1,1,39
"2","{age=[-Inf;57],sex=0,thal=[3;6]} => {class=absent}",0.148148149251938,1,1,10
"3","{sex=0,chest=[-Inf;3],number_of_major_vessels=0} => {class=absent}",0.139917701482773,1,1,4
"4","{age=[-Inf;61],fasting_blood_sugar=0,number_of_major_vessels=[1;Inf],thal=[6;Inf]} => {class=present}",0.139917701482773,1,1,34
"5","{sex=1,chest=[-Inf;4],maximum_heart_rate_achieved=[-Inf;143],oldpeak=[1.6;Inf],slope=[2;Inf]} => {class=present}",0.139917701482773,1,1,20
"6","{age=[-Inf;Inf],chest=4,maximum_heart_rate_achieved=[112;167],exercise_induced_angina=1,thal=[7;Inf]} => {class=present}",0.135802462697029,1,1,10
"7","{chest=4,oldpeak=[1.6;Inf],slope=[2;Inf],thal=[6;Inf]} => {class=present}",0.131687238812447,1,1,2
"8","{exercise_induced_angina=1,oldpeak=[1.6;Inf],thal=[6;Inf]} => {class=present}",0.123456791043282,1,1,2
"9","{age=[-Inf;61],sex=1,fasting_blood_sugar=0,maximum_heart_rate_achieved=[-Inf;151],number_of_major_vessels=[1;Inf]} => {class=present}",0.119341567158699,1,1,4
"10","{age=[-Inf;Inf],chest=[-Inf;3],fasting_blood_sugar=0,oldpeak=[0.4;1.6],slope=[1;2],number_of_major_vessels=0} => {class=absent}",0.102880656719208,1,1,9
"11","{age=[-Inf;56],chest=4,slope=[2;Inf],thal=[6;Inf]} => {class=present}",0.0987654328346252,1,1,2
"12","{age=[58;Inf],chest=4,maximum_heart_rate_achieved=[106;Inf],exercise_induced_angina=1,slope=[1;Inf]} => {class=present}",0.0987654328346252,1,1,7
"13","{fasting_blood_sugar=0,maximum_heart_rate_achieved=[88;Inf],exercise_induced_angina=0,oldpeak=[-Inf;1.6],slope=[2;Inf],thal=[3;6]} => {class=absent}",0.0946502089500427,1,1,8
"14","{maximum_heart_rate_achieved=[88;Inf],exercise_induced_angina=0,oldpeak=[-Inf;1.6],slope=[2;Inf],number_of_major_vessels=0,thal=[3;6]} => {class=absent}",0.0905349776148796,1,1,1
"15","{age=[-Inf;57],maximum_heart_rate_achieved=[148;Inf],slope=[2;Inf],thal=[3;6]} => {class=absent}",0.0864197537302971,1,1,4
"16","{age=[-Inf;Inf],maximum_heart_rate_achieved=[145;165],exercise_induced_angina=0,oldpeak=[0.1;1.6],slope=[1;Inf],number_of_major_vessels=0} => {class=absent}",0.0864197537302971,1,1,4
"17","{age=[-Inf;58],maximum_heart_rate_achieved=[-Inf;147],oldpeak=[1.6;Inf]} => {class=present}",0.0823045298457146,1,1,1
"18","{chest=[2;3],fasting_blood_sugar=[0;1],oldpeak=[-Inf;1.6],slope=[2;Inf],thal=3} => {class=absent}",0.0781892985105515,1,1,1
"19","{age=[-Inf;56],chest=4,fasting_blood_sugar=0,number_of_major_vessels=[1;Inf]} => {class=present}",0.0740740746259689,1,1,2
"20","{age=[-Inf;56],chest=[-Inf;4],fasting_blood_sugar=[0;1],maximum_heart_rate_achieved=[112;146],exercise_induced_angina=[0;1],thal=[6;Inf]} => {class=present}",0.0740740746259689,1,1,2
"21","{sex=1,chest=4,number_of_major_vessels=[1;Inf],thal=[3;6]} => {class=present}",0.0658436194062233,1,1,1
"22","{sex=0,fasting_blood_sugar=[0;1],maximum_heart_rate_achieved=[108;151],exercise_induced_angina=0,thal=[3;6]} => {class=absent}",0.0658436194062233,1,1,3
"23","{age=[-Inf;58],chest=4,number_of_major_vessels=0,thal=3} => {class=absent}",0.0617283955216408,1,1,4
"24","{sex=1,fasting_blood_sugar=0,maximum_heart_rate_achieved=[-Inf;151],number_of_major_vessels=[1;Inf],thal=[3;6]} => {class=present}",0.0617283955216408,1,1,1
"25","{fasting_blood_sugar=1,exercise_induced_angina=0,number_of_major_vessels=0} => {class=absent}",0.0534979440271854,1,1,6
"26","{chest=4,maximum_heart_rate_achieved=[148;Inf],number_of_major_vessels=[1;Inf],thal=[6;Inf]} => {class=present}",0.0534979440271854,1,1,1
"27","{age=[53;Inf],chest=4,exercise_induced_angina=0,number_of_major_vessels=[1;Inf],thal=[6;Inf]} => {class=present}",0.0534979440271854,1,1,2
"28","{age=[-Inf;58],maximum_heart_rate_achieved=[120;151],oldpeak=[-Inf;3.5],number_of_major_vessels=[0;2],thal=3} => {class=absent}",0.0534979440271854,1,1,1
"29","{chest=[-Inf;3],maximum_heart_rate_achieved=[-Inf;159],oldpeak=[-Inf;2.5],slope=[2;Inf],thal=3} => {class=absent}",0.0534979440271854,1,1,2
"30","{chest=[-Inf;3],fasting_blood_sugar=0,maximum_heart_rate_achieved=[146;Inf],number_of_major_vessels=[1;Inf],thal=[3;6]} => {class=absent}",0.0493827164173126,1,1,3
"31","{sex=1,chest=4,maximum_heart_rate_achieved=[126;Inf],number_of_major_vessels=0,thal=[3;6]} => {class=absent}",0.0493827164173126,1,1,3
"32","{age=[-Inf;56],fasting_blood_sugar=1,exercise_induced_angina=0} => {class=absent}",0.0452674888074398,1,1,3
"33","{age=[55;Inf],maximum_heart_rate_achieved=[147;Inf],slope=[2;Inf],number_of_major_vessels=[1;Inf]} => {class=present}",0.0452674888074398,1,1,2
"34","{sex=1,chest=4,maximum_heart_rate_achieved=[-Inf;147],exercise_induced_angina=0,slope=[2;Inf]} => {class=present}",0.0411522649228573,1,1,1
"35","{age=[54;67],fasting_blood_sugar=[0;1],maximum_heart_rate_achieved=[147;Inf],number_of_major_vessels=0,thal=[6;Inf]} => {class=absent}",0.0411522649228573,1,1,3
"36","{chest=[-Inf;3],maximum_heart_rate_achieved=[151;181],slope=[1;2],number_of_major_vessels=0,thal=[6;Inf]} => {class=absent}",0.0411522649228573,1,1,1
"37","{age=[53;Inf],chest=4,fasting_blood_sugar=1} => {class=present}",0.0370370373129845,1,1,1
"38","{sex=1,fasting_blood_sugar=1,exercise_induced_angina=0,slope=1} => {class=absent}",0.0370370373129845,1,1,1
"39","{exercise_induced_angina=0,oldpeak=[-Inf;1.6],slope=[2;Inf],number_of_major_vessels=[1;Inf],thal=[6;Inf]} => {class=present}",0.0370370373129845,1,1,2
"40","{age=[51;Inf],exercise_induced_angina=0,slope=[2;Inf],number_of_major_vessels=0,thal=[6;Inf]} => {class=absent}",0.0370370373129845,1,1,1
"41","{age=[59;Inf],chest=[-Inf;3],fasting_blood_sugar=[0;1],oldpeak=[-Inf;1.1],slope=[1;Inf],number_of_major_vessels=[1;2]} => {class=absent}",0.0370370373129845,1,1,2
