"","rules","support","confidence","orderedConf","orderedSupp"
"1","{steel=R,condition=S,surface.quality=} => {class=2}",0.0792079195380211,1,1,64
"2","{family=TN} => {class=5}",0.0742574259638786,1,1,60
"3","{hardness=[80;Inf],cbond=} => {class=U}",0.0358910895884037,1,1,29
"4","{strength=600} => {class=2}",0.0123762376606464,1,1,10
"5","{enamelability=2} => {class=2}",0.00990098994225264,1,1,8
"6","{surface.finish=P} => {class=2}",0.00990098994225264,1,1,7
"7","{steel=S,carbon=[-Inf;65]} => {class=1}",0.00495049497112632,1,1,4
"8","{exptl=Y} => {class=1}",0.00247524748556316,1,1,2
"9","{hardness=[80;Inf]} => {class=U}",0.0420792065560818,0.971428573131561,0.833333333333333,5
"10","{} => {class=3}",0.762376248836517,0.762376248836517,0.995145631067961,615
