rules,suppport,confidence,lift
"{carbon=[-Inf;3.5],surface.quality=E,condition=S,enamelability=[-Inf;1.8]} => {class=3}",0.31,1.00,0.00 
"{product.type=C,carbon=[-Inf;3.5],surface.quality=E,condition=S} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,condition=S,enamelability=[-Inf;1.8],strength=[-Inf;375]} => {class=3}",0.31,1.00,0.00 
"{packing=[-Inf; Inf],surface.quality=E,condition=S,product.type=C} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,condition=S,strength=[-Inf;375]} => {class=3}",0.31,1.00,0.00 
"{packing=[-Inf; Inf],surface.quality=E,condition=S,strength=[-Inf;375]} => {class=3}",0.31,1.00,0.00 
"{surface.quality=E,condition=S,enamelability=[-Inf;1.8]} => {class=3}",0.31,1.00,0.00 
"{carbon=[-Inf;3.5],surface.quality=E,condition=S,bore=[-Inf; Inf]} => {class=3}",0.31,1.00,0.00 
"{packing=[-Inf; Inf],carbon=[-Inf;3.5],surface.quality=E,condition=S} => {class=3}",0.31,1.00,0.00 
"{hardness=[-Inf;22.5],surface.quality=E,condition=S,enamelability=[-Inf;1.8]} => {class=3}",0.30,1.00,0.00 
"{carbon=[-Inf;3.5],surface.quality=E,hardness=[-Inf;22.5],enamelability=[-Inf;1.8]} => {class=3}",0.30,1.00,0.00 
"{packing=[-Inf; Inf],carbon=[-Inf;3.5],surface.quality=E,hardness=[-Inf;22.5]} => {class=3}",0.30,1.00,0.00 
"{packing=[-Inf; Inf],surface.quality=E,condition=S,hardness=[-Inf;22.5]} => {class=3}",0.30,1.00,0.00 
"{carbon=[-Inf;3.5],surface.quality=E,formability=(1.5;2.1103646833]} => {class=3}",0.23,1.00,0.00 
"{packing=[-Inf; Inf],surface.quality=E,condition=S,formability=(1.5;2.1103646833]} => {class=3}",0.23,1.00,0.00 
"{surface.quality=E,formability=(1.5;2.1103646833]} => {class=3}",0.23,1.00,0.00 
"{surface.quality=E,condition=S,formability=(1.5;2.1103646833],enamelability=[-Inf;1.8]} => {class=3}",0.23,1.00,0.00 
"{surface.quality=E,condition=S,formability=(1.5;2.1103646833],strength=[-Inf;375]} => {class=3}",0.23,1.00,0.00 
"{ } => {class=3}", 0,0,0
