rules,suppport,confidence,lift
"{srv_count=(330.5; Inf],srv_serror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],num_access_files=[-Inf; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],rerror_rate=[-Inf;0.005]} => {labels=smurf.}",0.57,1.00,0.00 
"{same_srv_rate=(0.995; Inf],srv_count=(330.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],num_compromised=[-Inf;0.5]} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],service=b'ecr_i',flag=b'SF'} => {labels=smurf.}",0.57,1.00,0.00 
"{srv_count=(330.5; Inf],flag=b'SF'} => {labels=smurf.}",0.57,1.00,0.00 
"{root_shell=0,srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{logged_in=0,srv_count=(330.5; Inf]} => {labels=smurf.}",0.57,1.00,0.00 
"{logged_in=0,srv_count=(330.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.57,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
