rules,suppport,confidence,lift
"{srv_serror_rate=[-Inf;0.01],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_count=(254.5; Inf],rerror_rate=[-Inf;0.675],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_count=(254.5; Inf],srv_rerror_rate=[-Inf;0.02],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{srv_serror_rate=[-Inf;0.01],protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{serror_rate=[-Inf;0.005],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_bytes=[-Inf;2.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i',dst_host_srv_rerror_rate=[-Inf;0.005]} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_count=(254.5; Inf],dst_host_srv_diff_host_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{same_srv_rate=(0.995; Inf],protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_count=(254.5; Inf],service=b'ecr_i',num_file_creations=[-Inf; Inf]} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_count=(254.5; Inf],num_compromised=[-Inf;0.5],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_count=(254.5; Inf],service=b'ecr_i',flag=b'SF'} => {labels=smurf.}",0.56,1.00,0.00 
"{protocol_type=b'icmp',duration=[-Inf;0.5],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_count=(254.5; Inf],dst_host_serror_rate=[-Inf;0.005],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{hot=[-Inf;0.5],protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{protocol_type=b'icmp',diff_srv_rate=[-Inf;0.005],dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{is_host_login=0,dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_count=(254.5; Inf],service=b'ecr_i',land=0} => {labels=smurf.}",0.56,1.00,0.00 
"{logged_in=0,protocol_type=b'icmp',dst_host_count=(254.5; Inf],service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{dst_host_count=(254.5; Inf],num_access_files=0,service=b'ecr_i'} => {labels=smurf.}",0.56,1.00,0.00 
"{ } => {labels=smurf.}", 0,0,0
