rules,suppport,confidence,lift
"{TSH=[-Inf;6.05],T3=(1.42; Inf],query.hypothyroid=f,age=[-Inf; Inf]} => {Class=negative}",0.74,1.00,0.00 
"{T4U=[-Inf; Inf],FTI.measured=t,T3=(1.42; Inf],TSH=[-Inf;6.05]} => {Class=negative}",0.70,1.00,0.00 
"{hypopituitary=f,TSH=[-Inf;6.05],FTI.measured=t,T3=(1.42; Inf]} => {Class=negative}",0.70,1.00,0.00 
"{T4U.measured=t,TSH=[-Inf;6.05],T3=(1.42; Inf],TBG.measured=f} => {Class=negative}",0.70,1.00,0.00 
"{T4U.measured=t,TSH=[-Inf;6.05],T3=(1.42; Inf],T4U=[-Inf; Inf]} => {Class=negative}",0.70,1.00,0.00 
"{T4U.measured=t,TSH=[-Inf;6.05],T3=(1.42; Inf]} => {Class=negative}",0.70,1.00,0.00 
"{query.hyperthyroid=f,TSH=[-Inf;6.05],T3=(1.42; Inf],query.hypothyroid=f} => {Class=negative}",0.69,1.00,0.00 
"{T4U.measured=t,TSH=[-Inf;6.05],T3=(1.42; Inf],query.on.thyroxine=f} => {Class=negative}",0.69,1.00,0.00 
"{TSH=[-Inf;6.05],FTI.measured=t,T3=(1.42; Inf],thyroid.surgery=f} => {Class=negative}",0.69,1.00,0.00 
"{TSH=[-Inf;6.05],FTI.measured=t,I131.treatment=f,T3=(1.42; Inf]} => {Class=negative}",0.68,1.00,0.00 
"{T4U.measured=t,TSH=[-Inf;6.05],T3=(1.42; Inf],pregnant=f} => {Class=negative}",0.68,1.00,0.00 
"{TSH=[-Inf;6.05],FTI.measured=t,sick=f,T3=(1.42; Inf]} => {Class=negative}",0.67,1.00,0.00 
"{T4U.measured=t,TSH=[-Inf;6.05],T3=(1.42; Inf],query.hypothyroid=f} => {Class=negative}",0.66,1.00,0.00 
"{ } => {Class=negative}", 0,0,0
